"gene_ID","AT_gene_id","annotation"
"Dm_00005139-RA","AT3G24160.1","| Symbols: PMP | putative type 1 membrane protein | chr3:8726241-8729023 FORWARD LENGTH=364"
"Dm_00005132-RA","AT1G04690.1","| Symbols: KV-BETA1, KAB1 | potassium channel beta subunit 1 | chr1:1313662-1315420 FORWARD LENGTH=328"
"Dm_00005136-RA","AT3G24180.2","| Symbols: no symbol available | no full name available | chr3:8735011-8741147 REVERSE LENGTH=950"
"Dm_00005138-RA","AT4G13670.1","| Symbols: PTAC5 | plastid transcriptionally active 5 | chr4:7948644-7950779 FORWARD LENGTH=387"
"Dm_00003463-RA","AT4G33520.1","| Symbols: HMA6, PAA1, AtHMAC6, AtHMP38, PCH1 | HEAVY METAL ATPASE 6, HEAVY METAL ASSOCIATED PROTEIN 38, Arabidopsis thaliana heavy metal ATPase 6, plastid chaperon 1, P-type ATP-ase 1 | chr4:16118993-16120542 FORWARD LENGTH=237"
"Dm_00003460-RA","AT1G59870.1","| Symbols: ABCG36, ATABCG36, PEN3, PDR8, ATPDR8 | Arabidopsis thaliana ATP-binding cassette G36, PLEIOTROPIC DRUG RESISTANCE 8, ARABIDOPSIS PLEIOTROPIC DRUG RESISTANCE 8, PENETRATION 3, ATP-binding cassette G36 | chr1:22034661-22039844 FORWARD LENGTH=1469"
"Dm_00004408-RA","AT5G45390.1","| Symbols: CLPP4, NCLPP4 | NUCLEAR-ENCODED CLP PROTEASE P4, CLP protease P4 | chr5:18396351-18397586 FORWARD LENGTH=292"
"Dm_00003949-RA","AT4G21900.1","| Symbols: PRORP3 | proteinaceous RNase P 3 | chr4:11616567-11619349 REVERSE LENGTH=576"
"Dm_00003945-RA","AT2G27680.1","| Symbols: no symbol available | no full name available | chr2:11803981-11805965 REVERSE LENGTH=384"
"Dm_00004177-RA","AT4G17550.1","| Symbols: G3Pp4, AtG3Pp4 | glycerol-3-phosphate permease 4 | chr4:9777938-9779738 REVERSE LENGTH=544"
"Dm_00004183-RA","AT2G35680.1","| Symbols: PTPMT1 | PROTEIN TYROSINE PHOSPHATASE LOCALIZED TO MITOCHONDRION 1 | chr2:14997004-14998590 REVERSE LENGTH=337"
"Dm_00004178-RA","AT4G17540.1","| Symbols: no symbol available | no full name available | chr4:9775982-9777765 FORWARD LENGTH=294"
"Dm_00004176-RA","AT4G24120.1","| Symbols: YSL1, ATYSL1 | YELLOW STRIPE LIKE 1, YELLOW STRIPE like 1 | chr4:12524581-12527023 FORWARD LENGTH=673"
"Dm_00004172-RA","AT1G32810.2","| Symbols: no symbol available | no full name available | chr1:11881810-11885843 FORWARD LENGTH=1068"
"Dm_00010813-RA","AT1G75250.2","| Symbols: ATRL6, RSM3, RL6 | RADIALIS-LIKE SANT/MYB 3, RAD-like 6 | chr1:28244463-28245453 REVERSE LENGTH=97"
"Dm_00012851-RA","AT5G14285.1","| Symbols: no symbol available | no full name available | chr5:4610680-4611444 FORWARD LENGTH=254"
"Dm_00012536-RA","AT4G32590.4","| Symbols: no symbol available | no full name available | chr4:15721417-15722781 FORWARD LENGTH=176"
"Dm_00011379-RA","AT5G18230.1","| Symbols: NOT3 |  | chr5:6021610-6027031 REVERSE LENGTH=843"
"Dm_00011608-RA","AT3G10310.2","| Symbols: no symbol available | no full name available | chr3:3190208-3195104 FORWARD LENGTH=969"
"Dm_00012322-RA","AT3G51480.4","| Symbols: GLR3.6, ATGLR3.6 | glutamate receptor 3.6 | chr3:19101256-19104681 FORWARD LENGTH=903"
"Dm_00009034-RA","AT5G18660.1","| Symbols: PCB2, DVR | ""3,8-divinyl protochlorophyllide a 8-vinyl reductase"", PALE-GREEN AND CHLOROPHYLL B REDUCED 2 | chr5:6220872-6222125 REVERSE LENGTH=417"
"Dm_00010799-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00012743-RA","AT3G55800.1","| Symbols: SBPASE | sedoheptulose-bisphosphatase | chr3:20709640-20711421 FORWARD LENGTH=393"
"Dm_00012772-RA","AT2G47160.1","| Symbols: AtBOR1, BOR1 | REQUIRES HIGH BORON 1 | chr2:19357740-19360787 REVERSE LENGTH=704"
"Dm_00011631-RA","AT1G79510.2","| Symbols: no symbol available | no full name available | chr1:29908271-29909175 REVERSE LENGTH=275"
"Dm_00011632-RA","AT2G26280.3","| Symbols: CID7 | CTC-interacting domain 7 | chr2:11188143-11190579 REVERSE LENGTH=567"
"Dm_00010433-RA","AT1G62960.1","| Symbols: ACS10 | ACC synthase 10 | chr1:23318271-23320229 REVERSE LENGTH=557"
"Dm_00010434-RA","AT4G22850.1","| Symbols: no symbol available | no full name available | chr4:11994194-11995941 FORWARD LENGTH=296"
"Dm_00012759-RA","AT2G42200.1","| Symbols: SPL9, AtSPL9 | squamosa promoter binding protein-like 9 | chr2:17587601-17589451 FORWARD LENGTH=375"
"Dm_00012704-RA","AT3G52155.2","| Symbols: no symbol available | no full name available | chr3:19343740-19344570 FORWARD LENGTH=196"
"Dm_00012707-RA","AT5G51840.1","| Symbols: no symbol available | no full name available | chr5:21072143-21074131 FORWARD LENGTH=245"
"Dm_00011391-RA","AT5G05450.1","| Symbols: RH18 | RNA helicase 18 | chr5:1612077-1615195 FORWARD LENGTH=593"
"Dm_00012711-RA","AT1G16710.6","| Symbols: HAC12 | histone acetyltransferase of the CBP family 12 | chr1:5714692-5721782 FORWARD LENGTH=1641"
"Dm_00012122-RA","AT2G37770.2","| Symbols: AKR4C9, ChlAKR | Aldo-keto reductase family 4 member C9, Chloroplastic aldo-keto reductase | chr2:15834888-15836659 FORWARD LENGTH=315"
"Dm_00012994-RA","AT1G69740.3","| Symbols: HEMB1, ALAD1 | 5-aminolevulinic acid dehydratase 1 | chr1:26232197-26234713 FORWARD LENGTH=430"
"Dm_00013143-RA","AT5G22360.1","| Symbols: ATVAMP714, VAMP714 | vesicle-associated membrane protein 714 | chr5:7404379-7405654 REVERSE LENGTH=221"
"Dm_00012148-RA","AT3G26730.1","| Symbols: no symbol available | no full name available | chr3:9823770-9827270 FORWARD LENGTH=772"
"Dm_00013317-RA","AT1G53035.1","| Symbols: no symbol available | no full name available | chr1:19761866-19762318 REVERSE LENGTH=150"
"Dm_00010858-RA","AT1G10070.3","| Symbols: BCAT-2, ATBCAT-2, BCAT2 | branched-chain amino acid transferase 2, branched-chain amino acid transaminase 2 | chr1:3288672-3290164 FORWARD LENGTH=318"
"Dm_00012632-RA","AT4G25370.1","| Symbols: ClpT1 |  | chr4:12972747-12974580 FORWARD LENGTH=238"
"Dm_00013130-RA","AT2G05250.1","| Symbols: no symbol available | no full name available | chr2:1913645-1915765 REVERSE LENGTH=706"
"Dm_00013129-RA","AT5G35750.1","| Symbols: AHK2, HK2 | histidine kinase 2 | chr5:13911743-13916337 REVERSE LENGTH=1176"
"Dm_00014715-RA","AT2G25710.5","| Symbols: HCS1 | holocarboxylase synthase 1 | chr2:10952952-10955061 FORWARD LENGTH=329"
"Dm_00009805-RA","AT4G35510.1","| Symbols: no symbol available | no full name available | chr4:16860712-16861713 REVERSE LENGTH=333"
"Dm_00014933-RA","AT4G32850.6","| Symbols: nPAP, PAP(IV), PAPS4 | poly(A) polymerase 4, poly(A) polymerase IV, nuclear poly(a) polymerase | chr4:15850134-15854351 FORWARD LENGTH=738"
"Dm_00013096-RA","AT3G21670.1","| Symbols: AtNPF6.4, NPF6.4 | NRT1/ PTR family 6.4 | chr3:7626942-7628954 REVERSE LENGTH=590"
"Dm_00013684-RA","AT1G68360.1","| Symbols: GIS3 | GLABROUS INFLORESCENCE STEMS 3 | chr1:25621678-25622412 REVERSE LENGTH=244"
"Dm_00013060-RA","AT5G47360.1","| Symbols: no symbol available | no full name available | chr5:19214445-19215878 REVERSE LENGTH=477"
"Dm_00014688-RA","AT5G10560.1","| Symbols: no symbol available | no full name available | chr5:3336335-3339351 REVERSE LENGTH=792"
"Dm_00013339-RA","AT5G27280.1","| Symbols: no symbol available | no full name available | chr5:9617548-9618369 FORWARD LENGTH=212"
"Dm_00013340-RA","AT3G20230.1","| Symbols: uL18-L4 |  | chr3:7055639-7056679 REVERSE LENGTH=187"
"Dm_00010395-RA","AT4G08980.5","| Symbols: FBW2, SKIP18 | SKP1/ASK-Interacting protein 18, F-BOX WITH WD-40 2 | chr4:5758993-5760108 FORWARD LENGTH=317"
"Dm_00017222-RA","AT2G38110.1","| Symbols: GPAT6, ATGPAT6 | GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 6 | chr2:15952816-15955364 REVERSE LENGTH=501"
"Dm_00018660-RA","AT3G10400.1","| Symbols: U11/U12-31K | U11/U12-31K | chr3:3232636-3233421 FORWARD LENGTH=261"
"Dm_00017028-RA","AT5G16370.1","| Symbols: AAE5 | acyl activating enzyme 5 | chr5:5356823-5358481 REVERSE LENGTH=552"
"Dm_00018757-RA","AT1G53210.1","| Symbols: NCL, AtNCL | Na+/Ca2+ exchanger | chr1:19844790-19847533 FORWARD LENGTH=585"
"Dm_00016376-RA","AT1G71400.1","| Symbols: AtRLP12, RLP12 | receptor like protein 12 | chr1:26909905-26912448 FORWARD LENGTH=847"
"Dm_00006780-RA","AT1G06390.2","| Symbols: ATGSK1, ATSK22, BIL2, ATSK2-3, SK22, GSK1 | A. THALIANA SHAGGY-LIKE KINASE GROUP 2 3, GSK3/SHAGGY-like protein kinase 1, BIN2-LIKE 2, SHAGGY-LIKE PROTEIN KINASE 22 | chr1:1946860-1950417 FORWARD LENGTH=407"
"Dm_00006781-RA","AT1G26750.1","| Symbols: no symbol available | no full name available | chr1:9246857-9248053 FORWARD LENGTH=195"
"Dm_00006760-RA","AT1G31070.2","| Symbols: GlcNAc1pUT1, GLCNA.UT1 | N-acetylglucosamine-1-phosphate uridylyltransferase 1 | chr1:11084951-11088361 FORWARD LENGTH=505"
"Dm_00006155-RA","AT1G06840.1","| Symbols: HAK1 | HDS-associated RLK1 | chr1:2097854-2103208 REVERSE LENGTH=953"
"Dm_00006156-RA","AT5G01950.7","| Symbols: no symbol available | no full name available | chr5:365040-369532 REVERSE LENGTH=956"
"Dm_00006157-RA","AT1G58410.4","| Symbols: no symbol available | no full name available | chr1:21701286-21704255 REVERSE LENGTH=899"
"Dm_00006461-RA","AT3G55960.1","| Symbols: no symbol available | no full name available | chr3:20760797-20762892 REVERSE LENGTH=305"
"Dm_00005554-RA","AT4G37300.1","| Symbols: MEE59 | maternal effect embryo arrest 59 | chr4:17554805-17555498 FORWARD LENGTH=173"
"Dm_00014179-RA","AT5G64380.1","| Symbols: no symbol available | no full name available | chr5:25741342-25743024 FORWARD LENGTH=404"
"Dm_00014085-RA","AT3G06130.2","| Symbols: AtHMP25 | HEAVY METAL ASSOCIATED PROTEIN 25 | chr3:1853193-1854673 REVERSE LENGTH=349"
"Dm_00014805-RA","AT1G58100.1","| Symbols: TCP8, AtTCP8 | TCP domain protein 8 | chr1:21512680-21513885 REVERSE LENGTH=401"
"Dm_00016060-RA","AT5G62090.3","| Symbols: SLK2 | SEUSS-like 2 | chr5:24935221-24938540 REVERSE LENGTH=816"
"Dm_00012157-RA","AT3G24495.2","| Symbols: ATMSH7, MSH6-2, MSH7 | MUTS homolog 7, ARABIDOPSIS THALIANA MUTS HOMOLOG 7, MUTS HOMOLOG 6-2 | chr3:8913275-8918086 REVERSE LENGTH=873"
"Dm_00015646-RA","AT5G43430.2","| Symbols: ETFBETA | electron transfer flavoprotein beta | chr5:17453656-17454872 FORWARD LENGTH=178"
"Dm_00014934-RA","AT5G52060.1","| Symbols: BAG1, ATBAG1 | BCL-2-associated athanogene 1 | chr5:21152449-21153741 REVERSE LENGTH=342"
"Dm_00014392-RA","AT5G09650.1","| Symbols: PPa6, AtPPa6 | pyrophosphorylase 6 | chr5:2991331-2993117 REVERSE LENGTH=300"
"Dm_00012717-RA","AT4G23980.1","| Symbols: ARF9 | auxin response factor 9 | chr4:12451592-12454737 FORWARD LENGTH=638"
"Dm_00016031-RA","AT1G60770.1","| Symbols: RPPR4 | Ribosomal Pentatricopeptide Repeat Protein 4 | chr1:22366959-22368648 REVERSE LENGTH=491"
"Dm_00015936-RA","AT4G29080.1","| Symbols: PAP2, IAA27 | phytochrome-associated protein 2, indole-3-acetic acid inducible 27 | chr4:14323665-14325213 REVERSE LENGTH=305"
"Dm_00013178-RA","AT3G14470.2","| Symbols: no symbol available | no full name available | chr3:4857940-4861104 FORWARD LENGTH=1054"
"Dm_00015959-RA","AT5G04870.1","| Symbols: ATCPK1, CPK1 | calcium dependent protein kinase 1 | chr5:1417015-1419877 REVERSE LENGTH=610"
"Dm_00014955-RA","AT1G69120.2","| Symbols: AP1, AtAP1, AGL7 | AGAMOUS-like 7, APETALA1 | chr1:25982899-25986102 REVERSE LENGTH=234"
"Dm_00015842-RA","AT3G19810.2","| Symbols: DUF177A, DUF177 | domain of unknown function 177 A | chr3:6877756-6878812 REVERSE LENGTH=321"
"Dm_00014903-RA","AT3G01480.1","| Symbols: CYP38, ATCYP38 | cyclophilin 38, ARABIDOPSIS CYCLOPHILIN 38 | chr3:188569-190674 FORWARD LENGTH=437"
"Dm_00015283-RA","AT4G10770.1","| Symbols: OPT7, ATOPT7 | oligopeptide transporter 7, ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 7 | chr4:6628646-6632517 REVERSE LENGTH=766"
"Dm_00015603-RA","AT2G31955.5","| Symbols: CNX2 | cofactor of nitrate reductase and xanthine dehydrogenase 2 | chr2:13584635-13586484 REVERSE LENGTH=390"
"Dm_00012463-RA","AT1G11790.1","| Symbols: AtADT1, ADT1 | arogenate dehydratase 1, Arabidopsis thaliana arogenate dehydratase 1 | chr1:3981476-3984962 FORWARD LENGTH=392"
"Dm_00015960-RA","AT1G07320.2","| Symbols: RPL4, PRPL4, EMB2784 | plastid ribosomal protein L4, ribosomal protein L4, EMBRYO DEFECTIVE 2784 | chr1:2249190-2250189 FORWARD LENGTH=280"
"Dm_00015471-RA","AT3G27960.3","| Symbols: CMU2, KLCR2 | kinesin light chain-related 2 | chr3:10380513-10382593 REVERSE LENGTH=663"
"Dm_00016450-RA","AT5G56600.1","| Symbols: PFN3, PRF3 | profilin 3, PROFILIN 3 | chr5:22909882-22910710 REVERSE LENGTH=131"
"Dm_00014807-RA","AT3G47610.1","| Symbols: no symbol available | no full name available | chr3:17549178-17551204 FORWARD LENGTH=408"
"Dm_00021021-RA","AT1G21280.1","| Symbols: no symbol available | no full name available | chr1:7447690-7448403 REVERSE LENGTH=237"
"Dm_00017516-RA","AT3G15290.1","| Symbols: no symbol available | no full name available | chr3:5145054-5146613 FORWARD LENGTH=294"
"Dm_00017144-RA","AT1G07230.1","| Symbols: NPC1 | non-specific phospholipase C1 | chr1:2220509-2222778 REVERSE LENGTH=533"
"Dm_00017143-RA","AT4G13510.1","| Symbols: AMT1;1, ATAMT1, ATAMT1;1 | ammonium transporter 1;1, ARABIDOPSIS THALIANA AMMONIUM TRANSPORT 1 | chr4:7858220-7859725 FORWARD LENGTH=501"
"Dm_00018896-RA","AT1G34580.1","| Symbols: no symbol available | no full name available | chr1:12660631-12663553 FORWARD LENGTH=506"
"Dm_00019118-RA","AT4G05460.1","| Symbols: AtSKIP19, SKIP19 | SKP1/ASK-Interacting protein 19 | chr4:2761106-2762400 REVERSE LENGTH=302"
"Dm_00017716-RA","AT4G29190.1","| Symbols: AtC3H49, AtOZF2, TZF3, AtTZF3, OZF2 | tandem zinc finger 3, Arabidopsis thaliana oxidation-related zinc finger 2, oxidation-related zinc finger 2 | chr4:14392233-14393303 REVERSE LENGTH=356"
"Dm_00018801-RA","AT5G25640.1","| Symbols: no symbol available | no full name available | chr5:8949706-8951123 REVERSE LENGTH=287"
"Dm_00019152-RA","AT1G53350.1","| Symbols: no symbol available | no full name available | chr1:19903899-19906912 FORWARD LENGTH=906"
"Dm_00019151-RA","AT1G50180.1","| Symbols: CAR1 | CEL-Activated Resistance 1 | chr1:18584235-18587136 FORWARD LENGTH=857"
"Dm_00017714-RA","AT1G32190.1","| Symbols: no symbol available | no full name available | chr1:11593059-11595731 REVERSE LENGTH=422"
"Dm_00017680-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00018483-RA","AT5G22950.1","| Symbols: VPS24.1 |  | chr5:7681380-7682720 FORWARD LENGTH=229"
"Dm_00019095-RA","AT5G47070.1","| Symbols: PBL19 | PBS1-like 19 | chr5:19118683-19120528 REVERSE LENGTH=410"
"Dm_00019192-RA","AT3G19220.1","| Symbols: CYO1, SCO2 | SNOWY COTYLEDON 2, SHI-YO-U MEANS COTYLEDON IN JAPANESE | chr3:6659207-6660488 FORWARD LENGTH=187"
"Dm_00019109-RA","AT5G14170.1","| Symbols: BAF60, SWP73B, CHC1 | SWP73B | chr5:4568696-4570444 REVERSE LENGTH=534"
"Dm_00017357-RA","AT3G09740.1","| Symbols: SYP71, ATSYP71 | syntaxin of plants 71 | chr3:2989615-2991354 FORWARD LENGTH=266"
"Dm_00019224-RA","AT1G05190.1","| Symbols: RPL6, EMB2394 | embryo defective 2394 | chr1:1502515-1503738 REVERSE LENGTH=223"
"Dm_00019051-RA","AT3G14770.1","| Symbols: SWEET2, AtSWEET2 |  | chr3:4957787-4959202 REVERSE LENGTH=236"
"Dm_00019025-RA","AT1G48410.1","| Symbols: ICU9, AGO1, AtAGO1 | ARGONAUTE 1 | chr1:17886285-17891892 REVERSE LENGTH=1048"
"Dm_00019217-RA","AT3G16857.2","| Symbols: RR1, ARR1 | response regulator 1 | chr3:5756113-5759139 FORWARD LENGTH=690"
"Dm_00018593-RA","AT1G64940.1","| Symbols: CYP89A6 | ""cytochrome P450, family 87, subfamily A, polypeptide 6"" | chr1:24123789-24125324 FORWARD LENGTH=511"
"Dm_00019291-RA","AT5G44180.3","| Symbols: RLT2 | RINGLET 2 | chr5:17783172-17789872 FORWARD LENGTH=1694"
"Dm_00018313-RA","AT4G02580.1","| Symbols: no symbol available | no full name available | chr4:1134586-1136906 FORWARD LENGTH=255"
"Dm_00018166-RA","AT3G29270.2","| Symbols: no symbol available | no full name available | chr3:11235326-11236117 FORWARD LENGTH=263"
"Dm_00018152-RA","AT3G22590.1","| Symbols: PHP, CDC73 | PLANT HOMOLOGOUS TO PARAFIBROMIN | chr3:8003999-8005452 FORWARD LENGTH=415"
"Dm_00018179-RA","AT3G03690.1","| Symbols: UNE7 | unfertilized embryo sac 7 | chr3:911494-913643 REVERSE LENGTH=378"
"Dm_00017995-RA","AT1G15390.1","| Symbols: PDF1A, ATDEF1 | peptide deformylase 1A | chr1:5294653-5295625 FORWARD LENGTH=269"
"Dm_00016344-RA","AT5G14100.1","| Symbols: ATNAP14, ABCI11, NAP14 | ATP-binding cassette I11, ARABIDOPSIS THALIANANON-INTRINSIC ABC PROTEIN 14, non-intrinsic ABC protein 14 | chr5:4549706-4551632 REVERSE LENGTH=278"
"Dm_00017969-RA","AT1G63930.1","| Symbols: ROH1A, ROH1 | from the Czech 'roh' meaning 'corner' | chr1:23727927-23729174 FORWARD LENGTH=415"
"Dm_00016912-RA","AT1G17080.1","| Symbols: no symbol available | no full name available | chr1:5840458-5841536 REVERSE LENGTH=154"
"Dm_00018197-RA","AT1G42970.1","| Symbols: GAPB | glyceraldehyde-3-phosphate dehydrogenase B subunit | chr1:16127552-16129584 FORWARD LENGTH=447"
"Dm_00018183-RA","AT5G22110.2","| Symbols: CYL2, DPB2, ATDPB2 | CYCLOPS 2, DNA polymerase epsilon subunit B2 | chr5:7331235-7334178 REVERSE LENGTH=495"
"Dm_00016926-RA","AT3G14890.2","| Symbols: ZDP | ZINC 4 FINGER DNA 3'-PHOSPHOESTERASE | chr3:5008751-5013060 FORWARD LENGTH=684"
"Dm_00018142-RA","AT1G21640.1","| Symbols: ATNADK2, NADK2 | NAD kinase 2, NAD KINASE 2 | chr1:7588726-7592669 FORWARD LENGTH=985"
"Dm_00018143-RA","AT1G03350.1","| Symbols: no symbol available | no full name available | chr1:822834-824246 REVERSE LENGTH=470"
"Dm_00018196-RA","AT2G02450.1","| Symbols: LOV1, AtLOV1, NAC035, ANAC035, ANAC034 | NAC domain containing protein 35, Arabidopsis NAC domain containing protein 34, LONG VEGETATIVE PHASE 1 | chr2:648044-650649 FORWARD LENGTH=379"
"Dm_00015899-RA","AT4G28950.1","| Symbols: ROP9, RAC7, ATRAC7, ARAC7, ATROP9 | RHO-related protein from plants 9, Arabidopsis RAC-like 7 | chr4:14278289-14279705 FORWARD LENGTH=209"
"Dm_00017335-RA","AT1G64380.1","| Symbols: no symbol available | no full name available | chr1:23890981-23891988 REVERSE LENGTH=335"
"Dm_00015562-RA","AT1G13960.1","| Symbols: WRKY4 | WRKY DNA-binding protein 4 | chr1:4776622-4779043 FORWARD LENGTH=514"
"Dm_00017324-RA","AT5G04920.1","| Symbols: VPS36 |  | chr5:1439172-1441545 REVERSE LENGTH=440"
"Dm_00018112-RA","AT5G01430.2","| Symbols: no symbol available | no full name available | chr5:176797-178010 REVERSE LENGTH=140"
"Dm_00018033-RA","AT2G46660.1","| Symbols: EOD3, CYP78A6 | ""cytochrome P450, family 78, subfamily A, polypeptide 6"", enhancer of da1-1 | chr2:19153602-19155417 REVERSE LENGTH=530"
"Dm_00018107-RA","AT2G01970.1","| Symbols: no symbol available | no full name available | chr2:452197-454819 REVERSE LENGTH=592"
"Dm_00014992-RA","AT5G57950.1","| Symbols: no symbol available | no full name available | chr5:23460765-23462128 FORWARD LENGTH=227"
"Dm_00014881-RA","AT5G25310.1","| Symbols: no symbol available | no full name available | chr5:8784820-8787235 FORWARD LENGTH=480"
"Dm_00018407-RA","AT2G18100.4","| Symbols: no symbol available | no full name available | chr2:7868468-7871337 FORWARD LENGTH=537"
"Dm_00018406-RA","AT1G75560.2","| Symbols: no symbol available | no full name available | chr1:28371420-28372717 REVERSE LENGTH=257"
"Dm_00017140-RA","AT1G20110.1","| Symbols: FREE1, FYVE1, PDE330 | FYVE-domain protein 1, PIGMENT DEFECTIVE EMBRYO 330, FYVE domain protein required for endosomal sorting 1 | chr1:6971554-6974578 FORWARD LENGTH=601"
"Dm_00016646-RA","AT4G00355.4","| Symbols: ATI2 | ATG8-interacting protein 2 | chr4:155207-156001 FORWARD LENGTH=264"
"Dm_00018147-RA","AT4G24060.1","| Symbols: VDOF1, Dof4.6 |  | chr4:12503970-12505417 FORWARD LENGTH=342"
"Dm_00017295-RA","AT1G32730.1","| Symbols: no symbol available | no full name available | chr1:11841077-11842956 FORWARD LENGTH=327"
"Dm_00018254-RA","AT1G17020.1","| Symbols: ATSRG1, SRG1 | SENESCENCE-RELATED GENE 1, senescence-related gene 1 | chr1:5820258-5821741 FORWARD LENGTH=358"
"Dm_00018220-RA","AT5G54470.1","| Symbols: BBX29 | B-box domain protein 29 | chr5:22114584-22115315 REVERSE LENGTH=215"
"Dm_00007753-RA","AT4G18220.1","| Symbols: no symbol available | no full name available | chr4:10078768-10080109 FORWARD LENGTH=390"
"Dm_00007747-RA","AT1G61720.1","| Symbols: BAN | BANYULS | chr1:22791326-22792757 REVERSE LENGTH=340"
"Dm_00007748-RA","AT1G11480.1","| Symbols: no symbol available | no full name available | chr1:3864368-3866750 REVERSE LENGTH=578"
"Dm_00007754-RA","AT3G23590.1","| Symbols: MED33A, MED5A, RFR1 | REF4-related 1 | chr3:8467638-8473469 FORWARD LENGTH=1309"
"Dm_00007290-RA","AT3G49800.1","| Symbols: no symbol available | no full name available | chr3:18471957-18473676 REVERSE LENGTH=428"
"Dm_00007289-RA","AT5G67610.2","| Symbols: Nemp_B, PNET2, PNET2_B | Inner Nuclear Membrane Protein B | chr5:26961224-26963614 REVERSE LENGTH=498"
"Dm_00008142-RA","AT1G75500.2","| Symbols: WAT1, UMAMIT5 | Usually multiple acids move in and out Transporters 5, Walls Are Thin 1 | chr1:28338282-28340091 REVERSE LENGTH=389"
"Dm_00007115-RA","AT3G52940.1","| Symbols: ELL1, FK, HYD2 | EXTRA-LONG-LIFESPAN 1, FACKEL | chr3:19630369-19633112 REVERSE LENGTH=369"
"Dm_00007116-RA","AT5G04560.3","| Symbols: EMB1649, DME | DEMETER | chr5:1310671-1318091 FORWARD LENGTH=1729"
"Dm_00007588-RA","AT1G19025.1","| Symbols: no symbol available | no full name available | chr1:6568920-6570800 FORWARD LENGTH=549"
"Dm_00007799-RA","AT1G15020.2","| Symbols: QSOX1, QSO2, ATQSOX1 | quiescin-sulfhydryl oxidase 1 | chr1:5173341-5176105 REVERSE LENGTH=528"
"Dm_00008206-RA","AT5G48385.1","| Symbols: no symbol available | no full name available | chr5:19609471-19611712 FORWARD LENGTH=558"
"Dm_00008203-RA","AT3G25470.1","| Symbols: no symbol available | no full name available | chr3:9233039-9235022 FORWARD LENGTH=301"
"Dm_00008204-RA","AT1G08490.1","| Symbols: ATSUFS, SUFS, ATCPNIFS, ATNFS2, CPNIFS | chloroplastic NIFS-like cysteine desulfurase | chr1:2685980-2688547 REVERSE LENGTH=463"
"Dm_00008283-RA","AT5G48840.1","| Symbols: PANC, PTS, ATPTS | homolog of bacterial PANC, ARABIDOPSIS THALIANA PANTOTHENATE SYNTHETASE, PANTOTHENATE SYNTHETASE | chr5:19803823-19805041 REVERSE LENGTH=310"
"Dm_00008284-RA","AT2G33120.2","| Symbols: SAR1, VAMP722, ATVAMP722 | ARABIDOPSIS THALIANA VESICLE-ASSOCIATED MEMBRANE PROTEIN 722, synaptobrevin-related protein 1 | chr2:14043785-14045337 REVERSE LENGTH=229"
"Dm_00006776-RA","AT2G02040.1","| Symbols: AtNPF8.3, PTR2, NTR1, ATPTR2-B, ATPTR2, PTR2-B, NPF8.3 | ARABIDOPSIS THALIANA PEPTIDE TRANSPORTER 2, peptide transporter 2, NRT1/ PTR family 8.3, NITRATE TRANSPORTER 1 | chr2:487542-489707 FORWARD LENGTH=585"
"Dm_00005664-RA","AT3G20320.1","| Symbols: TGD2, ABCI15 | ATP-binding cassette I15, trigalactosyldiacylglycerol2 | chr3:7087657-7089640 REVERSE LENGTH=381"
"Dm_00007919-RA","AT2G28480.1","| Symbols: no symbol available | no full name available | chr2:12176642-12178031 REVERSE LENGTH=372"
"Dm_00007922-RA","AT3G21175.2","| Symbols: TIFY2B, GATA24, ZML1 | ZIM LIKE 1, GATA TRANSCRIPTION FACTOR 24, ZIM-like 1 | chr3:7422832-7424598 FORWARD LENGTH=295"
"Dm_00006888-RA","AT4G15560.1","| Symbols: AtCLA1, DXS, CLA, DXPS2, DXS1, DEF, CLA1 | CLOROPLASTOS ALTERADOS 1, 1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE, 1-deoxy-D-xylulose 5-phosphate (DXP) synthase 1, 1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE 2 | chr4:8884218-8887254 FORWARD LENGTH=717"
"Dm_00006911-RA","AT1G24360.1","| Symbols: KR |  | chr1:8640820-8643283 FORWARD LENGTH=319"
"Dm_00005949-RA","AT2G16400.1","| Symbols: BLH7 | BEL1-like homeodomain 7 | chr2:7101490-7103200 REVERSE LENGTH=482"
"Dm_00005952-RA","AT1G44970.1","| Symbols: PER9, PRX9 | PEROXIDASE9, PEROXIDASE 9 | chr1:17002237-17003563 FORWARD LENGTH=346"
"Dm_00005951-RA","AT5G57960.1","| Symbols: Hflx |  | chr5:23463133-23466481 REVERSE LENGTH=540"
"Dm_00007209-RA","AT2G23940.3","| Symbols: no symbol available | no full name available | chr2:10184199-10185097 FORWARD LENGTH=173"
"Dm_00007510-RA","AT5G03770.1","| Symbols: KDTA, AtKdtA | KDO transferase A | chr5:995191-997622 FORWARD LENGTH=447"
