"gene_ID","AT_gene_id","annotation"
"Dm_00020497-RA","AT5G58070.1","| Symbols: TIL, ATTIL | TEMPERATURE-INDUCED LIPOCALIN, temperature-induced lipocalin | chr5:23500512-23501156 REVERSE LENGTH=186"
"Dm_00020460-RA","AT1G16720.1","| Symbols: HCF173 | high chlorophyll fluorescence phenotype 173 | chr1:5723161-5726248 FORWARD LENGTH=598"
"Dm_00020444-RA","AT3G06050.1","| Symbols: PRXIIF, ATPRXIIF | peroxiredoxin IIF, PEROXIREDOXIN IIF | chr3:1826311-1827809 REVERSE LENGTH=201"
"Dm_00020492-RA","AT1G71480.3","| Symbols: no symbol available | no full name available | chr1:26932079-26932787 FORWARD LENGTH=179"
"Dm_00018940-RA","AT1G66200.1","| Symbols: ATGSR2, GSR2, GLN1;2 | glutamine synthetase 1;2, glutamine synthase clone F11 | chr1:24655520-24657520 REVERSE LENGTH=356"
"Dm_00020480-RA","AT3G19970.5","| Symbols: no symbol available | no full name available | chr3:6959644-6961367 FORWARD LENGTH=434"
"Dm_00020618-RA","AT1G15520.2","| Symbols: ATABCG40, ABCG40, PDR12, ATPDR12 | pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40 | chr1:5332561-5338175 REVERSE LENGTH=1292"
"Dm_00019682-RA","AT1G32127.2","| Symbols: no symbol available | no full name available | chr1:11557175-11558608 FORWARD LENGTH=264"
"Dm_00019610-RA","AT2G43780.3","| Symbols: no symbol available | no full name available | chr2:18136444-18136647 REVERSE LENGTH=67"
"Dm_00019609-RA","AT3G59760.1","| Symbols: OASC, ATCS-C | ARABIDOPSIS THALIANA CYSTEINSYNTHASE-C, O-acetylserine (thiol) lyase isoform C | chr3:22072119-22075345 REVERSE LENGTH=433"
"Dm_00019651-RA","AT2G04360.1","| Symbols: no symbol available | no full name available | chr2:1519645-1521030 REVERSE LENGTH=320"
"Dm_00018128-RA","AT4G06676.2","| Symbols: no symbol available | no full name available | chr4:3898998-3901280 FORWARD LENGTH=305"
"Dm_00019517-RA","AT1G79060.1","| Symbols: no symbol available | no full name available | chr1:29741873-29743063 FORWARD LENGTH=396"
"Dm_00016678-RA","AT5G65700.2","| Symbols: BAM1 | BARELY ANY MERISTEM 1 | chr5:26281826-26284945 FORWARD LENGTH=1003"
"Dm_00017200-RA","AT4G25030.2","| Symbols: AtNHR2B | NON HOST RESISTANCE 2B | chr4:12865336-12866638 FORWARD LENGTH=344"
"Dm_00017201-RA","AT4G25030.2","| Symbols: AtNHR2B | NON HOST RESISTANCE 2B | chr4:12865336-12866638 FORWARD LENGTH=344"
"Dm_00019282-RA","AT4G16380.1","| Symbols: AtHMP35 | HEAVY METAL ASSOCIATED PROTEIN 35 | chr4:9254638-9255955 FORWARD LENGTH=254"
"Dm_00019662-RA","AT3G62420.1","| Symbols: ATBZIP53, BZIP53 | basic region/leucine zipper motif 53 | chr3:23091844-23092284 REVERSE LENGTH=146"
"Dm_00015933-RA","AT1G04770.1","| Symbols: SDI2 | Sulfur Deficiency Induced 2 | chr1:1336564-1337767 REVERSE LENGTH=303"
"Dm_00019904-RA","AT1G05460.2","| Symbols: SDE3 | SILENCING DEFECTIVE | chr1:1601357-1604658 REVERSE LENGTH=922"
"Dm_00017541-RA","AT5G48800.1","| Symbols: no symbol available | no full name available | chr5:19786881-19789003 FORWARD LENGTH=614"
"Dm_00019614-RA","AT4G33865.1","| Symbols: no symbol available | no full name available | chr4:16233395-16234114 REVERSE LENGTH=56"
"Dm_00019672-RA","AT1G56280.1","| Symbols: DIL9-1, ATDIL9, DIL9 | drought-induced like 19, drought-induced 19, drought-induced 19-1 | chr1:21073366-21074725 REVERSE LENGTH=200"
"Dm_00019673-RA","AT4G20360.2","| Symbols: SVR11, RAB8D, ATRAB8D, ATRABE1B, RABE1b | RAB GTPase homolog E1B, SUPPRESSOR OF VARIEGATION11 | chr4:10990036-10991466 FORWARD LENGTH=476"
"Dm_00019784-RA","AT1G33260.2","| Symbols: no symbol available | no full name available | chr1:12064796-12066114 FORWARD LENGTH=348"
"Dm_00019693-RA","AT4G33090.1","| Symbols: APM1, ATAPM1 | AMINOPEPTIDASE M1, aminopeptidase M1 | chr4:15965915-15970418 REVERSE LENGTH=879"
"Dm_00019492-RA","AT4G26230.1","| Symbols: no symbol available | no full name available | chr4:13286026-13286553 FORWARD LENGTH=119"
"Dm_00019703-RA","AT5G19620.1","| Symbols: TOC75-V, EMB213, OEP80, ATOEP80 | EMBRYO DEFECTIVE 213, outer envelope protein of 80 kDa, translocon at the outer envelope membrane of chloroplasts 75-V, ARABIDOPSIS THALIANA OUTER ENVELOPE PROTEIN OF 80 KDA | chr5:6623323-6627641 FORWARD LENGTH=732"
"Dm_00020111-RA","AT1G27450.1","| Symbols: APT1, ATAPT1 | ARABIDOPSIS THALIANA ADENINE PHOSPHORIBOSYLTRANSFERASE 1, adenine phosphoribosyl transferase 1 | chr1:9532042-9533807 FORWARD LENGTH=243"
"Dm_00019628-RA","AT1G17870.1","| Symbols: ATEGY3, EGY3 | ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN-LIKE 3 | chr1:6150036-6152185 REVERSE LENGTH=573"
"Dm_00019621-RA","AT4G19120.2","| Symbols: ERD3 | early-responsive to dehydration 3 | chr4:10460665-10463034 REVERSE LENGTH=600"
"Dm_00019537-RA","AT2G31410.1","| Symbols: no symbol available | no full name available | chr2:13392220-13392819 REVERSE LENGTH=199"
"Dm_00019634-RA","AT5G57020.1","| Symbols: NMT1, ATNMT1 | myristoyl-CoA:protein N-myristoyltransferase, ARABIDOPSIS THALIANA MYRISTOYL-COA:PROTEIN N-MYRISTOYLTRANSFERASE | chr5:23075451-23076755 FORWARD LENGTH=434"
"Dm_00019346-RA","AT3G43540.1","| Symbols: no symbol available | no full name available | chr3:15430770-15433035 FORWARD LENGTH=373"
"Dm_00018921-RA","AT3G09270.1","| Symbols: GSTU8, ATGSTU8 | glutathione S-transferase TAU 8 | chr3:2848407-2849226 REVERSE LENGTH=224"
"Dm_00018922-RA","AT2G18280.2","| Symbols: AtTLP2, TLP2 | tubby like protein 2 | chr2:7946754-7948176 FORWARD LENGTH=394"
"Dm_00019540-RA","AT3G21510.1","| Symbols: AHP1 | histidine-containing phosphotransmitter 1 | chr3:7578432-7579537 REVERSE LENGTH=154"
"Dm_00019690-RA","AT3G23990.1","| Symbols: HSP60, HSP60-3B | heat shock protein 60, HEAT SHOCK PROTEIN 60-3B | chr3:8669013-8672278 FORWARD LENGTH=577"
"Dm_00004357-RA","AT4G18360.4","| Symbols: GOX3 | glycolate oxidase 3 | chr4:10146141-10148386 REVERSE LENGTH=368"
"Dm_00004358-RA","AT1G48030.5","| Symbols: mtLPD1 | mitochondrial lipoamide dehydrogenase 1 | chr1:17717432-17719141 REVERSE LENGTH=507"
"Dm_00003984-RA","AT1G05055.1","| Symbols: ATGTF2H2, GTF2H2 | general transcription factor II H2 | chr1:1448913-1450852 REVERSE LENGTH=421"
"Dm_00004860-RA","AT5G64550.1","| Symbols: no symbol available | no full name available | chr5:25801794-25803698 REVERSE LENGTH=634"
"Dm_00004858-RA","AT5G44250.1","| Symbols: no symbol available | no full name available | chr5:17823876-17825620 REVERSE LENGTH=403"
"Dm_00004866-RA","AT2G19330.1","| Symbols: PIRL6 | plant intracellular ras group-related LRR 6 | chr2:8372947-8374453 FORWARD LENGTH=380"
"Dm_00004093-RA","AT3G58630.2","| Symbols: no symbol available | no full name available | chr3:21684836-21685771 REVERSE LENGTH=311"
"Dm_00004667-RA","AT5G54290.1","| Symbols: CcdA |  | chr5:22051097-22053923 FORWARD LENGTH=354"
"Dm_00004396-RA","AT2G39170.1","| Symbols: no symbol available | no full name available | chr2:16334726-16335421 REVERSE LENGTH=231"
"Dm_00004400-RA","AT3G10390.3","| Symbols: FLD, RSI1 | FLOWERING LOCUS D, Reduced Systemic immunity 1 | chr3:3229137-3232345 FORWARD LENGTH=936"
"Dm_00004566-RA","AT5G24510.1","| Symbols: no symbol available | no full name available | chr5:8369295-8369866 REVERSE LENGTH=111"
"Dm_00004561-RA","AT5G54160.1","| Symbols: ATOMT1, OMT1, OMT3, AtCOMT, COMT1 | caffeate O-methyltransferase 1, O-methyltransferase 1, O-methyltransferase 3 | chr5:21982075-21984167 FORWARD LENGTH=363"
"Dm_00004565-RA","AT2G46800.5","| Symbols: ATMTP1, MTP1, OZS1, ZAT, ATCDF1, ZAT1 | metal tolerance protein 1, ZINC TRANSPORTER OF ARABIDOPSIS THALIANA 1, zinc transporter of Arabidopsis thaliana, A. THALIANA CATION DIFFUSION FACILITATOR 1, OVERLY ZINC SENSITIVE 1 | chr2:19238128-19239324 FORWARD LENGTH=398"
"Dm_00003437-RA","AT2G21250.1","| Symbols: no symbol available | no full name available | chr2:9103408-9105116 REVERSE LENGTH=309"
"Dm_00003435-RA","AT4G34710.2","| Symbols: SPE2, ADC2, ATADC2 | arginine decarboxylase 2 | chr4:16560315-16562450 REVERSE LENGTH=711"
"Dm_00003439-RA","AT4G34760.1","| Symbols: SAUR50 | SMALL AUXIN UPREGULATED RNA 50 | chr4:16582471-16582794 REVERSE LENGTH=107"
"Dm_00003438-RA","AT4G38900.1","| Symbols: DKML, bZIP29 | DRINK ME-LIKE, basic leucine-zipper 29 | chr4:18139564-18141520 REVERSE LENGTH=553"
"Dm_00003442-RA","AT2G21210.1","| Symbols: SAUR6 | SMALL AUXIN UPREGULATED RNA 6 | chr2:9085513-9085809 REVERSE LENGTH=98"
"Dm_00003937-RA","AT2G26340.1","| Symbols: no symbol available | no full name available | chr2:11215254-11216480 FORWARD LENGTH=253"
"Dm_00004610-RA","AT3G23330.2","| Symbols: no symbol available | no full name available | chr3:8347415-8349347 FORWARD LENGTH=606"
"Dm_00003951-RA","AT1G18170.1","| Symbols: no symbol available | no full name available | chr1:6254291-6255507 FORWARD LENGTH=247"
"Dm_00003998-RA","AT3G05600.1","| Symbols: AtEH1 | Epoxide hydrolase 1 | chr3:1623485-1624704 REVERSE LENGTH=331"
"Dm_00003999-RA","AT5G27850.1","| Symbols: RPL18C |  | chr5:9873169-9874297 FORWARD LENGTH=187"
"Dm_00003995-RA","AT3G16780.1","| Symbols: RPL19B | Ribsomal Protein Like 19B | chr3:5708982-5710249 FORWARD LENGTH=209"
"Dm_00003762-RA","AT3G52180.1","| Symbols: ATPTPKIS1, SEX4, ATSEX4, DSP4 | STARCH-EXCESS 4, DUAL-SPECIFICITY PROTEIN PHOSPHATASE  4 | chr3:19349884-19353459 REVERSE LENGTH=379"
"Dm_00003763-RA","AT3G52170.4","| Symbols: no symbol available | no full name available | chr3:19347039-19349099 REVERSE LENGTH=472"
"Dm_00003765-RA","AT5G04460.6","| Symbols: STUbL5 | SUMO-targeted ubiquitin E3 ligase 5 | chr5:1260009-1263695 FORWARD LENGTH=863"
"Dm_00004677-RA","AT1G76490.1","| Symbols: MAD3, HMGR1, AtHMGR1, HMG1 | 3-HYDROXY-3-METHYLGLUTARYL COA REDUCTASE 1, hydroxy methylglutaryl CoA reductase 1, miRNA action deficient 3 | chr1:28695801-28698206 FORWARD LENGTH=642"
"Dm_00004685-RA","AT1G49740.1","| Symbols: no symbol available | no full name available | chr1:18407728-18409468 FORWARD LENGTH=359"
"Dm_00004684-RA","AT1G49730.1","| Symbols: no symbol available | no full name available | chr1:18402618-18405638 REVERSE LENGTH=693"
"Dm_00004680-RA","AT4G38160.4","| Symbols: PDE191, mTERF6 | pigment defective 191, mitochondrial transcription termination factor 6 | chr4:17902412-17903413 FORWARD LENGTH=333"
"Dm_00003472-RA","AT2G21240.2","| Symbols: BPC4, BBR, ATBPC4 | BASIC PENTACYSTEINE 4, basic pentacysteine 4 | chr2:9101515-9102489 REVERSE LENGTH=296"
"Dm_00003467-RA","AT2G21280.2","| Symbols: GC1, ATSULA, SULA | GIANT CHLOROPLAST 1 | chr2:9110502-9112724 REVERSE LENGTH=362"
"Dm_00003476-RA","AT3G54010.1","| Symbols: DEI1, PAS1 | PASTICCINO 1 | chr3:20001042-20005063 FORWARD LENGTH=635"
"Dm_00004215-RA","AT5G60700.2","| Symbols: no symbol available | no full name available | chr5:24402329-24405521 REVERSE LENGTH=932"
"Dm_00004223-RA","AT5G60210.6","| Symbols: RIP5 | ROP interactive partner 5 | chr5:24243529-24245889 REVERSE LENGTH=564"
"Dm_00004220-RA","AT2G28250.6","| Symbols: NCRK |  | chr2:12044004-12046339 FORWARD LENGTH=565"
"Dm_00004798-RA","AT1G02850.2","| Symbols: BGLU11 | beta glucosidase 11 | chr1:630569-633085 FORWARD LENGTH=497"
"Dm_00004712-RA","AT2G02170.5","| Symbols: no symbol available | no full name available | chr2:556595-558610 REVERSE LENGTH=486"
"Dm_00004701-RA","AT3G51440.1","| Symbols: no symbol available | no full name available | chr3:19089114-19090537 FORWARD LENGTH=371"
"Dm_00004698-RA","AT3G01090.2","| Symbols: KIN10, SNRK1.1, AKIN10, SnRK1 | SNF1 kinase homolog 10, SNF1-RELATED PROTEIN KINASE 1.1 | chr3:31437-34143 REVERSE LENGTH=535"
"Dm_00004715-RA","AT1G06680.1","| Symbols: OE23, PSII-P, PSBP-1, OEE2 | OXYGEN-EVOLVING ENHANCER PROTEIN 2, PHOTOSYSTEM II SUBUNIT P, photosystem II subunit P-1, OXYGEN EVOLVING COMPLEX SUBUNIT 23 KDA | chr1:2047940-2049186 FORWARD LENGTH=263"
"Dm_00004705-RA","AT4G35630.1","| Symbols: PSAT1 | phosphoserine aminotransferase 1 | chr4:16904205-16905497 FORWARD LENGTH=430"
"Dm_00004702-RA","AT2G17650.1","| Symbols: no symbol available | no full name available | chr2:7671041-7672936 FORWARD LENGTH=603"
"Dm_00004695-RA","AT2G04270.7","| Symbols: RNEE/G, RNE | RNAse E/G-like, RNase E | chr2:1476103-1480014 FORWARD LENGTH=818"
"Dm_00004967-RA","AT4G38350.1","| Symbols: AtNPC1-2 | Niemann-Pick disease type C1-2 | chr4:17958324-17966846 REVERSE LENGTH=1273"
"Dm_00004964-RA","AT1G20650.1","| Symbols: PBL21, ASG5 | ALTERED SEED GERMINATION 5, PBS1-Like 21 | chr1:7158422-7160022 REVERSE LENGTH=381"
"Dm_00004969-RA","AT4G35270.4","| Symbols: NLP2 | NIN-like protein 2 | chr4:16777657-16780824 REVERSE LENGTH=963"
"Dm_00004974-RA","AT4G38370.1","| Symbols: no symbol available | no full name available | chr4:17970112-17971222 REVERSE LENGTH=225"
"Dm_00004039-RA","AT5G28650.1","| Symbols: WRKY74, ATWRKY74 | WRKY DNA-binding protein 74, ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 74 | chr5:10677790-10678945 REVERSE LENGTH=330"
"Dm_00004042-RA","AT3G04730.1","| Symbols: IAA16 | indoleacetic acid-induced protein 16 | chr3:1288993-1290415 REVERSE LENGTH=236"
"Dm_00004045-RA","AT4G02590.2","| Symbols: bHLH059, PFB1, UNE12 | PERICYCLE FACTOR TYPE-B 1, unfertilized embryo sac 12 | chr4:1137968-1140306 REVERSE LENGTH=310"
"Dm_00004445-RA","AT5G04500.1","| Symbols: GINT1 | GLUCOSAMINE INOSITOLPHOSPHORYLCERAMIDE TRANSFERASE 1 | chr5:1283604-1286155 FORWARD LENGTH=765"
"Dm_00004813-RA","AT2G26710.1","| Symbols: CYP734A1, CYP72B1, BAS1 | PHYB ACTIVATION TAGGED SUPPRESSOR 1 | chr2:11380700-11383413 FORWARD LENGTH=520"
"Dm_00004823-RA","AT1G15350.2","| Symbols: no symbol available | no full name available | chr1:5278481-5279486 REVERSE LENGTH=154"
"Dm_00004816-RA","AT1G52700.4","| Symbols: no symbol available | no full name available | chr1:19631186-19633981 REVERSE LENGTH=246"
"Dm_00004815-RA","AT1G80230.1","| Symbols: no symbol available | no full name available | chr1:30169784-30170999 REVERSE LENGTH=171"
"Dm_00003933-RA","AT4G37040.1","| Symbols: MAP1D | methionine aminopeptidase 1D | chr4:17455175-17457085 FORWARD LENGTH=350"
"Dm_00003925-RA","AT1G23740.1","| Symbols: AOR | alkenal/one oxidoreductase | chr1:8398245-8399656 REVERSE LENGTH=386"
"Dm_00004505-RA","AT5G60670.1","| Symbols: RPL12C | Ribosomal Protein Like 12C | chr5:24381066-24381566 REVERSE LENGTH=166"
"Dm_00004500-RA","AT4G00030.1","| Symbols: FBN9 | FIBRILLIN9 | chr4:13565-14366 FORWARD LENGTH=212"
"Dm_00004504-RA","AT4G30080.1","| Symbols: ARF16 | auxin response factor 16 | chr4:14703369-14705564 REVERSE LENGTH=670"
"Dm_00004503-RA","AT2G17695.2","| Symbols: no symbol available | no full name available | chr2:7684214-7685009 REVERSE LENGTH=205"
"Dm_00004369-RA","AT1G02020.1","| Symbols: no symbol available | no full name available | chr1:352842-354845 REVERSE LENGTH=642"
"Dm_00004365-RA","AT4G00360.1","| Symbols: CYP86A2, ATT1 | ""cytochrome P450, family 86, subfamily A, polypeptide 2"", ABERRANT INDUCTION OF TYPE THREE 1 | chr4:160951-162778 FORWARD LENGTH=553"
"Dm_00004372-RA","AT4G00335.3","| Symbols: RHB1A | RING-H2 finger B1A | chr4:146866-147962 FORWARD LENGTH=190"
"Dm_00004368-RA","AT1G63800.1","| Symbols: UBC5 | ubiquitin-conjugating enzyme 5 | chr1:23667888-23669003 REVERSE LENGTH=185"
"Dm_00003242-RA","AT1G60950.1","| Symbols: ATFD2, FD2, FED A | FERREDOXIN 2 | chr1:22444565-22445011 FORWARD LENGTH=148"
"Dm_00004515-RA","AT4G00840.1","| Symbols: no symbol available | no full name available | chr4:355483-357105 REVERSE LENGTH=291"
"Dm_00004511-RA","AT3G58630.2","| Symbols: no symbol available | no full name available | chr3:21684836-21685771 REVERSE LENGTH=311"
"Dm_00004513-RA","AT3G58640.2","| Symbols: no symbol available | no full name available | chr3:21687153-21692675 REVERSE LENGTH=809"
"Dm_00004266-RA","AT1G12410.1","| Symbols: EMB3146, CLPR2, CLP2, NCLPP2 | EMBRYO DEFECTIVE 3146, CLP protease proteolytic subunit 2, NUCLEAR-ENCODED CLP PROTEASE P2 | chr1:4223099-4224954 FORWARD LENGTH=279"
"Dm_00004264-RA","AT4G12110.1","| Symbols: SMO1-1, ATSMO1-1 | sterol-4alpha-methyl oxidase 1-1 | chr4:7254197-7256004 FORWARD LENGTH=298"
"Dm_00004262-RA","AT4G10970.7","| Symbols: UIEF1 | UAP56-interacting export factor 1 | chr4:6719718-6721885 REVERSE LENGTH=217"
"Dm_00002869-RA","AT5G63100.1","| Symbols: no symbol available | no full name available | chr5:25314434-25315423 REVERSE LENGTH=329"
"Dm_00004191-RA","AT3G17900.2","| Symbols: TRIPP | TRAPP-interacting plant protein | chr3:6128983-6133069 FORWARD LENGTH=838"
"Dm_00004193-RA","AT2G42570.1","| Symbols: TBL39 | TRICHOME BIREFRINGENCE-LIKE 39 | chr2:17717498-17719921 REVERSE LENGTH=367"
"Dm_00004186-RA","AT2G42360.1","| Symbols: ATL41 | Arabidopsis T####xicos en Levadura 41 | chr2:17640907-17641617 FORWARD LENGTH=236"
"Dm_00004434-RA","AT3G14870.1","| Symbols: CHIQL4 | CHIQUITA1-LIKE 4 | chr3:5004159-5005586 FORWARD LENGTH=475"
"Dm_00004442-RA","AT4G27340.1","| Symbols: AtTRM5b, TRM5b | tRNA methyltransferase 5b | chr4:13687366-13690370 REVERSE LENGTH=619"
"Dm_00004441-RA","AT4G10950.2","| Symbols: GELP77 | GDSL-type esterase/lipase 77 | chr4:6711502-6713512 REVERSE LENGTH=404"
"Dm_00004444-RA","AT1G78770.1","| Symbols: APC6 | anaphase promoting complex 6 | chr1:29617421-29621273 FORWARD LENGTH=543"
"Dm_00005133-RA","AT2G33150.1","| Symbols: PKT3, KAT2, PED1 | PEROXISOME DEFECTIVE 1, peroxisomal 3-ketoacyl-CoA thiolase 3, 3-KETOACYL-COA THIOLASE 2 | chr2:14047814-14050983 REVERSE LENGTH=462"
"Dm_00005132-RA","AT1G04690.1","| Symbols: KV-BETA1, KAB1 | potassium channel beta subunit 1 | chr1:1313662-1315420 FORWARD LENGTH=328"
"Dm_00005136-RA","AT3G24180.2","| Symbols: no symbol available | no full name available | chr3:8735011-8741147 REVERSE LENGTH=950"
"Dm_00005138-RA","AT4G13670.1","| Symbols: PTAC5 | plastid transcriptionally active 5 | chr4:7948644-7950779 FORWARD LENGTH=387"
"Dm_00003463-RA","AT4G33520.1","| Symbols: HMA6, PAA1, AtHMAC6, AtHMP38, PCH1 | HEAVY METAL ATPASE 6, HEAVY METAL ASSOCIATED PROTEIN 38, Arabidopsis thaliana heavy metal ATPase 6, plastid chaperon 1, P-type ATP-ase 1 | chr4:16118993-16120542 FORWARD LENGTH=237"
"Dm_00003460-RA","AT1G59870.1","| Symbols: ABCG36, ATABCG36, PEN3, PDR8, ATPDR8 | Arabidopsis thaliana ATP-binding cassette G36, PLEIOTROPIC DRUG RESISTANCE 8, ARABIDOPSIS PLEIOTROPIC DRUG RESISTANCE 8, PENETRATION 3, ATP-binding cassette G36 | chr1:22034661-22039844 FORWARD LENGTH=1469"
"Dm_00004408-RA","AT5G45390.1","| Symbols: CLPP4, NCLPP4 | NUCLEAR-ENCODED CLP PROTEASE P4, CLP protease P4 | chr5:18396351-18397586 FORWARD LENGTH=292"
"Dm_00003948-RA","AT2G27690.1","| Symbols: CYP94C1 | ""cytochrome P450, family 94, subfamily C, polypeptide 1"" | chr2:11809373-11810860 FORWARD LENGTH=495"
"Dm_00003945-RA","AT2G27680.1","| Symbols: no symbol available | no full name available | chr2:11803981-11805965 REVERSE LENGTH=384"
"Dm_00004177-RA","AT4G17550.1","| Symbols: G3Pp4, AtG3Pp4 | glycerol-3-phosphate permease 4 | chr4:9777938-9779738 REVERSE LENGTH=544"
"Dm_00004178-RA","AT4G17540.1","| Symbols: no symbol available | no full name available | chr4:9775982-9777765 FORWARD LENGTH=294"
"Dm_00004176-RA","AT4G24120.1","| Symbols: YSL1, ATYSL1 | YELLOW STRIPE LIKE 1, YELLOW STRIPE like 1 | chr4:12524581-12527023 FORWARD LENGTH=673"
"Dm_00007762-RA","AT3G21070.2","| Symbols: NADK1, ATNADK-1 | NAD KINASE 1, NAD kinase 1 | chr3:7380434-7383874 REVERSE LENGTH=524"
"Dm_00010814-RA","AT2G18330.1","| Symbols: SBA3, ATAD3B1 | ATPase family AAA Domain-containing protein 3B1, SHOT1 Binding ATPase 3 | chr2:7965829-7968915 FORWARD LENGTH=636"
"Dm_00010813-RA","AT1G75250.2","| Symbols: ATRL6, RSM3, RL6 | RADIALIS-LIKE SANT/MYB 3, RAD-like 6 | chr1:28244463-28245453 REVERSE LENGTH=97"
"Dm_00012587-RA","AT2G35610.1","| Symbols: XEG113 | xyloglucanase 113 | chr2:14947617-14951106 REVERSE LENGTH=644"
"Dm_00011667-RA","AT5G60750.1","| Symbols: SCO4 | snowy cotyledon 4 | chr5:24431072-24433199 FORWARD LENGTH=347"
"Dm_00012536-RA","AT4G32590.4","| Symbols: no symbol available | no full name available | chr4:15721417-15722781 FORWARD LENGTH=176"
"Dm_00011380-RA","AT5G51400.1","| Symbols: no symbol available | no full name available | chr5:20878784-20880036 REVERSE LENGTH=241"
"Dm_00011379-RA","AT5G18230.1","| Symbols: NOT3 |  | chr5:6021610-6027031 REVERSE LENGTH=843"
"Dm_00011608-RA","AT3G10310.2","| Symbols: no symbol available | no full name available | chr3:3190208-3195104 FORWARD LENGTH=969"
"Dm_00012322-RA","AT3G51480.4","| Symbols: GLR3.6, ATGLR3.6 | glutamate receptor 3.6 | chr3:19101256-19104681 FORWARD LENGTH=903"
"Dm_00009034-RA","AT5G18660.1","| Symbols: PCB2, DVR | ""3,8-divinyl protochlorophyllide a 8-vinyl reductase"", PALE-GREEN AND CHLOROPHYLL B REDUCED 2 | chr5:6220872-6222125 REVERSE LENGTH=417"
"Dm_00010799-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00012478-RA","AT1G74790.1","| Symbols: no symbol available | no full name available | chr1:28098912-28101673 FORWARD LENGTH=695"
"Dm_00013118-RA","AT1G66070.2","| Symbols: no symbol available | no full name available | chr1:24596194-24597520 REVERSE LENGTH=226"
"Dm_00010746-RA","AT4G18220.1","| Symbols: no symbol available | no full name available | chr4:10078768-10080109 FORWARD LENGTH=390"
"Dm_00012743-RA","AT3G55800.1","| Symbols: SBPASE | sedoheptulose-bisphosphatase | chr3:20709640-20711421 FORWARD LENGTH=393"
"Dm_00012772-RA","AT2G47160.1","| Symbols: AtBOR1, BOR1 | REQUIRES HIGH BORON 1 | chr2:19357740-19360787 REVERSE LENGTH=704"
"Dm_00013008-RA","AT3G10410.1","| Symbols: CPY, SCPL49 | CARBOXYPEPTIDASE Y, SERINE CARBOXYPEPTIDASE-LIKE 49 | chr3:3235518-3238063 REVERSE LENGTH=516"
"Dm_00013069-RA","AT5G13930.1","| Symbols: ATCHS, CHS, TT4 | TRANSPARENT TESTA 4, CHALCONE SYNTHASE | chr5:4488762-4490035 FORWARD LENGTH=395"
"Dm_00013070-RA","AT1G60690.1","| Symbols: no symbol available | no full name available | chr1:22349892-22351668 REVERSE LENGTH=345"
"Dm_00012865-RA","AT4G32960.1","| Symbols: no symbol available | no full name available | chr4:15908785-15910141 REVERSE LENGTH=264"
"Dm_00011671-RA","AT2G37560.1","| Symbols: ATORC2, ORC2 | ORIGIN RECOGNITION COMPLEX SECOND LARGEST SUBUNIT 2, origin recognition complex second largest subunit 2 | chr2:15759568-15761116 FORWARD LENGTH=363"
"Dm_00011631-RA","AT1G79510.2","| Symbols: no symbol available | no full name available | chr1:29908271-29909175 REVERSE LENGTH=275"
"Dm_00011632-RA","AT2G26280.3","| Symbols: CID7 | CTC-interacting domain 7 | chr2:11188143-11190579 REVERSE LENGTH=567"
"Dm_00010433-RA","AT1G62960.1","| Symbols: ACS10 | ACC synthase 10 | chr1:23318271-23320229 REVERSE LENGTH=557"
"Dm_00010481-RA","AT4G18960.1","| Symbols: AG | AGAMOUS | chr4:10383917-10388272 FORWARD LENGTH=252"
"Dm_00011932-RA","AT2G30720.1","| Symbols: no symbol available | no full name available | chr2:13089604-13091538 REVERSE LENGTH=455"
"Dm_00012504-RA","AT4G08455.1","| Symbols: no symbol available | no full name available | chr4:5375810-5376922 FORWARD LENGTH=270"
"Dm_00012155-RA","AT1G51340.5","| Symbols: MATE | multi-drug and toxic compound extrusion | chr1:19032021-19034681 FORWARD LENGTH=515"
"Dm_00011391-RA","AT5G05450.1","| Symbols: RH18 | RNA helicase 18 | chr5:1612077-1615195 FORWARD LENGTH=593"
"Dm_00012653-RA","AT1G66340.1","| Symbols: ETR, EIN1, RDO3, ETR1, AtETR1 | ETHYLENE INSENSITIVE 1, ETHYLENE RESPONSE, REDUCED DORMANCY 3, ETHYLENE RESPONSE 1 | chr1:24734698-24737366 FORWARD LENGTH=738"
"Dm_00012711-RA","AT1G16710.6","| Symbols: HAC12 | histone acetyltransferase of the CBP family 12 | chr1:5714692-5721782 FORWARD LENGTH=1641"
"Dm_00012122-RA","AT2G37770.2","| Symbols: AKR4C9, ChlAKR | Aldo-keto reductase family 4 member C9, Chloroplastic aldo-keto reductase | chr2:15834888-15836659 FORWARD LENGTH=315"
"Dm_00012994-RA","AT1G69740.3","| Symbols: HEMB1, ALAD1 | 5-aminolevulinic acid dehydratase 1 | chr1:26232197-26234713 FORWARD LENGTH=430"
"Dm_00013143-RA","AT5G22360.1","| Symbols: ATVAMP714, VAMP714 | vesicle-associated membrane protein 714 | chr5:7404379-7405654 REVERSE LENGTH=221"
