"gene_ID","AT_gene_id","annotation"
"Dm_00013105-RA","AT5G54510.1","| Symbols: DFL1, GH3.6 | Gretchen Hagen3.6, DWARF IN LIGHT 1 | chr5:22131321-22133564 REVERSE LENGTH=612"
"Dm_00013683-RA","AT2G31170.1","| Symbols: FIONA, SYCO ARATH | FIONA, cysteinyl t-RNA synthetase | chr2:13282559-13285616 REVERSE LENGTH=563"
"Dm_00013340-RA","AT3G20230.1","| Symbols: uL18-L4 |  | chr3:7055639-7056679 REVERSE LENGTH=187"
"Dm_00010395-RA","AT4G08980.5","| Symbols: FBW2, SKIP18 | SKP1/ASK-Interacting protein 18, F-BOX WITH WD-40 2 | chr4:5758993-5760108 FORWARD LENGTH=317"
"Dm_00017222-RA","AT2G38110.1","| Symbols: GPAT6, ATGPAT6 | GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 6 | chr2:15952816-15955364 REVERSE LENGTH=501"
"Dm_00017028-RA","AT5G16370.1","| Symbols: AAE5 | acyl activating enzyme 5 | chr5:5356823-5358481 REVERSE LENGTH=552"
"Dm_00017025-RA","AT3G11760.1","| Symbols: no symbol available | no full name available | chr3:3718529-3721123 FORWARD LENGTH=702"
"Dm_00018757-RA","AT1G53210.1","| Symbols: NCL, AtNCL | Na+/Ca2+ exchanger | chr1:19844790-19847533 FORWARD LENGTH=585"
"Dm_00018744-RA","AT3G01930.2","| Symbols: no symbol available | no full name available | chr3:319289-321488 REVERSE LENGTH=584"
"Dm_00016376-RA","AT1G71400.1","| Symbols: AtRLP12, RLP12 | receptor like protein 12 | chr1:26909905-26912448 FORWARD LENGTH=847"
"Dm_00005513-RA","AT1G11545.1","| Symbols: XTH8 | xyloglucan endotransglucosylase/hydrolase 8 | chr1:3878689-3880286 REVERSE LENGTH=305"
"Dm_00005520-RA","AT4G21770.1","| Symbols: no symbol available | no full name available | chr4:11564028-11566345 REVERSE LENGTH=472"
"Dm_00006857-RA","AT1G47578.1","| Symbols: LIP2p2 |  | chr1:17484365-17485470 FORWARD LENGTH=280"
"Dm_00006387-RA","AT5G19780.1","| Symbols: TUA5 | tubulin alpha-5 | chr5:6687212-6688926 FORWARD LENGTH=450"
"Dm_00006760-RA","AT1G31070.2","| Symbols: GlcNAc1pUT1, GLCNA.UT1 | N-acetylglucosamine-1-phosphate uridylyltransferase 1 | chr1:11084951-11088361 FORWARD LENGTH=505"
"Dm_00006155-RA","AT1G06840.1","| Symbols: HAK1 | HDS-associated RLK1 | chr1:2097854-2103208 REVERSE LENGTH=953"
"Dm_00014180-RA","AT5G18200.1","| Symbols: no symbol available | no full name available | chr5:6015270-6016555 FORWARD LENGTH=351"
"Dm_00015122-RA","AT2G27110.2","| Symbols: FRS3 | FAR1-related sequence 3 | chr2:11576969-11580405 REVERSE LENGTH=851"
"Dm_00014934-RA","AT5G52060.1","| Symbols: BAG1, ATBAG1 | BCL-2-associated athanogene 1 | chr5:21152449-21153741 REVERSE LENGTH=342"
"Dm_00014393-RA","AT2G22730.3","| Symbols: no symbol available | no full name available | chr2:9660964-9664052 FORWARD LENGTH=533"
"Dm_00012717-RA","AT4G23980.1","| Symbols: ARF9 | auxin response factor 9 | chr4:12451592-12454737 FORWARD LENGTH=638"
"Dm_00015827-RA","AT4G11070.1","| Symbols: WRKY41, AtWRKY41 |  | chr4:6759303-6760763 FORWARD LENGTH=313"
"Dm_00015936-RA","AT4G29080.1","| Symbols: PAP2, IAA27 | phytochrome-associated protein 2, indole-3-acetic acid inducible 27 | chr4:14323665-14325213 REVERSE LENGTH=305"
"Dm_00015959-RA","AT5G04870.1","| Symbols: ATCPK1, CPK1 | calcium dependent protein kinase 1 | chr5:1417015-1419877 REVERSE LENGTH=610"
"Dm_00015981-RA","AT2G28380.1","| Symbols: DRB2, AtDRB2 | dsRNA-binding protein 2 | chr2:12134098-12135915 REVERSE LENGTH=434"
"Dm_00014955-RA","AT1G69120.2","| Symbols: AP1, AtAP1, AGL7 | AGAMOUS-like 7, APETALA1 | chr1:25982899-25986102 REVERSE LENGTH=234"
"Dm_00015490-RA","AT2G46290.1","| Symbols: no symbol available | no full name available | chr2:19005910-19007797 REVERSE LENGTH=355"
"Dm_00015487-RA","AT3G55090.1","| Symbols: AtABCG16, ABCG16, JAT1, ATJAT1 | Jasmonate Transporter1, ATP-binding cassette G16 | chr3:20416342-20418552 REVERSE LENGTH=736"
"Dm_00014477-RA","AT4G00430.1","| Symbols: PIP1E, TMP-C, PIP1;4 | plasma membrane intrinsic protein 1;4, PLASMA MEMBRANE INTRINSIC PROTEIN 1E, TRANSMEMBRANE PROTEIN C | chr4:186143-187531 REVERSE LENGTH=287"
"Dm_00012463-RA","AT1G11790.1","| Symbols: AtADT1, ADT1 | arogenate dehydratase 1, Arabidopsis thaliana arogenate dehydratase 1 | chr1:3981476-3984962 FORWARD LENGTH=392"
"Dm_00016450-RA","AT5G56600.1","| Symbols: PFN3, PRF3 | profilin 3, PROFILIN 3 | chr5:22909882-22910710 REVERSE LENGTH=131"
"Dm_00020411-RA","AT5G15310.1","| Symbols: MYB16, ATMIXTA, ATMYB16 | myb domain protein 16 | chr5:4974894-4976106 FORWARD LENGTH=326"
"Dm_00021021-RA","AT1G21280.1","| Symbols: no symbol available | no full name available | chr1:7447690-7448403 REVERSE LENGTH=237"
"Dm_00018859-RA","AT1G18740.1","| Symbols: B1L | BYPASS1-LIKE | chr1:6464125-6465273 FORWARD LENGTH=382"
"Dm_00018801-RA","AT5G25640.1","| Symbols: no symbol available | no full name available | chr5:8949706-8951123 REVERSE LENGTH=287"
"Dm_00019192-RA","AT3G19220.1","| Symbols: CYO1, SCO2 | SNOWY COTYLEDON 2, SHI-YO-U MEANS COTYLEDON IN JAPANESE | chr3:6659207-6660488 FORWARD LENGTH=187"
"Dm_00019103-RA","AT3G27560.1","| Symbols: ATN1 |  | chr3:10210597-10212507 REVERSE LENGTH=356"
"Dm_00019394-RA","AT2G15220.1","| Symbols: no symbol available | no full name available | chr2:6608689-6609366 FORWARD LENGTH=225"
"Dm_00020285-RA","AT3G45900.1","| Symbols: no symbol available | no full name available | chr3:16874566-16875984 REVERSE LENGTH=389"
"Dm_00019216-RA","AT4G16120.1","| Symbols: ATSEB1, COBL7, SEB1 | ARABIDOPSIS THALIANA SEC61 BETA 1, SEC61 BETA 1, COBRA-like protein-7 precursor | chr4:9116591-9119138 REVERSE LENGTH=661"
"Dm_00018593-RA","AT1G64940.1","| Symbols: CYP89A6 | ""cytochrome P450, family 87, subfamily A, polypeptide 6"" | chr1:24123789-24125324 FORWARD LENGTH=511"
"Dm_00019141-RA","AT5G61210.2","| Symbols: ATSNAP33B, ATSNAP33, SNP33, SNAP33 | soluble N-ethylmaleimide-sensitive factor adaptor protein 33 | chr5:24624027-24625366 FORWARD LENGTH=300"
"Dm_00016832-RA","AT4G27270.1","| Symbols: no symbol available | no full name available | chr4:13661458-13663243 REVERSE LENGTH=205"
"Dm_00018151-RA","AT3G22600.1","| Symbols: LTPG5 | glycosylphosphatidylinositol-anchored lipid protein transfer 5 | chr3:8006711-8007397 REVERSE LENGTH=170"
"Dm_00018179-RA","AT3G03690.1","| Symbols: UNE7 | unfertilized embryo sac 7 | chr3:911494-913643 REVERSE LENGTH=378"
"Dm_00018072-RA","AT5G64510.1","| Symbols: TIN1 | tunicamycin induced 1 | chr5:25784592-25786152 FORWARD LENGTH=424"
"Dm_00017785-RA","AT4G22190.1","| Symbols: no symbol available | no full name available | chr4:11742102-11743265 REVERSE LENGTH=387"
"Dm_00018183-RA","AT5G22110.2","| Symbols: CYL2, DPB2, ATDPB2 | CYCLOPS 2, DNA polymerase epsilon subunit B2 | chr5:7331235-7334178 REVERSE LENGTH=495"
"Dm_00016926-RA","AT3G14890.2","| Symbols: ZDP | ZINC 4 FINGER DNA 3'-PHOSPHOESTERASE | chr3:5008751-5013060 FORWARD LENGTH=684"
"Dm_00018196-RA","AT2G02450.1","| Symbols: LOV1, AtLOV1, NAC035, ANAC035, ANAC034 | NAC domain containing protein 35, Arabidopsis NAC domain containing protein 34, LONG VEGETATIVE PHASE 1 | chr2:648044-650649 FORWARD LENGTH=379"
"Dm_00015899-RA","AT4G28950.1","| Symbols: ROP9, RAC7, ATRAC7, ARAC7, ATROP9 | RHO-related protein from plants 9, Arabidopsis RAC-like 7 | chr4:14278289-14279705 FORWARD LENGTH=209"
"Dm_00017335-RA","AT1G64380.1","| Symbols: no symbol available | no full name available | chr1:23890981-23891988 REVERSE LENGTH=335"
"Dm_00017324-RA","AT5G04920.1","| Symbols: VPS36 |  | chr5:1439172-1441545 REVERSE LENGTH=440"
"Dm_00018033-RA","AT2G46660.1","| Symbols: EOD3, CYP78A6 | ""cytochrome P450, family 78, subfamily A, polypeptide 6"", enhancer of da1-1 | chr2:19153602-19155417 REVERSE LENGTH=530"
"Dm_00018107-RA","AT2G01970.1","| Symbols: no symbol available | no full name available | chr2:452197-454819 REVERSE LENGTH=592"
"Dm_00017457-RA","AT1G24480.1","| Symbols: no symbol available | no full name available | chr1:8676440-8677159 REVERSE LENGTH=239"
"Dm_00014881-RA","AT5G25310.1","| Symbols: no symbol available | no full name available | chr5:8784820-8787235 FORWARD LENGTH=480"
"Dm_00007747-RA","AT1G61720.1","| Symbols: BAN | BANYULS | chr1:22791326-22792757 REVERSE LENGTH=340"
"Dm_00007752-RA","AT4G27290.1","| Symbols: no symbol available | no full name available | chr4:13666281-13669202 FORWARD LENGTH=783"
"Dm_00007295-RA","AT1G58440.1","| Symbols: XF1, SQE1, DRY2 | DROUGHT HYPERSENSITIVE 2, SQUALENE EPOXIDASE 1 | chr1:21714094-21717246 REVERSE LENGTH=531"
"Dm_00007115-RA","AT3G52940.1","| Symbols: ELL1, FK, HYD2 | EXTRA-LONG-LIFESPAN 1, FACKEL | chr3:19630369-19633112 REVERSE LENGTH=369"
"Dm_00007589-RA","AT1G53570.3","| Symbols: MAPKKK3, MAP3KA | MAP KINASE KINASE KINASE 3, mitogen-activated protein kinase kinase kinase 3 | chr1:19987391-19990733 FORWARD LENGTH=608"
"Dm_00007795-RA","AT2G01300.1","| Symbols: no symbol available | no full name available | chr2:151221-151691 REVERSE LENGTH=156"
"Dm_00008206-RA","AT5G48385.1","| Symbols: no symbol available | no full name available | chr5:19609471-19611712 FORWARD LENGTH=558"
"Dm_00008284-RA","AT2G33120.2","| Symbols: SAR1, VAMP722, ATVAMP722 | ARABIDOPSIS THALIANA VESICLE-ASSOCIATED MEMBRANE PROTEIN 722, synaptobrevin-related protein 1 | chr2:14043785-14045337 REVERSE LENGTH=229"
"Dm_00006888-RA","AT4G15560.1","| Symbols: AtCLA1, DXS, CLA, DXPS2, DXS1, DEF, CLA1 | CLOROPLASTOS ALTERADOS 1, 1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE, 1-deoxy-D-xylulose 5-phosphate (DXP) synthase 1, 1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE 2 | chr4:8884218-8887254 FORWARD LENGTH=717"
"Dm_00006911-RA","AT1G24360.1","| Symbols: KR |  | chr1:8640820-8643283 FORWARD LENGTH=319"
"Dm_00006661-RA","AT5G66080.1","| Symbols: APD9, FGT2 | Arabidopsis Pp2c clade D 9, FORGETTER2 | chr5:26423577-26425031 REVERSE LENGTH=385"
"Dm_00007209-RA","AT2G23940.3","| Symbols: no symbol available | no full name available | chr2:10184199-10185097 FORWARD LENGTH=173"
"Dm_00007507-RA","AT4G13410.2","| Symbols: ATCSLA15, CSLA15 | CELLULOSE SYNTHASE LIKE A15 | chr4:7793457-7795824 REVERSE LENGTH=398"
"Dm_00006877-RA","AT1G05010.1","| Symbols: EFE, ACO4, EAT1 | ethylene forming enzyme, ethylene-forming enzyme | chr1:1431419-1432695 REVERSE LENGTH=323"
"Dm_00006876-RA","AT2G05790.1","| Symbols: no symbol available | no full name available | chr2:2199450-2201293 FORWARD LENGTH=472"
"Dm_00007827-RA","AT5G56340.1","| Symbols: ATCRT1, BTL04 | BCA2####zinc finger ATL 4 | chr5:22818254-22819444 FORWARD LENGTH=396"
"Dm_00007434-RA","AT5G66200.1","| Symbols: ARO2 | armadillo repeat only 2 | chr5:26453648-26455603 REVERSE LENGTH=651"
"Dm_00007431-RA","AT4G38660.1","| Symbols: no symbol available | no full name available | chr4:18066448-18067984 REVERSE LENGTH=345"
"Dm_00007697-RA","AT2G40140.2","| Symbols: CZF1, TZF10, SZF2, ATSZF2, ZFAR1 | (SALT-INDUCIBLE ZINC FINGER 2, TANDEM ZINC FINGER 10 | chr2:16772537-16774330 FORWARD LENGTH=597"
"Dm_00008155-RA","AT3G12110.1","| Symbols: ACT11 | actin-11 | chr3:3858116-3859609 FORWARD LENGTH=377"
"Dm_00007285-RA","AT2G18600.2","| Symbols: no symbol available | no full name available | chr2:8073337-8074565 REVERSE LENGTH=185"
"Dm_00009736-RA","AT4G21380.1","| Symbols: RK3, ARK3 | receptor kinase 3 | chr4:11389219-11393090 REVERSE LENGTH=850"
"Dm_00011296-RA","AT3G01510.1","| Symbols: LSF1 | like SEX4 1 | chr3:198855-201682 REVERSE LENGTH=591"
"Dm_00010039-RA","AT1G60590.1","| Symbols: no symbol available | no full name available | chr1:22314426-22316867 REVERSE LENGTH=540"
"Dm_00009654-RA","AT3G15210.1","| Symbols: RAP2.5, ATERF4, ERF4, ATERF-4 | RELATED TO AP2 5, ethylene responsive element binding factor 4, ETHYLENE RESPONSIVE ELEMENT BINDING FACTOR 4 | chr3:5121472-5122140 FORWARD LENGTH=222"
"Dm_00010563-RA","AT5G62680.1","| Symbols: GTR2, AtNPF2.11, NPF2.11 | GLUCOSINOLATE TRANSPORTER-2, NRT1/ PTR family 2.11 | chr5:25165430-25167822 REVERSE LENGTH=616"
"Dm_00008505-RA","AT2G46370.4","| Symbols: FIN219, JAR1, AtGH3.11 | FAR-RED INSENSITIVE 219, JASMONATE RESISTANT 1 | chr2:19034233-19036369 FORWARD LENGTH=586"
"Dm_00008508-RA","AT4G01070.1","| Symbols: UGT72B1, GT72B1 | UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1 | chr4:461858-463300 REVERSE LENGTH=480"
"Dm_00008507-RA","AT4G01070.1","| Symbols: UGT72B1, GT72B1 | UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1 | chr4:461858-463300 REVERSE LENGTH=480"
"Dm_00010999-RA","AT1G09070.1","| Symbols: (AT)SRC2, SRC2, AtSRC2 | soybean gene regulated by cold-2, SOYBEAN GENE REGULATED BY COLD-2 | chr1:2927767-2928741 FORWARD LENGTH=324"
"Dm_00010775-RA","AT1G04990.6","| Symbols: no symbol available | no full name available | chr1:1419368-1421454 REVERSE LENGTH=404"
"Dm_00009481-RA","AT2G24150.1","| Symbols: HHP3 | heptahelical protein 3 | chr2:10265632-10267345 REVERSE LENGTH=344"
"Dm_00009482-RA","AT4G30850.2","| Symbols: HHP2 | heptahelical transmembrane  protein2 | chr4:15020540-15022278 REVERSE LENGTH=358"
"Dm_00009678-RA","AT1G22030.1","| Symbols: no symbol available | no full name available | chr1:7759337-7760415 REVERSE LENGTH=333"
"Dm_00009677-RA","AT1G22030.1","| Symbols: no symbol available | no full name available | chr1:7759337-7760415 REVERSE LENGTH=333"
"Dm_00009682-RA","AT1G77850.1","| Symbols: ARF17 | auxin response factor 17 | chr1:29272405-29275193 FORWARD LENGTH=585"
"Dm_00009680-RA","AT1G18250.1","| Symbols: ATLP-1 |  | chr1:6277024-6278005 REVERSE LENGTH=243"
"Dm_00014874-RA","AT4G00400.1","| Symbols: AtGPAT8, GPAT8 | GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 8 | chr4:174312-176734 REVERSE LENGTH=500"
"Dm_00014873-RA","AT2G45960.1","| Symbols: TMP-A, ATHH2, PIP1;2, PIP1B | TRANSMEMBRANE PROTEIN A, plasma membrane intrinsic protein 1B, NAMED PLASMA MEMBRANE INTRINSIC PROTEIN 1;2 | chr2:18910450-18911703 FORWARD LENGTH=286"
"Dm_00015893-RA","AT3G55760.3","| Symbols: LESV | LIKE EARLY STARVATION | chr3:20700648-20702886 FORWARD LENGTH=578"
"Dm_00016012-RA","AT3G28450.1","| Symbols: BIR2 | BAK1-interacting receptor-like kinase 2 | chr3:10667359-10669176 FORWARD LENGTH=605"
"Dm_00014421-RA","AT5G59970.2","| Symbols: no symbol available | no full name available | chr5:24146352-24146663 REVERSE LENGTH=103"
"Dm_00013838-RA","AT2G45470.1","| Symbols: AGP8, FLA8 | ARABINOGALACTAN PROTEIN 8, FASCICLIN-like arabinogalactan protein 8 | chr2:18742797-18744059 REVERSE LENGTH=420"
"Dm_00014846-RA","AT3G14610.1","| Symbols: CYP72A7 | ""cytochrome P450, family 72, subfamily A, polypeptide 7"" | chr3:4912565-4914503 FORWARD LENGTH=512"
"Dm_00016010-RA","AT5G62220.1","| Symbols: GT18, ATGT18, XLT2 | glycosyltransferase 18, Xyloglucan L-side chain galactosylTransferase position 2 | chr5:24988456-24990009 REVERSE LENGTH=517"
"Dm_00015269-RA","AT1G27340.1","| Symbols: LCR | LEAF CURLING RESPONSIVENESS | chr1:9495741-9497857 FORWARD LENGTH=467"
"Dm_00015255-RA","AT3G42170.2","| Symbols: DAYSLEEPER | DAYSLEEPER | chr3:14321838-14323928 FORWARD LENGTH=674"
"Dm_00015997-RA","AT5G49690.1","| Symbols: UGT91C1 | UDP-glycosyltransferase 91C1 | chr5:20189968-20191350 REVERSE LENGTH=460"
"Dm_00015524-RA","AT3G46200.4","| Symbols: NUDT9, ATNUDT9, NUDX9, AtNUDX9 | nudix hydrolase homolog 9 | chr3:16969283-16970889 FORWARD LENGTH=276"
"Dm_00014897-RA","AT5G13180.1","| Symbols: VNI2, NAC083, ANAC083 | VND-interacting 2, NAC domain containing protein 83 | chr5:4196643-4197577 FORWARD LENGTH=252"
"Dm_00021120-RA","AT2G27080.2","| Symbols: NHL13 | NDR/HIN1-like 13 | chr2:11566383-11567165 FORWARD LENGTH=260"
"Dm_00017207-RA","AT3G07560.1","| Symbols: APM2, PEX13 | peroxin 13, ABERRANT PEROXISOME MORPHOLOGY 2 | chr3:2411616-2413310 REVERSE LENGTH=304"
"Dm_00017827-RA","AT2G29050.1","| Symbols: ATRBL1, RBL1 | RHOMBOID-like 1 | chr2:12478245-12480121 FORWARD LENGTH=389"
"Dm_00017826-RA","AT5G02250.1","| Symbols: RNR1, EMB2730, ATMTRNASEII | ribonucleotide reductase 1, EMBRYO DEFECTIVE 2730, ARABIDOPSIS THALIANA MITOCHONDRIAL RNASE II | chr5:454902-459063 FORWARD LENGTH=803"
"Dm_00017709-RA","AT2G30490.1","| Symbols: REF3, CYP73A5, C4H, ATC4H | CINNAMATE 4-HYDROXYLASE, REDUCED EPRDERMAL FLUORESCENCE 3, cinnamate-4-hydroxylase | chr2:12993861-12995683 REVERSE LENGTH=505"
"Dm_00018165-RA","AT4G33700.1","| Symbols: no symbol available | no full name available | chr4:16176547-16179188 REVERSE LENGTH=424"
"Dm_00017285-RA","AT1G18640.2","| Symbols: PSP, PSP1 | phosphoserine phosphatase 1, 3-phosphoserine phosphatase | chr1:6416524-6418245 REVERSE LENGTH=295"
"Dm_00016221-RA","AT2G39720.2","| Symbols: BTL11, RHC2A | BCA2####zinc finger ATL 11, RING-H2 finger C2A | chr2:16567506-16568711 REVERSE LENGTH=401"
"Dm_00017886-RA","AT4G20170.1","| Symbols: GALS3 | galactan synthase 3 | chr4:10896810-10898794 FORWARD LENGTH=504"
"Dm_00016555-RA","AT5G59970.2","| Symbols: no symbol available | no full name available | chr5:24146352-24146663 REVERSE LENGTH=103"
"Dm_00016820-RA","AT1G11760.1","| Symbols: MED2, MED32 | MEDIATOR 32, mediator 2 | chr1:3972356-3972811 REVERSE LENGTH=151"
"Dm_00017857-RA","AT4G02100.1","| Symbols: no symbol available | no full name available | chr4:930228-932049 FORWARD LENGTH=546"
"Dm_00017844-RA","AT2G23360.1","| Symbols: no symbol available | no full name available | chr2:9949420-9952727 FORWARD LENGTH=898"
"Dm_00017879-RA","AT5G67300.1","| Symbols: MYBR1, ATMYBR1, ATMYB44, MYB44 | ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 44, myb domain protein r1 | chr5:26854109-26855026 FORWARD LENGTH=305"
"Dm_00008052-RA","AT4G29940.2","| Symbols: PRHA | pathogenesis related homeodomain protein  A | chr4:14648346-14652710 REVERSE LENGTH=769"
"Dm_00008092-RA","AT5G38220.3","| Symbols: no symbol available | no full name available | chr5:15269012-15271140 FORWARD LENGTH=336"
"Dm_00007488-RA","AT4G01100.1","| Symbols: ADNT1 | adenine nucleotide transporter 1 | chr4:477411-479590 FORWARD LENGTH=352"
"Dm_00007574-RA","AT1G01180.1","| Symbols: no symbol available | no full name available | chr1:75633-76556 FORWARD LENGTH=307"
"Dm_00008484-RA","AT2G26240.1","| Symbols: no symbol available | no full name available | chr2:11167496-11168373 REVERSE LENGTH=108"
"Dm_00008555-RA","AT1G22380.1","| Symbols: UGT85A3, AtUGT85A3 | UDP-glucosyl transferase 85A3 | chr1:7900522-7902332 REVERSE LENGTH=488"
"Dm_00006353-RA","AT3G44220.1","| Symbols: NHL17 |  | chr3:15928216-15929645 FORWARD LENGTH=206"
"Dm_00008627-RA","AT1G28490.3","| Symbols: OSM1, ATSYP61, SYP61 | syntaxin of plants 61 | chr1:10016836-10017842 FORWARD LENGTH=200"
"Dm_00008766-RA","AT3G54810.2","| Symbols: BME3, GATA8, BME3-ZF | BLUE MICROPYLAR END 3-ZINC FINGER, GATA TRANSCRIPTION FACTOR 8, BLUE MICROPYLAR END 3 | chr3:20296957-20298236 FORWARD LENGTH=322"
"Dm_00006863-RA","AT1G54130.1","| Symbols: AT-RSH3, RSH3, ATRSH3 | RELA/SPOT homolog 3, RELA/SPOT HOMOLOG 3 | chr1:20211177-20213761 FORWARD LENGTH=715"
"Dm_00008038-RA","AT1G56560.1","| Symbols: A/N-InvA | alkaline/neutral invertase A | chr1:21192593-21194948 FORWARD LENGTH=616"
"Dm_00008040-RA","AT1G56580.1","| Symbols: SVB | SMALLER WITH VARIABLE BRANCHES | chr1:21198402-21198902 REVERSE LENGTH=166"
"Dm_00007865-RA","AT1G16040.3","| Symbols: no symbol available | no full name available | chr1:5504747-5506536 FORWARD LENGTH=215"
"Dm_00008565-RA","AT5G67360.1","| Symbols: ARA12, SBT1.7 | Subtilisin-like Serine protease 1.7 | chr5:26872192-26874465 REVERSE LENGTH=757"
"Dm_00007881-RA","AT5G10230.1","| Symbols: ANN7, ANNAT7 | ANNEXIN 7, annexin 7 | chr5:3209738-3211396 REVERSE LENGTH=316"
"Dm_00007882-RA","AT4G39860.4","| Symbols: no symbol available | no full name available | chr4:18499909-18501472 FORWARD LENGTH=299"
"Dm_00007135-RA","AT1G19010.1","| Symbols: no symbol available | no full name available | chr1:6565616-6567354 FORWARD LENGTH=319"
"Dm_00008241-RA","AT3G05910.1","| Symbols: AtPAE12 | Pectin Acetyesterase 12 | chr3:1764509-1767240 REVERSE LENGTH=415"
"Dm_00017245-RA","AT1G21680.1","| Symbols: no symbol available | no full name available | chr1:7613028-7615148 FORWARD LENGTH=706"
"Dm_00015098-RA","AT2G30040.1","| Symbols: MAPKKK14 | mitogen-activated protein kinase kinase kinase 14 | chr2:12821747-12823138 FORWARD LENGTH=463"
"Dm_00017206-RA","AT1G79160.1","| Symbols: no symbol available | no full name available | chr1:29779862-29780668 REVERSE LENGTH=239"
"Dm_00017397-RA","AT3G52030.2","| Symbols: no symbol available | no full name available | chr3:19301872-19304227 FORWARD LENGTH=433"
"Dm_00015871-RA","AT4G28980.3","| Symbols: CDKF;1, CAK1AT | CYCLIN-DEPENDENT KINASE F;1, CDK-activating kinase 1AT | chr4:14288471-14290102 FORWARD LENGTH=479"
"Dm_00016421-RA","AT2G17705.1","| Symbols: no symbol available | no full name available | chr2:7692506-7692889 FORWARD LENGTH=127"
"Dm_00017594-RA","AT5G15650.1","| Symbols: MUR5, ATRGP2, RGP2 | MURUS 5, REVERSIBLY GLYCOSYLATED POLYPEPTIDE 2, reversibly glycosylated polypeptide 2 | chr5:5092203-5094093 FORWARD LENGTH=360"
"Dm_00010594-RA","AT1G12330.1","| Symbols: no symbol available | no full name available | chr1:4194673-4196627 FORWARD LENGTH=505"
"Dm_00009964-RA","AT5G08130.7","| Symbols: BIM1 | BES1-INTERACTING MYC-LIKE1 | chr5:2606655-2609571 REVERSE LENGTH=528"
"Dm_00010894-RA","AT5G55230.3","| Symbols: MAP65-1, ATMAP65-1 | microtubule-associated proteins 65-1 | chr5:22402716-22405182 FORWARD LENGTH=587"
"Dm_00009980-RA","AT1G56360.1","| Symbols: PAP6, ATPAP6 | purple acid phosphatase 6 | chr1:21098603-21100842 REVERSE LENGTH=466"
"Dm_00009090-RA","AT1G74910.2","| Symbols: KJC1 | KONJAC 1 | chr1:28135770-28138456 REVERSE LENGTH=415"
"Dm_00010047-RA","AT1G14560.1","| Symbols: CoAc1 | CoA Carrier 1 | chr1:4981300-4983082 FORWARD LENGTH=331"
"Dm_00010926-RA","AT1G21840.2","| Symbols: UREF | urease accessory protein F | chr1:7666859-7667581 FORWARD LENGTH=240"
"Dm_00010267-RA","AT3G03320.1","| Symbols: no symbol available | no full name available | chr3:781872-783289 FORWARD LENGTH=244"
"Dm_00010306-RA","AT5G48380.1","| Symbols: BIR1 | BAK1-interacting receptor-like kinase 1 | chr5:19604584-19606532 REVERSE LENGTH=620"
"Dm_00010105-RA","AT5G65930.3","| Symbols: KCBP, PKCBP, ZWI | ZWICHEL, KINESIN-LIKE CALMODULIN-BINDING PROTEIN, POTATO KINESIN-LIKE CALMODULIN-BINDING PROTEIN | chr5:26370369-26376394 REVERSE LENGTH=1266"
"Dm_00009590-RA","AT3G59350.6","| Symbols: MAZ | MAZZA | chr3:21933221-21934883 FORWARD LENGTH=423"
"Dm_00010011-RA","AT4G31010.1","| Symbols: mCSF1 | mitochondrial CAF-like splicing factor 1 | chr4:15106708-15108446 FORWARD LENGTH=405"
"Dm_00011169-RA","AT5G61430.1","| Symbols: NAC100, ATNAC5, ANAC100 | NAC domain containing protein 100 | chr5:24701328-24702553 REVERSE LENGTH=336"
"Dm_00010833-RA","AT1G79940.3","| Symbols: Sec. 63-1, ATERDJ2A |  | chr1:30070023-30073237 FORWARD LENGTH=687"
"Dm_00010832-RA","AT5G03650.1","| Symbols: SBE2.2 | starch branching enzyme 2.2 | chr5:931924-937470 FORWARD LENGTH=805"
"Dm_00016461-RA","AT2G44060.2","| Symbols: LEA26 | late embryogenesis abundant 26 | chr2:18226922-18227988 FORWARD LENGTH=325"
"Dm_00016374-RA","AT2G23970.1","| Symbols: no symbol available | no full name available | chr2:10199698-10201081 FORWARD LENGTH=251"
"Dm_00015277-RA","AT1G28490.1","| Symbols: OSM1, ATSYP61, SYP61 | syntaxin of plants 61 | chr1:10016433-10017842 FORWARD LENGTH=245"
"Dm_00015319-RA","AT3G14000.2","| Symbols: BRX-LIKE2, ATBRXL2, BRXL2 |  | chr3:4631170-4633353 REVERSE LENGTH=374"
"Dm_00016335-RA","AT1G27210.1","| Symbols: no symbol available | no full name available | chr1:9455669-9457917 REVERSE LENGTH=625"
"Dm_00016415-RA","AT5G41800.1","| Symbols: no symbol available | no full name available | chr5:16733842-16735888 FORWARD LENGTH=452"
"Dm_00015682-RA","AT3G61050.2","| Symbols: CLB1, SYT7, AtCLB, NTMC2TYPE4, NTMC2T4 | calcium-dependent lipid-binding protein, Synaptotagmin 7 | chr3:22597485-22600932 FORWARD LENGTH=510"
