"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"2904","GO:0031112","positive regulation of microtubule polymerization or depolymerization",5,0,0.06,"1.00000"
"2905","GO:0031113","regulation of microtubule polymerization",5,0,0.06,"1.00000"
"2906","GO:0031114","regulation of microtubule depolymerization",3,0,0.04,"1.00000"
"2907","GO:0031115","negative regulation of microtubule polymerization",1,0,0.01,"1.00000"
"2908","GO:0031116","positive regulation of microtubule polymerization",3,0,0.04,"1.00000"
"2909","GO:0031117","positive regulation of microtubule depolymerization",2,0,0.02,"1.00000"
"2910","GO:0031118","rRNA pseudouridine synthesis",9,0,0.11,"1.00000"
"2911","GO:0031119","tRNA pseudouridine synthesis",4,0,0.05,"1.00000"
"2912","GO:0031120","snRNA pseudouridine synthesis",3,0,0.04,"1.00000"
"2913","GO:0031123","RNA 3'-end processing",55,0,0.67,"1.00000"
"2914","GO:0031124","mRNA 3'-end processing",26,0,0.32,"1.00000"
"2915","GO:0031125","rRNA 3'-end processing",9,0,0.11,"1.00000"
"2916","GO:0031126","sno(s)RNA 3'-end processing",9,0,0.11,"1.00000"
"2917","GO:0031128","developmental induction",1,0,0.01,"1.00000"
"2918","GO:0031129","inductive cell-cell signaling",1,0,0.01,"1.00000"
"2919","GO:0031145","anaphase-promoting complex-dependent catabolic process",10,0,0.12,"1.00000"
"2920","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",34,0,0.42,"1.00000"
"2921","GO:0031167","rRNA methylation",15,0,0.18,"1.00000"
"2922","GO:0031204","post-translational protein targeting to membrane, translocation",5,0,0.06,"1.00000"
"2923","GO:0031221","arabinan metabolic process",4,0,0.05,"1.00000"
"2924","GO:0031222","arabinan catabolic process",4,0,0.05,"1.00000"
"2925","GO:0031279","regulation of cyclase activity",3,0,0.04,"1.00000"
"2926","GO:0031293","membrane protein intracellular domain proteolysis",1,0,0.01,"1.00000"
"2927","GO:0031297","replication fork processing",4,0,0.05,"1.00000"
"2928","GO:0031330","negative regulation of cellular catabolic process",10,0,0.12,"1.00000"
"2929","GO:0031333","negative regulation of protein-containing complex assembly",9,0,0.11,"1.00000"
"2930","GO:0031334","positive regulation of protein-containing complex assembly",6,0,0.07,"1.00000"
"2931","GO:0031335","regulation of sulfur amino acid metabolic process",7,0,0.09,"1.00000"
"2932","GO:0031336","negative regulation of sulfur amino acid metabolic process",4,0,0.05,"1.00000"
"2933","GO:0031337","positive regulation of sulfur amino acid metabolic process",1,0,0.01,"1.00000"
"2934","GO:0031338","regulation of vesicle fusion",2,0,0.02,"1.00000"
"2935","GO:0031396","regulation of protein ubiquitination",12,0,0.15,"1.00000"
"2936","GO:0031397","negative regulation of protein ubiquitination",1,0,0.01,"1.00000"
"2937","GO:0031398","positive regulation of protein ubiquitination",9,0,0.11,"1.00000"
"2938","GO:0031399","regulation of protein modification process",89,0,1.09,"1.00000"
"2939","GO:0031400","negative regulation of protein modification process",17,0,0.21,"1.00000"
"2940","GO:0031401","positive regulation of protein modification process",33,0,0.4,"1.00000"
"2941","GO:0031407","oxylipin metabolic process",10,0,0.12,"1.00000"
"2942","GO:0031408","oxylipin biosynthetic process",10,0,0.12,"1.00000"
"2943","GO:0031425","chloroplast RNA processing",20,0,0.24,"1.00000"
"2944","GO:0031426","polycistronic mRNA processing",3,0,0.04,"1.00000"
"2945","GO:0031440","regulation of mRNA 3'-end processing",5,0,0.06,"1.00000"
"2946","GO:0031441","negative regulation of mRNA 3'-end processing",1,0,0.01,"1.00000"
"2947","GO:0031445","regulation of heterochromatin formation",4,0,0.05,"1.00000"
"2948","GO:0031453","positive regulation of heterochromatin formation",1,0,0.01,"1.00000"
"2949","GO:0031455","glycine betaine metabolic process",2,0,0.02,"1.00000"
"2950","GO:0031456","glycine betaine biosynthetic process",2,0,0.02,"1.00000"
"2951","GO:0031468","nuclear membrane reassembly",1,0,0.01,"1.00000"
"2952","GO:0031506","cell wall glycoprotein biosynthetic process",1,0,0.01,"1.00000"
"2953","GO:0031507","heterochromatin formation",23,0,0.28,"1.00000"
"2954","GO:0031508","pericentric heterochromatin formation",1,0,0.01,"1.00000"
"2955","GO:0031509","subtelomeric heterochromatin formation",1,0,0.01,"1.00000"
"2956","GO:0031535","plus-end directed microtubule sliding",1,0,0.01,"1.00000"
"2957","GO:0031537","regulation of anthocyanin metabolic process",14,0,0.17,"1.00000"
"2958","GO:0031538","negative regulation of anthocyanin metabolic process",3,0,0.04,"1.00000"
"2959","GO:0031539","positive regulation of anthocyanin metabolic process",3,0,0.04,"1.00000"
"2960","GO:0031540","regulation of anthocyanin biosynthetic process",7,0,0.09,"1.00000"
"2961","GO:0031542","positive regulation of anthocyanin biosynthetic process",1,0,0.01,"1.00000"
"2962","GO:0031567","mitotic cell size control checkpoint signaling",2,0,0.02,"1.00000"
"2963","GO:0031570","DNA integrity checkpoint signaling",14,0,0.17,"1.00000"
"2964","GO:0031573","mitotic intra-S DNA damage checkpoint signaling",2,0,0.02,"1.00000"
"2965","GO:0031577","spindle checkpoint signaling",5,0,0.06,"1.00000"
"2966","GO:0031590","wybutosine metabolic process",2,0,0.02,"1.00000"
"2967","GO:0031591","wybutosine biosynthetic process",2,0,0.02,"1.00000"
"2968","GO:0031647","regulation of protein stability",25,0,0.31,"1.00000"
"2969","GO:0031648","protein destabilization",3,0,0.04,"1.00000"
"2970","GO:0031663","lipopolysaccharide-mediated signaling pathway",3,0,0.04,"1.00000"
"2971","GO:0031848","protection from non-homologous end joining at telomere",2,0,0.02,"1.00000"
"2972","GO:0031929","TOR signaling",7,0,0.09,"1.00000"
"2973","GO:0031960","response to corticosteroid",1,0,0.01,"1.00000"
"2974","GO:0031990","mRNA export from nucleus in response to heat stress",1,0,0.01,"1.00000"
"2975","GO:0031998","regulation of fatty acid beta-oxidation",3,0,0.04,"1.00000"
"2976","GO:0031999","negative regulation of fatty acid beta-oxidation",1,0,0.01,"1.00000"
"2977","GO:0032000","positive regulation of fatty acid beta-oxidation",1,0,0.01,"1.00000"
"2978","GO:0032006","regulation of TOR signaling",3,0,0.04,"1.00000"
"2979","GO:0032008","positive regulation of TOR signaling",2,0,0.02,"1.00000"
"2980","GO:0032011","ARF protein signal transduction",4,0,0.05,"1.00000"
"2981","GO:0032012","regulation of ARF protein signal transduction",4,0,0.05,"1.00000"
"2982","GO:0032025","response to cobalt ion",2,0,0.02,"1.00000"
"2983","GO:0032026","response to magnesium ion",1,0,0.01,"1.00000"
"2984","GO:0032042","mitochondrial DNA metabolic process",7,0,0.09,"1.00000"
"2985","GO:0032043","mitochondrial DNA catabolic process",1,0,0.01,"1.00000"
"2986","GO:0032048","cardiolipin metabolic process",2,0,0.02,"1.00000"
"2987","GO:0032049","cardiolipin biosynthetic process",2,0,0.02,"1.00000"
"2988","GO:0032055","negative regulation of translation in response to stress",2,0,0.02,"1.00000"
"2989","GO:0032069","regulation of nuclease activity",1,0,0.01,"1.00000"
"2990","GO:0032074","negative regulation of nuclease activity",1,0,0.01,"1.00000"
"2991","GO:0032104","regulation of response to extracellular stimulus",6,0,0.07,"1.00000"
"2992","GO:0032106","positive regulation of response to extracellular stimulus",2,0,0.02,"1.00000"
"2993","GO:0032107","regulation of response to nutrient levels",6,0,0.07,"1.00000"
"2994","GO:0032109","positive regulation of response to nutrient levels",2,0,0.02,"1.00000"
"2995","GO:0032119","sequestering of zinc ion",1,0,0.01,"1.00000"
"2996","GO:0032147","activation of protein kinase activity",2,0,0.02,"1.00000"
"2997","GO:0032194","ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate",1,0,0.01,"1.00000"
"2998","GO:0032196","transposition",1,0,0.01,"1.00000"
"2999","GO:0032200","telomere organization",23,0,0.28,"1.00000"
"3000","GO:0032204","regulation of telomere maintenance",7,0,0.09,"1.00000"
"3001","GO:0032205","negative regulation of telomere maintenance",2,0,0.02,"1.00000"
"3002","GO:0032210","regulation of telomere maintenance via telomerase",3,0,0.04,"1.00000"
"3003","GO:0032211","negative regulation of telomere maintenance via telomerase",2,0,0.02,"1.00000"
"3004","GO:0032260","response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance",2,0,0.02,"1.00000"
"3005","GO:0032261","purine nucleotide salvage",6,0,0.07,"1.00000"
"3006","GO:0032262","pyrimidine nucleotide salvage",2,0,0.02,"1.00000"
"3007","GO:0032263","GMP salvage",1,0,0.01,"1.00000"
"3008","GO:0032264","IMP salvage",2,0,0.02,"1.00000"
"3009","GO:0032268","regulation of cellular protein metabolic process",2,0,0.02,"1.00000"
"3010","GO:0032271","regulation of protein polymerization",21,0,0.26,"1.00000"
"3011","GO:0032272","negative regulation of protein polymerization",9,0,0.11,"1.00000"
"3012","GO:0032273","positive regulation of protein polymerization",3,0,0.04,"1.00000"
"3013","GO:0032309","icosanoid secretion",2,0,0.02,"1.00000"
"3014","GO:0032324","molybdopterin cofactor biosynthetic process",1,0,0.01,"1.00000"
"3015","GO:0032350","regulation of hormone metabolic process",11,0,0.13,"1.00000"
"3016","GO:0032351","negative regulation of hormone metabolic process",3,0,0.04,"1.00000"
"3017","GO:0032352","positive regulation of hormone metabolic process",4,0,0.05,"1.00000"
"3018","GO:0032353","negative regulation of hormone biosynthetic process",2,0,0.02,"1.00000"
"3019","GO:0032355","response to estradiol",1,0,0.01,"1.00000"
"3020","GO:0032365","intracellular lipid transport",8,0,0.1,"1.00000"
"3021","GO:0032366","intracellular sterol transport",3,0,0.04,"1.00000"
"3022","GO:0032367","intracellular cholesterol transport",1,0,0.01,"1.00000"
"3023","GO:0032368","regulation of lipid transport",1,0,0.01,"1.00000"
"3024","GO:0032370","positive regulation of lipid transport",1,0,0.01,"1.00000"
"3025","GO:0032388","positive regulation of intracellular transport",6,0,0.07,"1.00000"
"3026","GO:0032392","DNA geometric change",24,0,0.29,"1.00000"
"3027","GO:0032409","regulation of transporter activity",9,0,0.11,"1.00000"
"3028","GO:0032410","negative regulation of transporter activity",2,0,0.02,"1.00000"
"3029","GO:0032411","positive regulation of transporter activity",3,0,0.04,"1.00000"
"3030","GO:0032412","regulation of ion transmembrane transporter activity",8,0,0.1,"1.00000"
"3031","GO:0032413","negative regulation of ion transmembrane transporter activity",2,0,0.02,"1.00000"
"3032","GO:0032414","positive regulation of ion transmembrane transporter activity",3,0,0.04,"1.00000"
"3033","GO:0032418","lysosome localization",1,0,0.01,"1.00000"
"3034","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",13,0,0.16,"1.00000"
"3035","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",12,0,0.15,"1.00000"
"3036","GO:0032446","protein modification by small protein conjugation",15,0,0.18,"1.00000"
"3037","GO:0032456","endocytic recycling",5,0,0.06,"1.00000"
"3038","GO:0032465","regulation of cytokinesis",4,0,0.05,"1.00000"
"3039","GO:0032467","positive regulation of cytokinesis",1,0,0.01,"1.00000"
"3040","GO:0032468","Golgi calcium ion homeostasis",4,0,0.05,"1.00000"
"3041","GO:0032469","endoplasmic reticulum calcium ion homeostasis",2,0,0.02,"1.00000"
"3042","GO:0032472","Golgi calcium ion transport",4,0,0.05,"1.00000"
"3043","GO:0032482","Rab protein signal transduction",1,0,0.01,"1.00000"
"3044","GO:0032483","regulation of Rab protein signal transduction",1,0,0.01,"1.00000"
"3045","GO:0032490","detection of molecule of bacterial origin",2,0,0.02,"1.00000"
"3046","GO:0032491","detection of molecule of fungal origin",1,0,0.01,"1.00000"
"3047","GO:0032494","response to peptidoglycan",1,0,0.01,"1.00000"
"3048","GO:0032496","response to lipopolysaccharide",3,0,0.04,"1.00000"
"3049","GO:0032497","detection of lipopolysaccharide",1,0,0.01,"1.00000"
"3050","GO:0032499","detection of peptidoglycan",1,0,0.01,"1.00000"
"3051","GO:0032505","reproduction of a single-celled organism",1,0,0.01,"1.00000"
"3052","GO:0032506","cytokinetic process",6,0,0.07,"1.00000"
"3053","GO:0032508","DNA duplex unwinding",24,0,0.29,"1.00000"
"3054","GO:0032509","endosome transport via multivesicular body sorting pathway",24,0,0.29,"1.00000"
"3055","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",19,0,0.23,"1.00000"
"3056","GO:0032515","negative regulation of phosphoprotein phosphatase activity",1,0,0.01,"1.00000"
"3057","GO:0032527","protein exit from endoplasmic reticulum",8,0,0.1,"1.00000"
"3058","GO:0032543","mitochondrial translation",15,0,0.18,"1.00000"
"3059","GO:0032544","plastid translation",12,0,0.15,"1.00000"
"3060","GO:0032594","protein transport within lipid bilayer",1,0,0.01,"1.00000"
"3061","GO:0032776","DNA methylation on cytosine",9,0,0.11,"1.00000"
"3062","GO:0032780","negative regulation of ATP-dependent activity",1,0,0.01,"1.00000"
"3063","GO:0032781","positive regulation of ATP-dependent activity",6,0,0.07,"1.00000"
"3064","GO:0032784","regulation of DNA-templated transcription elongation",19,0,0.23,"1.00000"
"3065","GO:0032786","positive regulation of DNA-templated transcription, elongation",13,0,0.16,"1.00000"
"3066","GO:0032790","ribosome disassembly",2,0,0.02,"1.00000"
"3067","GO:0032875","regulation of DNA endoreduplication",13,0,0.16,"1.00000"
"3068","GO:0032876","negative regulation of DNA endoreduplication",4,0,0.05,"1.00000"
"3069","GO:0032877","positive regulation of DNA endoreduplication",2,0,0.02,"1.00000"
"3070","GO:0032878","regulation of establishment or maintenance of cell polarity",6,0,0.07,"1.00000"
"3071","GO:0032880","regulation of protein localization",14,0,0.17,"1.00000"
"3072","GO:0032886","regulation of microtubule-based process",17,0,0.21,"1.00000"
"3073","GO:0032890","regulation of organic acid transport",2,0,0.02,"1.00000"
"3074","GO:0032928","regulation of superoxide anion generation",1,0,0.01,"1.00000"
"3075","GO:0032933","SREBP signaling pathway",2,0,0.02,"1.00000"
"3076","GO:0032940","secretion by cell",44,0,0.54,"1.00000"
"3077","GO:0032954","regulation of cytokinetic process",1,0,0.01,"1.00000"
"3078","GO:0032955","regulation of division septum assembly",1,0,0.01,"1.00000"
"3079","GO:0032956","regulation of actin cytoskeleton organization",29,0,0.35,"1.00000"
"3080","GO:0032957","inositol trisphosphate metabolic process",5,0,0.06,"1.00000"
"3081","GO:0032958","inositol phosphate biosynthetic process",6,0,0.07,"1.00000"
"3082","GO:0032963","collagen metabolic process",3,0,0.04,"1.00000"
"3083","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",10,0,0.12,"1.00000"
"3084","GO:0032973","amino acid export across plasma membrane",2,0,0.02,"1.00000"
"3085","GO:0032978","protein insertion into membrane from inner side",1,0,0.01,"1.00000"
"3086","GO:0032979","protein insertion into mitochondrial inner membrane from matrix",1,0,0.01,"1.00000"
"3087","GO:0032981","mitochondrial respiratory chain complex I assembly",18,0,0.22,"1.00000"
"3088","GO:0032988","ribonucleoprotein complex disassembly",2,0,0.02,"1.00000"
"3089","GO:0033037","polysaccharide localization",23,0,0.28,"1.00000"
"3090","GO:0033044","regulation of chromosome organization",29,0,0.35,"1.00000"
"3091","GO:0033045","regulation of sister chromatid segregation",14,0,0.17,"1.00000"
"3092","GO:0033046","negative regulation of sister chromatid segregation",5,0,0.06,"1.00000"
"3093","GO:0033047","regulation of mitotic sister chromatid segregation",5,0,0.06,"1.00000"
"3094","GO:0033048","negative regulation of mitotic sister chromatid segregation",5,0,0.06,"1.00000"
"3095","GO:0033059","cellular pigmentation",1,0,0.01,"1.00000"
"3096","GO:0033108","mitochondrial respiratory chain complex assembly",27,0,0.33,"1.00000"
"3097","GO:0033120","positive regulation of RNA splicing",5,0,0.06,"1.00000"
"3098","GO:0033157","regulation of intracellular protein transport",7,0,0.09,"1.00000"
"3099","GO:0033169","histone H3-K9 demethylation",10,0,0.12,"1.00000"
"3100","GO:0033182","regulation of histone ubiquitination",2,0,0.02,"1.00000"
"3101","GO:0033184","positive regulation of histone ubiquitination",1,0,0.01,"1.00000"
"3102","GO:0033194","response to hydroperoxide",1,0,0.01,"1.00000"
"3103","GO:0033206","meiotic cytokinesis",6,0,0.07,"1.00000"
"3104","GO:0033212","iron import into cell",1,0,0.01,"1.00000"
"3105","GO:0033214","siderophore-dependent iron import into cell",1,0,0.01,"1.00000"
"3106","GO:0033238","regulation of cellular amine metabolic process",8,0,0.1,"1.00000"
"3107","GO:0033239","negative regulation of cellular amine metabolic process",1,0,0.01,"1.00000"
"3108","GO:0033240","positive regulation of cellular amine metabolic process",1,0,0.01,"1.00000"
"3109","GO:0033258","plastid DNA metabolic process",1,0,0.01,"1.00000"
"3110","GO:0033259","plastid DNA replication",1,0,0.01,"1.00000"
"3111","GO:0033260","nuclear DNA replication",9,0,0.11,"1.00000"
"3112","GO:0033273","response to vitamin",2,0,0.02,"1.00000"
"3113","GO:0033306","phytol metabolic process",3,0,0.04,"1.00000"
"3114","GO:0033313","meiotic cell cycle checkpoint signaling",2,0,0.02,"1.00000"
"3115","GO:0033314","mitotic DNA replication checkpoint signaling",5,0,0.06,"1.00000"
"3116","GO:0033319","UDP-D-xylose metabolic process",3,0,0.04,"1.00000"
"3117","GO:0033320","UDP-D-xylose biosynthetic process",3,0,0.04,"1.00000"
"3118","GO:0033331","ent-kaurene metabolic process",1,0,0.01,"1.00000"
"3119","GO:0033353","S-adenosylmethionine cycle",1,0,0.01,"1.00000"
"3120","GO:0033354","chlorophyll cycle",1,0,0.01,"1.00000"
"3121","GO:0033355","ascorbate glutathione cycle",2,0,0.02,"1.00000"
"3122","GO:0033356","UDP-L-arabinose metabolic process",6,0,0.07,"1.00000"
"3123","GO:0033358","UDP-L-arabinose biosynthetic process",2,0,0.02,"1.00000"
"3124","GO:0033383","geranyl diphosphate metabolic process",2,0,0.02,"1.00000"
"3125","GO:0033384","geranyl diphosphate biosynthetic process",2,0,0.02,"1.00000"
"3126","GO:0033385","geranylgeranyl diphosphate metabolic process",1,0,0.01,"1.00000"
"3127","GO:0033386","geranylgeranyl diphosphate biosynthetic process",1,0,0.01,"1.00000"
"3128","GO:0033388","putrescine biosynthetic process from arginine",4,0,0.05,"1.00000"
"3129","GO:0033389","putrescine biosynthetic process from arginine, using agmatinase",1,0,0.01,"1.00000"
"3130","GO:0033396","beta-alanine biosynthetic process via 3-ureidopropionate",1,0,0.01,"1.00000"
"3131","GO:0033467","CMP-keto-3-deoxy-D-manno-octulosonic acid metabolic process",2,0,0.02,"1.00000"
"3132","GO:0033468","CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process",2,0,0.02,"1.00000"
"3133","GO:0033477","S-methylmethionine metabolic process",2,0,0.02,"1.00000"
"3134","GO:0033478","UDP-rhamnose metabolic process",2,0,0.02,"1.00000"
"3135","GO:0033481","galacturonate biosynthetic process",2,0,0.02,"1.00000"
"3136","GO:0033499","galactose catabolic process via UDP-galactose",3,0,0.04,"1.00000"
"3137","GO:0033512","L-lysine catabolic process to acetyl-CoA via saccharopine",1,0,0.01,"1.00000"
"3138","GO:0033517","myo-inositol hexakisphosphate metabolic process",5,0,0.06,"1.00000"
"3139","GO:0033520","phytol biosynthetic process",1,0,0.01,"1.00000"
"3140","GO:0033523","histone H2B ubiquitination",3,0,0.04,"1.00000"
"3141","GO:0033524","sinapate ester metabolic process",1,0,0.01,"1.00000"
"3142","GO:0033525","sinapate ester biosynthetic process",1,0,0.01,"1.00000"
"3143","GO:0033528","S-methylmethionine cycle",2,0,0.02,"1.00000"
"3144","GO:0033529","raffinose biosynthetic process",1,0,0.01,"1.00000"
"3145","GO:0033530","raffinose metabolic process",2,0,0.02,"1.00000"
"3146","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase",2,0,0.02,"1.00000"
"3147","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase",3,0,0.04,"1.00000"
"3148","GO:0033542","fatty acid beta-oxidation, unsaturated, even number",1,0,0.01,"1.00000"
"3149","GO:0033559","unsaturated fatty acid metabolic process",7,0,0.09,"1.00000"
"3150","GO:0033591","response to L-ascorbic acid",1,0,0.01,"1.00000"
"3151","GO:0033609","oxalate metabolic process",1,0,0.01,"1.00000"
"3152","GO:0033611","oxalate catabolic process",1,0,0.01,"1.00000"
"3153","GO:0033614","chloroplast proton-transporting ATP synthase complex assembly",2,0,0.02,"1.00000"
"3154","GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly",5,0,0.06,"1.00000"
"3155","GO:0033617","mitochondrial cytochrome c oxidase assembly",6,0,0.07,"1.00000"
"3156","GO:0033619","membrane protein proteolysis",6,0,0.07,"1.00000"
"3157","GO:0033673","negative regulation of kinase activity",5,0,0.06,"1.00000"
"3158","GO:0033674","positive regulation of kinase activity",6,0,0.07,"1.00000"
"3159","GO:0033683","nucleotide-excision repair, DNA incision",5,0,0.06,"1.00000"
"3160","GO:0033869","nucleoside bisphosphate catabolic process",2,0,0.02,"1.00000"
"3161","GO:0033962","P-body assembly",7,0,0.09,"1.00000"
"3162","GO:0033967","box C/D RNA metabolic process",1,0,0.01,"1.00000"
"3163","GO:0033979","box H/ACA RNA metabolic process",1,0,0.01,"1.00000"
"3164","GO:0034031","ribonucleoside bisphosphate catabolic process",2,0,0.02,"1.00000"
"3165","GO:0034034","purine nucleoside bisphosphate catabolic process",2,0,0.02,"1.00000"
"3166","GO:0034051","negative regulation of plant-type hypersensitive response",4,0,0.05,"1.00000"
"3167","GO:0034052","positive regulation of plant-type hypersensitive response",4,0,0.05,"1.00000"
"3168","GO:0034059","response to anoxia",1,0,0.01,"1.00000"
"3169","GO:0034063","stress granule assembly",4,0,0.05,"1.00000"
"3170","GO:0034080","CENP-A containing chromatin assembly",2,0,0.02,"1.00000"
"3171","GO:0034085","establishment of sister chromatid cohesion",4,0,0.05,"1.00000"
"3172","GO:0034086","maintenance of sister chromatid cohesion",3,0,0.04,"1.00000"
"3173","GO:0034087","establishment of mitotic sister chromatid cohesion",1,0,0.01,"1.00000"
"3174","GO:0034088","maintenance of mitotic sister chromatid cohesion",2,0,0.02,"1.00000"
"3175","GO:0034089","establishment of meiotic sister chromatid cohesion",1,0,0.01,"1.00000"
"3176","GO:0034090","maintenance of meiotic sister chromatid cohesion",1,0,0.01,"1.00000"
"3177","GO:0034097","response to cytokine",1,0,0.01,"1.00000"
"3178","GO:0034196","acylglycerol transport",3,0,0.04,"1.00000"
"3179","GO:0034197","triglyceride transport",1,0,0.01,"1.00000"
"3180","GO:0034198","cellular response to amino acid starvation",2,0,0.02,"1.00000"
"3181","GO:0034203","glycolipid translocation",1,0,0.01,"1.00000"
"3182","GO:0034205","amyloid-beta formation",1,0,0.01,"1.00000"
"3183","GO:0034213","quinolinate catabolic process",1,0,0.01,"1.00000"
"3184","GO:0034214","protein hexamerization",1,0,0.01,"1.00000"
"3185","GO:0034227","tRNA thio-modification",3,0,0.04,"1.00000"
"3186","GO:0034243","regulation of transcription elongation by RNA polymerase II",13,0,0.16,"1.00000"
"3187","GO:0034247","snoRNA splicing",1,0,0.01,"1.00000"
"3188","GO:0034260","negative regulation of GTPase activity",1,0,0.01,"1.00000"
"3189","GO:0034284","response to monosaccharide",37,0,0.45,"1.00000"
"3190","GO:0034285","response to disaccharide",42,0,0.51,"1.00000"
"3191","GO:0034286","response to maltose",1,0,0.01,"1.00000"
"3192","GO:0034293","sexual sporulation",21,0,0.26,"1.00000"
"3193","GO:0034308","primary alcohol metabolic process",15,0,0.18,"1.00000"
"3194","GO:0034309","primary alcohol biosynthetic process",6,0,0.07,"1.00000"
"3195","GO:0034311","diol metabolic process",8,0,0.1,"1.00000"
"3196","GO:0034312","diol biosynthetic process",8,0,0.1,"1.00000"
"3197","GO:0034314","Arp2/3 complex-mediated actin nucleation",10,0,0.12,"1.00000"
"3198","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation",2,0,0.02,"1.00000"
"3199","GO:0034329","cell junction assembly",1,0,0.01,"1.00000"
"3200","GO:0034330","cell junction organization",5,0,0.06,"1.00000"
"3201","GO:0034337","RNA folding",3,0,0.04,"1.00000"
"3202","GO:0034355","NAD salvage",1,0,0.01,"1.00000"
"3203","GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway",1,0,0.01,"1.00000"
"3204","GO:0034367","protein-containing complex remodeling",1,0,0.01,"1.00000"
"3205","GO:0034389","lipid droplet organization",8,0,0.1,"1.00000"
"3206","GO:0034397","telomere localization",1,0,0.01,"1.00000"
"3207","GO:0034398","telomere tethering at nuclear periphery",1,0,0.01,"1.00000"
"3208","GO:0034402","recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex",2,0,0.02,"1.00000"
"3209","GO:0034404","nucleobase-containing small molecule biosynthetic process",2,0,0.02,"1.00000"
"3210","GO:0034414","tRNA 3'-trailer cleavage, endonucleolytic",2,0,0.02,"1.00000"
"3211","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",10,0,0.12,"1.00000"
"3212","GO:0034440","lipid oxidation",37,0,0.45,"1.00000"
"3213","GO:0034453","microtubule anchoring",1,0,0.01,"1.00000"
"3214","GO:0034462","small-subunit processome assembly",1,0,0.01,"1.00000"
"3215","GO:0034471","ncRNA 5'-end processing",5,0,0.06,"1.00000"
"3216","GO:0034472","snRNA 3'-end processing",11,0,0.13,"1.00000"
"3217","GO:0034473","U1 snRNA 3'-end processing",2,0,0.02,"1.00000"
"3218","GO:0034475","U4 snRNA 3'-end processing",7,0,0.09,"1.00000"
"3219","GO:0034476","U5 snRNA 3'-end processing",2,0,0.02,"1.00000"
"3220","GO:0034477","U6 snRNA 3'-end processing",1,0,0.01,"1.00000"
"3221","GO:0034484","raffinose catabolic process",1,0,0.01,"1.00000"
"3222","GO:0034497","protein localization to phagophore assembly site",7,0,0.09,"1.00000"
"3223","GO:0034502","protein localization to chromosome",3,0,0.04,"1.00000"
"3224","GO:0034508","centromere complex assembly",8,0,0.1,"1.00000"
"3225","GO:0034551","mitochondrial respiratory chain complex III assembly",3,0,0.04,"1.00000"
"3226","GO:0034552","respiratory chain complex II assembly",2,0,0.02,"1.00000"
"3227","GO:0034553","mitochondrial respiratory chain complex II assembly",2,0,0.02,"1.00000"
"3228","GO:0034587","piRNA metabolic process",1,0,0.01,"1.00000"
"3229","GO:0034599","cellular response to oxidative stress",45,0,0.55,"1.00000"
"3230","GO:0034614","cellular response to reactive oxygen species",22,0,0.27,"1.00000"
"3231","GO:0034620","cellular response to unfolded protein",20,0,0.24,"1.00000"
"3232","GO:0034625","fatty acid elongation, monounsaturated fatty acid",2,0,0.02,"1.00000"
"3233","GO:0034626","fatty acid elongation, polyunsaturated fatty acid",2,0,0.02,"1.00000"
"3234","GO:0034627","'de novo' NAD biosynthetic process",1,0,0.01,"1.00000"
"3235","GO:0034628","'de novo' NAD biosynthetic process from aspartate",1,0,0.01,"1.00000"
"3236","GO:0034631","microtubule anchoring at spindle pole body",1,0,0.01,"1.00000"
"3237","GO:0034635","glutathione transport",1,0,0.01,"1.00000"
"3238","GO:0034656","nucleobase-containing small molecule catabolic process",5,0,0.06,"1.00000"
"3239","GO:0034661","ncRNA catabolic process",17,0,0.21,"1.00000"
"3240","GO:0034720","histone H3-K4 demethylation",3,0,0.04,"1.00000"
"3241","GO:0034721","histone H3-K4 demethylation, trimethyl-H3-K4-specific",1,0,0.01,"1.00000"
"3242","GO:0034727","piecemeal microautophagy of the nucleus",6,0,0.07,"1.00000"
"3243","GO:0034728","nucleosome organization",21,0,0.26,"1.00000"
"3244","GO:0034754","cellular hormone metabolic process",22,0,0.27,"1.00000"
"3245","GO:0034755","iron ion transmembrane transport",4,0,0.05,"1.00000"
"3246","GO:0034756","regulation of iron ion transport",3,0,0.04,"1.00000"
"3247","GO:0034757","negative regulation of iron ion transport",2,0,0.02,"1.00000"
"3248","GO:0034762","regulation of transmembrane transport",19,0,0.23,"1.00000"
"3249","GO:0034763","negative regulation of transmembrane transport",2,0,0.02,"1.00000"
