"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"762","GO:0045281","succinate dehydrogenase complex",5,0,0.05,"1.00000"
"763","GO:0045283","fumarate reductase complex",5,0,0.05,"1.00000"
"764","GO:0045293","mRNA editing complex",3,0,0.03,"1.00000"
"765","GO:0045298","tubulin complex",5,0,0.05,"1.00000"
"766","GO:0045334","clathrin-coated endocytic vesicle",5,0,0.05,"1.00000"
"767","GO:0045335","phagocytic vesicle",1,0,0.01,"1.00000"
"768","GO:0045495","pole plasm",2,0,0.02,"1.00000"
"769","GO:0046540","U4/U6 x U5 tri-snRNP complex",16,0,0.17,"1.00000"
"770","GO:0046695","SLIK (SAGA-like) complex",2,0,0.02,"1.00000"
"771","GO:0046861","glyoxysomal membrane",1,0,0.01,"1.00000"
"772","GO:0046930","pore complex",1,0,0.01,"1.00000"
"773","GO:0048188","Set1C/COMPASS complex",12,0,0.12,"1.00000"
"774","GO:0048226","Casparian strip",5,0,0.05,"1.00000"
"775","GO:0048471","perinuclear region of cytoplasm",12,0,0.12,"1.00000"
"776","GO:0048475","coated membrane",41,0,0.42,"1.00000"
"777","GO:0048476","Holliday junction resolvase complex",1,0,0.01,"1.00000"
"778","GO:0048500","signal recognition particle",8,0,0.08,"1.00000"
"779","GO:0051233","spindle midzone",3,0,0.03,"1.00000"
"780","GO:0051286","cell tip",12,0,0.12,"1.00000"
"781","GO:0055028","cortical microtubule",23,0,0.24,"1.00000"
"782","GO:0055029","nuclear DNA-directed RNA polymerase complex",71,0,0.74,"1.00000"
"783","GO:0055035","plastid thylakoid membrane",202,0,2.09,"1.00000"
"784","GO:0055037","recycling endosome",7,0,0.07,"1.00000"
"785","GO:0055038","recycling endosome membrane",3,0,0.03,"1.00000"
"786","GO:0055087","Ski complex",2,0,0.02,"1.00000"
"787","GO:0060187","cell pole",12,0,0.12,"1.00000"
"788","GO:0060293","germ plasm",2,0,0.02,"1.00000"
"789","GO:0061574","ASAP complex",1,0,0.01,"1.00000"
"790","GO:0061617","MICOS complex",4,0,0.04,"1.00000"
"791","GO:0061645","endocytic patch",3,0,0.03,"1.00000"
"792","GO:0061908","phagophore",1,0,0.01,"1.00000"
"793","GO:0061927","TOC-TIC supercomplex I",3,0,0.03,"1.00000"
"794","GO:0062091","Ycf2/FtsHi complex",6,0,0.06,"1.00000"
"795","GO:0062141","nuclear exosome targeting complex",2,0,0.02,"1.00000"
"796","GO:0065010","extracellular membrane-bounded organelle",7,0,0.07,"1.00000"
"797","GO:0070062","extracellular exosome",7,0,0.07,"1.00000"
"798","GO:0070069","cytochrome complex",16,0,0.17,"1.00000"
"799","GO:0070176","DRM complex",6,0,0.06,"1.00000"
"800","GO:0070209","ASTRA complex",2,0,0.02,"1.00000"
"801","GO:0070274","RES complex",1,0,0.01,"1.00000"
"802","GO:0070382","exocytic vesicle",3,0,0.03,"1.00000"
"803","GO:0070390","transcription export complex 2",3,0,0.03,"1.00000"
"804","GO:0070419","nonhomologous end joining complex",1,0,0.01,"1.00000"
"805","GO:0070449","elongin complex",2,0,0.02,"1.00000"
"806","GO:0070461","SAGA-type complex",12,0,0.12,"1.00000"
"807","GO:0070469","respirasome",57,0,0.59,"1.00000"
"808","GO:0070470","plasma membrane respirasome",2,0,0.02,"1.00000"
"809","GO:0070505","pollen coat",1,0,0.01,"1.00000"
"810","GO:0070522","ERCC4-ERCC1 complex",1,0,0.01,"1.00000"
"811","GO:0070531","BRCA1-A complex",3,0,0.03,"1.00000"
"812","GO:0070545","PeBoW complex",2,0,0.02,"1.00000"
"813","GO:0070552","BRISC complex",3,0,0.03,"1.00000"
"814","GO:0070603","SWI/SNF superfamily-type complex",40,0,0.41,"1.00000"
"815","GO:0070652","HAUS complex",5,0,0.05,"1.00000"
"816","GO:0070762","nuclear pore transmembrane ring",1,0,0.01,"1.00000"
"817","GO:0070765","gamma-secretase complex",1,0,0.01,"1.00000"
"818","GO:0070772","PAS complex",1,0,0.01,"1.00000"
"819","GO:0070822","Sin3-type complex",4,0,0.04,"1.00000"
"820","GO:0070847","core mediator complex",6,0,0.06,"1.00000"
"821","GO:0070860","RNA polymerase I core factor complex",2,0,0.02,"1.00000"
"822","GO:0070876","SOSS complex",1,0,0.01,"1.00000"
"823","GO:0070938","contractile ring",2,0,0.02,"1.00000"
"824","GO:0070939","Dsl1/NZR complex",2,0,0.02,"1.00000"
"825","GO:0070971","endoplasmic reticulum exit site",13,0,0.13,"1.00000"
"826","GO:0070985","transcription factor TFIIK complex",3,0,0.03,"1.00000"
"827","GO:0070993","translation preinitiation complex",2,0,0.02,"1.00000"
"828","GO:0071004","U2-type prespliceosome",15,0,0.16,"1.00000"
"829","GO:0071006","U2-type catalytic step 1 spliceosome",2,0,0.02,"1.00000"
"830","GO:0071007","U2-type catalytic step 2 spliceosome",3,0,0.03,"1.00000"
"831","GO:0071008","U2-type post-mRNA release spliceosomal complex",1,0,0.01,"1.00000"
"832","GO:0071010","prespliceosome",15,0,0.16,"1.00000"
"833","GO:0071011","precatalytic spliceosome",18,0,0.19,"1.00000"
"834","GO:0071012","catalytic step 1 spliceosome",2,0,0.02,"1.00000"
"835","GO:0071013","catalytic step 2 spliceosome",37,0,0.38,"1.00000"
"836","GO:0071014","post-mRNA release spliceosomal complex",9,0,0.09,"1.00000"
"837","GO:0071020","post-spliceosomal complex",2,0,0.02,"1.00000"
"838","GO:0071021","U2-type post-spliceosomal complex",1,0,0.01,"1.00000"
"839","GO:0071256","translocon complex",2,0,0.02,"1.00000"
"840","GO:0071339","MLL1 complex",1,0,0.01,"1.00000"
"841","GO:0071439","clathrin complex",1,0,0.01,"1.00000"
"842","GO:0071513","phosphopantothenoylcysteine decarboxylase complex",1,0,0.01,"1.00000"
"843","GO:0071540","eukaryotic translation initiation factor 3 complex, eIF3e",1,0,0.01,"1.00000"
"844","GO:0071541","eukaryotic translation initiation factor 3 complex, eIF3m",4,0,0.04,"1.00000"
"845","GO:0071561","nucleus-vacuole junction",1,0,0.01,"1.00000"
"846","GO:0071782","endoplasmic reticulum tubular network",6,0,0.06,"1.00000"
"847","GO:0071818","BAT3 complex",1,0,0.01,"1.00000"
"848","GO:0071819","DUBm complex",2,0,0.02,"1.00000"
"849","GO:0071942","XPC complex",1,0,0.01,"1.00000"
"850","GO:0072379","ER membrane insertion complex",2,0,0.02,"1.00000"
"851","GO:0072380","TRC complex",1,0,0.01,"1.00000"
"852","GO:0072546","EMC complex",8,0,0.08,"1.00000"
"853","GO:0072588","box H/ACA RNP complex",4,0,0.04,"1.00000"
"854","GO:0072686","mitotic spindle",12,0,0.12,"1.00000"
"855","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",89,0,0.92,"1.00000"
"856","GO:0080085","signal recognition particle, chloroplast targeting",2,0,0.02,"1.00000"
"857","GO:0089701","U2AF complex",4,0,0.04,"1.00000"
"858","GO:0090395","plant cell papilla",1,0,0.01,"1.00000"
"859","GO:0090404","pollen tube tip",9,0,0.09,"1.00000"
"860","GO:0090571","RNA polymerase II transcription repressor complex",6,0,0.06,"1.00000"
"861","GO:0090575","RNA polymerase II transcription regulator complex",41,0,0.42,"1.00000"
"862","GO:0090576","RNA polymerase III transcription regulator complex",5,0,0.05,"1.00000"
"863","GO:0090577","RNA polymerase IV transcription regulator complex",1,0,0.01,"1.00000"
"864","GO:0090661","box H/ACA telomerase RNP complex",1,0,0.01,"1.00000"
"865","GO:0090694","Scc2-Scc4 cohesin loading complex",1,0,0.01,"1.00000"
"866","GO:0090730","Las1 complex",1,0,0.01,"1.00000"
"867","GO:0090734","site of DNA damage",5,0,0.05,"1.00000"
"868","GO:0097196","Shu complex",2,0,0.02,"1.00000"
"869","GO:0097218","sieve plate",1,0,0.01,"1.00000"
"870","GO:0097255","R2TP complex",2,0,0.02,"1.00000"
"871","GO:0097268","cytoophidium",1,0,0.01,"1.00000"
"872","GO:0097344","Rix1 complex",1,0,0.01,"1.00000"
"873","GO:0097346","INO80-type complex",24,0,0.25,"1.00000"
"874","GO:0097361","CIA complex",2,0,0.02,"1.00000"
"875","GO:0097525","spliceosomal snRNP complex",41,0,0.42,"1.00000"
"876","GO:0097526","spliceosomal tri-snRNP complex",21,0,0.22,"1.00000"
"877","GO:0097550","transcription preinitiation complex",4,0,0.04,"1.00000"
"878","GO:0098533","ATPase dependent transmembrane transport complex",1,0,0.01,"1.00000"
"879","GO:0098552","side of membrane",32,0,0.33,"1.00000"
"880","GO:0098562","cytoplasmic side of membrane",23,0,0.24,"1.00000"
"881","GO:0098572","stromal side of plastid thylakoid membrane",4,0,0.04,"1.00000"
"882","GO:0098573","intrinsic component of mitochondrial membrane",6,0,0.06,"1.00000"
"883","GO:0098576","lumenal side of membrane",1,0,0.01,"1.00000"
"884","GO:0098590","plasma membrane region",28,0,0.29,"1.00000"
"885","GO:0098687","chromosomal region",29,0,0.3,"1.00000"
"886","GO:0098793","presynapse",1,0,0.01,"1.00000"
"887","GO:0098797","plasma membrane protein complex",25,0,0.26,"1.00000"
"888","GO:0098799","outer mitochondrial membrane protein complex",9,0,0.09,"1.00000"
"889","GO:0098803","respiratory chain complex",55,0,0.57,"1.00000"
"890","GO:0098807","chloroplast thylakoid membrane protein complex",11,0,0.11,"1.00000"
"891","GO:0098852","lytic vacuole membrane",5,0,0.05,"1.00000"
"892","GO:0098857","membrane microdomain",2,0,0.02,"1.00000"
"893","GO:0099023","vesicle tethering complex",48,0,0.5,"1.00000"
"894","GO:0099078","BORC complex",1,0,0.01,"1.00000"
"895","GO:0099086","synaptonemal structure",2,0,0.02,"1.00000"
"896","GO:0099568","cytoplasmic region",1,0,0.01,"1.00000"
"897","GO:0099617","matrix side of mitochondrial inner membrane",1,0,0.01,"1.00000"
"898","GO:0099738","cell cortex region",1,0,0.01,"1.00000"
"899","GO:0101031","chaperone complex",10,0,0.1,"1.00000"
"900","GO:0106068","SUMO ligase complex",6,0,0.06,"1.00000"
"901","GO:0120114","Sm-like protein family complex",45,0,0.47,"1.00000"
"902","GO:0140268","endoplasmic reticulum-plasma membrane contact site",2,0,0.02,"1.00000"
"903","GO:0140445","chromosome, telomeric repeat region",2,0,0.02,"1.00000"
"904","GO:0140534","endoplasmic reticulum protein-containing complex",56,0,0.58,"1.00000"
"905","GO:0150005","enzyme activator complex",1,0,0.01,"1.00000"
"906","GO:1902493","acetyltransferase complex",42,0,0.44,"1.00000"
"907","GO:1902554","serine/threonine protein kinase complex",33,0,0.34,"1.00000"
"908","GO:1902555","endoribonuclease complex",7,0,0.07,"1.00000"
"909","GO:1902562","H4 histone acetyltransferase complex",17,0,0.18,"1.00000"
"910","GO:1903293","phosphatase complex",15,0,0.16,"1.00000"
"911","GO:1903561","extracellular vesicle",7,0,0.07,"1.00000"
"912","GO:1903600","glutaminase complex",1,0,0.01,"1.00000"
"913","GO:1903754","cortical microtubule plus-end",1,0,0.01,"1.00000"
"914","GO:1904423","dehydrodolichyl diphosphate synthase complex",1,0,0.01,"1.00000"
"915","GO:1904511","cytoplasmic microtubule plus-end",1,0,0.01,"1.00000"
"916","GO:1904949","ATPase complex",46,0,0.48,"1.00000"
"917","GO:1905202","methylcrotonoyl-CoA carboxylase complex",1,0,0.01,"1.00000"
"918","GO:1905347","endodeoxyribonuclease complex",1,0,0.01,"1.00000"
"919","GO:1905348","endonuclease complex",8,0,0.08,"1.00000"
"920","GO:1905354","exoribonuclease complex",18,0,0.19,"1.00000"
"921","GO:1905360","GTPase complex",3,0,0.03,"1.00000"
"922","GO:1905368","peptidase complex",55,0,0.57,"1.00000"
"923","GO:1905369","endopeptidase complex",38,0,0.39,"1.00000"
"924","GO:1990070","TRAPPI protein complex",1,0,0.01,"1.00000"
"925","GO:1990071","TRAPPII protein complex",3,0,0.03,"1.00000"
"926","GO:1990072","TRAPPIII protein complex",3,0,0.03,"1.00000"
"927","GO:1990112","RQC complex",3,0,0.03,"1.00000"
"928","GO:1990124","messenger ribonucleoprotein complex",1,0,0.01,"1.00000"
"929","GO:1990204","oxidoreductase complex",75,0,0.78,"1.00000"
"930","GO:1990298","bub1-bub3 complex",2,0,0.02,"1.00000"
"931","GO:1990316","Atg1/ULK1 kinase complex",3,0,0.03,"1.00000"
"932","GO:1990391","DNA repair complex",1,0,0.01,"1.00000"
"933","GO:1990423","RZZ complex",1,0,0.01,"1.00000"
"934","GO:1990429","peroxisomal importomer complex",3,0,0.03,"1.00000"
"935","GO:1990457","pexophagosome",1,0,0.01,"1.00000"
"936","GO:1990498","mitotic spindle microtubule",2,0,0.02,"1.00000"
"937","GO:1990529","glycosylphosphatidylinositol-mannosyltransferase I complex",1,0,0.01,"1.00000"
"938","GO:1990604","IRE1-TRAF2-ASK1 complex",1,0,0.01,"1.00000"
"939","GO:1990726","Lsm1-7-Pat1 complex",5,0,0.05,"1.00000"
"940","GO:1990745","EARP complex",1,0,0.01,"1.00000"
"941","GO:1990752","microtubule end",4,0,0.04,"1.00000"
"942","GO:1990811","MWP complex",1,0,0.01,"1.00000"
"943","GO:1990879","CST complex",1,0,0.01,"1.00000"
"944","GO:1990904","ribonucleoprotein complex",369,0,3.82,"1.00000"
