"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"2269","GO:0071900","regulation of protein serine/threonine kinase activity",28,1,2.38,"0.89218"
"2270","GO:0043254","regulation of protein-containing complex assembly",28,1,2.38,"0.89218"
"2271","GO:0016236","macroautophagy",28,1,2.38,"0.89218"
"2272","GO:0006606","protein import into nucleus",28,1,2.38,"0.89218"
"2273","GO:0046916","cellular transition metal ion homeostasis",28,1,2.38,"0.89218"
"2274","GO:0071805","potassium ion transmembrane transport",28,1,2.38,"0.89218"
"2275","GO:0030433","ubiquitin-dependent ERAD pathway",28,1,2.38,"0.89218"
"2276","GO:0001708","cell fate specification",28,1,2.38,"0.89218"
"2277","GO:0030163","protein catabolic process",335,22,28.46,"0.89422"
"2278","GO:1901565","organonitrogen compound catabolic process",525,35,44.6,"0.89494"
"2279","GO:0019220","regulation of phosphate metabolic process",67,3,5.69,"0.89499"
"2280","GO:0034249","negative regulation of cellular amide metabolic process",49,2,4.16,"0.89749"
"2281","GO:0051668","localization within membrane",85,4,7.22,"0.89774"
"2282","GO:0006338","chromatin remodeling",85,4,7.22,"0.89774"
"2283","GO:0045454","cell redox homeostasis",29,1,2.46,"0.90043"
"2284","GO:0042743","hydrogen peroxide metabolic process",29,1,2.46,"0.90043"
"2285","GO:0006119","oxidative phosphorylation",29,1,2.46,"0.90043"
"2286","GO:0051247","positive regulation of protein metabolic process",68,3,5.78,"0.90061"
"2287","GO:0000724","double-strand break repair via homologous recombination",68,3,5.78,"0.90061"
"2288","GO:0051174","regulation of phosphorus metabolic process",68,3,5.78,"0.90061"
"2289","GO:0019538","protein metabolic process",1752,182,148.84,"0.90692"
"2290","GO:0009156","ribonucleoside monophosphate biosynthetic process",30,1,2.55,"0.90805"
"2291","GO:0006006","glucose metabolic process",30,1,2.55,"0.90805"
"2292","GO:1902903","regulation of supramolecular fiber organization",30,1,2.55,"0.90805"
"2293","GO:0030490","maturation of SSU-rRNA",30,1,2.55,"0.90805"
"2294","GO:1901570","fatty acid derivative biosynthetic process",30,1,2.55,"0.90805"
"2295","GO:0051170","import into nucleus",30,1,2.55,"0.90805"
"2296","GO:0045229","external encapsulating structure organization",183,36,15.55,"0.90875"
"2297","GO:1901606","alpha-amino acid catabolic process",51,2,4.33,"0.90973"
"2298","GO:0019827","stem cell population maintenance",51,2,4.33,"0.90973"
"2299","GO:0098727","maintenance of cell number",51,2,4.33,"0.90973"
"2300","GO:1901360","organic cyclic compound metabolic process",2719,274,231,"0.91131"
"2301","GO:0033044","regulation of chromosome organization",31,1,2.63,"0.91509"
"2302","GO:0044272","sulfur compound biosynthetic process",73,5,6.2,"0.91532"
"2303","GO:0000959","mitochondrial RNA metabolic process",52,2,4.42,"0.91532"
"2304","GO:0007276","gamete generation",52,2,4.42,"0.91532"
"2305","GO:0000725","recombinational repair",71,3,6.03,"0.91589"
"2306","GO:0010154","fruit development",820,53,69.66,"0.91766"
"2307","GO:2000113","negative regulation of cellular macromolecule biosynthetic process",53,2,4.5,"0.92059"
"2308","GO:0005984","disaccharide metabolic process",42,6,3.57,"0.92079"
"2309","GO:0006325","chromatin organization",141,7,11.98,"0.92090"
"2310","GO:0009124","nucleoside monophosphate biosynthetic process",32,1,2.72,"0.92159"
"2311","GO:0009142","nucleoside triphosphate biosynthetic process",32,1,2.72,"0.92159"
"2312","GO:0009081","branched-chain amino acid metabolic process",32,1,2.72,"0.92159"
"2313","GO:0070988","demethylation",32,1,2.72,"0.92159"
"2314","GO:1901361","organic cyclic compound catabolic process",158,8,13.42,"0.92294"
"2315","GO:0018022","peptidyl-lysine methylation",73,3,6.2,"0.92485"
"2316","GO:0016571","histone methylation",73,3,6.2,"0.92485"
"2317","GO:0048532","anatomical structure arrangement",73,3,6.2,"0.92485"
"2318","GO:0043933","protein-containing complex organization",375,22,31.86,"0.92485"
"2319","GO:0009933","meristem structural organization",54,2,4.59,"0.92555"
"2320","GO:0006260","DNA replication",109,5,9.26,"0.92644"
"2321","GO:0009825","multidimensional cell growth",33,1,2.8,"0.92759"
"2322","GO:0006305","DNA alkylation",33,1,2.8,"0.92759"
"2323","GO:0006306","DNA methylation",33,1,2.8,"0.92759"
"2324","GO:0055046","microgametogenesis",33,1,2.8,"0.92759"
"2325","GO:1901568","fatty acid derivative metabolic process",33,1,2.8,"0.92759"
"2326","GO:0045859","regulation of protein kinase activity",33,1,2.8,"0.92759"
"2327","GO:0019684","photosynthesis, light reaction",87,8,7.39,"0.92788"
"2328","GO:0034470","ncRNA processing",301,17,25.57,"0.92799"
"2329","GO:0015980","energy derivation by oxidation of organic compounds",74,3,6.29,"0.92900"
"2330","GO:0006310","DNA recombination",127,6,10.79,"0.92955"
"2331","GO:0031123","RNA 3'-end processing",55,2,4.67,"0.93021"
"2332","GO:0009063","cellular amino acid catabolic process",55,2,4.67,"0.93021"
"2333","GO:0046283","anthocyanin-containing compound metabolic process",34,1,2.89,"0.93314"
"2334","GO:0048825","cotyledon development",34,1,2.89,"0.93314"
"2335","GO:0090501","RNA phosphodiester bond hydrolysis",34,1,2.89,"0.93314"
"2336","GO:0048509","regulation of meristem development",34,1,2.89,"0.93314"
"2337","GO:0009060","aerobic respiration",56,2,4.76,"0.93460"
"2338","GO:0043648","dicarboxylic acid metabolic process",56,2,4.76,"0.93460"
"2339","GO:0009069","serine family amino acid metabolic process",35,1,2.97,"0.93826"
"2340","GO:0043549","regulation of kinase activity",35,1,2.97,"0.93826"
"2341","GO:0032259","methylation",180,9,15.29,"0.93856"
"2342","GO:0006479","protein methylation",95,4,8.07,"0.93862"
"2343","GO:0008213","protein alkylation",95,4,8.07,"0.93862"
"2344","GO:0000375","RNA splicing, via transesterification reactions",165,8,14.02,"0.94204"
"2345","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",165,8,14.02,"0.94204"
"2346","GO:0046496","nicotinamide nucleotide metabolic process",36,1,3.06,"0.94298"
"2347","GO:0006417","regulation of translation",78,3,6.63,"0.94356"
"2348","GO:0000280","nuclear division",133,6,11.3,"0.94640"
"2349","GO:0019362","pyridine nucleotide metabolic process",37,1,3.14,"0.94735"
"2350","GO:0009066","aspartate family amino acid metabolic process",37,1,3.14,"0.94735"
"2351","GO:0006418","tRNA aminoacylation for protein translation",37,1,3.14,"0.94735"
"2352","GO:0006401","RNA catabolic process",80,3,6.8,"0.94975"
"2353","GO:0009165","nucleotide biosynthetic process",99,4,8.41,"0.95032"
"2354","GO:0006413","translational initiation",38,1,3.23,"0.95138"
"2355","GO:0006302","double-strand break repair",100,4,8.5,"0.95290"
"2356","GO:0070925","organelle assembly",100,4,8.5,"0.95290"
"2357","GO:0051726","regulation of cell cycle",136,6,11.55,"0.95339"
"2358","GO:0009311","oligosaccharide metabolic process",49,6,4.16,"0.95455"
"2359","GO:0001932","regulation of protein phosphorylation",39,1,3.31,"0.95511"
"2360","GO:0043038","amino acid activation",39,1,3.31,"0.95511"
"2361","GO:0043039","tRNA aminoacylation",39,1,3.31,"0.95511"
"2362","GO:0034248","regulation of cellular amide metabolic process",82,3,6.97,"0.95531"
"2363","GO:0044085","cellular component biogenesis",1033,98,87.76,"0.95646"
"2364","GO:1903047","mitotic cell cycle process",138,6,11.72,"0.95758"
"2365","GO:1901293","nucleoside phosphate biosynthetic process",102,4,8.67,"0.95771"
"2366","GO:0031399","regulation of protein modification process",102,4,8.67,"0.95771"
"2367","GO:0006725","cellular aromatic compound metabolic process",2656,266,225.64,"0.95983"
"2368","GO:0015979","photosynthesis",135,10,11.47,"0.96029"
"2369","GO:0051246","regulation of protein metabolic process",208,10,17.67,"0.96117"
"2370","GO:0035194","post-transcriptional gene silencing by RNA",41,1,3.48,"0.96172"
"2371","GO:0044271","cellular nitrogen compound biosynthetic process",1645,196,139.75,"0.96381"
"2372","GO:0051248","negative regulation of protein metabolic process",66,2,5.61,"0.96621"
"2373","GO:0008380","RNA splicing",212,10,18.01,"0.96696"
"2374","GO:0048285","organelle fission",161,7,13.68,"0.96717"
"2375","GO:0140053","mitochondrial gene expression",43,1,3.65,"0.96736"
"2376","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",174,22,14.78,"0.96873"
"2377","GO:0051172","negative regulation of nitrogen compound metabolic process",258,26,21.92,"0.96945"
"2378","GO:0016072","rRNA metabolic process",180,8,15.29,"0.96953"
"2379","GO:0042325","regulation of phosphorylation",44,1,3.74,"0.96986"
"2380","GO:0034645","cellular macromolecule biosynthetic process",639,57,54.29,"0.97152"
"2381","GO:0043414","macromolecule methylation",166,7,14.1,"0.97398"
"2382","GO:0042274","ribosomal small subunit biogenesis",46,1,3.91,"0.97430"
"2383","GO:0006364","rRNA processing",170,7,14.44,"0.97846"
"2384","GO:0055076","transition metal ion homeostasis",49,1,4.16,"0.97977"
"2385","GO:1901605","alpha-amino acid metabolic process",190,8,16.14,"0.98060"
"2386","GO:0034660","ncRNA metabolic process",359,18,30.5,"0.98196"
"2387","GO:0006974","cellular response to DNA damage stimulus",261,12,22.17,"0.98235"
"2388","GO:0016071","mRNA metabolic process",311,15,26.42,"0.98245"
"2389","GO:0046483","heterocycle metabolic process",2595,254,220.46,"0.98264"
"2390","GO:0022618","ribonucleoprotein complex assembly",76,2,6.46,"0.98284"
"2391","GO:0043603","cellular amide metabolic process",459,24,39,"0.98452"
"2392","GO:0071826","ribonucleoprotein complex subunit organization",78,2,6.63,"0.98504"
"2393","GO:0006397","mRNA processing",215,9,18.27,"0.98614"
"2394","GO:0140014","mitotic nuclear division",56,1,4.76,"0.98843"
"2395","GO:0016441","post-transcriptional gene silencing",57,1,4.84,"0.98931"
"2396","GO:0010564","regulation of cell cycle process",83,2,7.05,"0.98941"
"2397","GO:0006259","DNA metabolic process",395,19,33.56,"0.99112"
"2398","GO:0042254","ribosome biogenesis",225,9,19.12,"0.99126"
"2399","GO:0051276","chromosome organization",150,5,12.74,"0.99127"
"2400","GO:1901566","organonitrogen compound biosynthetic process",897,59,76.21,"0.99329"
"2401","GO:0046394","carboxylic acid biosynthetic process",326,33,27.7,"0.99364"
"2402","GO:0006281","DNA repair",236,9,20.05,"0.99482"
"2403","GO:0006518","peptide metabolic process",395,18,33.56,"0.99526"
"2404","GO:0043604","amide biosynthetic process",396,18,33.64,"0.99544"
"2405","GO:1901607","alpha-amino acid biosynthetic process",96,2,8.16,"0.99574"
"2406","GO:0006913","nucleocytoplasmic transport",69,1,5.86,"0.99590"
"2407","GO:0051169","nuclear transport",69,1,5.86,"0.99590"
"2408","GO:0006396","RNA processing",581,29,49.36,"0.99619"
"2409","GO:0010608","post-transcriptional regulation of gene expression",146,4,12.4,"0.99670"
"2410","GO:0022613","ribonucleoprotein complex biogenesis",267,10,22.68,"0.99718"
"2411","GO:0009658","chloroplast organization",171,5,14.53,"0.99737"
"2412","GO:0043043","peptide biosynthetic process",359,15,30.5,"0.99747"
"2413","GO:0016070","RNA metabolic process",1731,193,147.06,"0.99758"
"2414","GO:0009793","embryo development ending in seed dormancy",463,21,39.33,"0.99761"
"2415","GO:0008652","cellular amino acid biosynthetic process",107,2,9.09,"0.99805"
"2416","GO:0010467","gene expression",2092,214,177.73,"0.99812"
"2417","GO:0009657","plastid organization",224,7,19.03,"0.99868"
"2418","GO:0009790","embryo development",518,23,44.01,"0.99896"
"2419","GO:0006139","nucleobase-containing compound metabolic process",2287,226,194.3,"0.99902"
"2420","GO:0034641","cellular nitrogen compound metabolic process",2797,257,237.62,"0.99920"
"2421","GO:0006412","translation",356,13,30.24,"0.99944"
"2422","GO:0044260","cellular macromolecule metabolic process",1509,114,128.2,"0.99953"
"2423","GO:0090304","nucleic acid metabolic process",2056,207,174.67,"0.99980"
"2424","GO:0042330","taxis",24,6,2.04,"1.00000"
"2425","GO:0010876","lipid localization",60,9,5.1,"1.00000"
"2426","GO:0051253","negative regulation of RNA metabolic process",145,21,12.32,"1.00000"
"2427","GO:0043413","macromolecule glycosylation",95,15,8.07,"1.00000"
"2428","GO:0070085","glycosylation",99,15,8.41,"1.00000"
"2429","GO:0009100","glycoprotein metabolic process",104,15,8.84,"1.00000"
"2430","GO:0009101","glycoprotein biosynthetic process",96,15,8.16,"1.00000"
"2431","GO:0043401","steroid hormone mediated signaling pathway",34,8,2.89,"1.00000"
"2432","GO:0007033","vacuole organization",56,3,4.76,"1.00000"
"2433","GO:0070589","cellular component macromolecule biosynthetic process",57,15,4.84,"1.00000"
"2434","GO:0046351","disaccharide biosynthetic process",20,5,1.7,"1.00000"
"2435","GO:0032104","regulation of response to extracellular stimulus",6,3,0.51,"1.00000"
"2436","GO:0070542","response to fatty acid",219,36,18.61,"1.00000"
"2437","GO:0046379","extracellular polysaccharide metabolic process",2,2,0.17,"1.00000"
"2438","GO:0051702","biological process involved in interaction with symbiont",38,10,3.23,"1.00000"
"2439","GO:0009765","photosynthesis, light harvesting",21,5,1.78,"1.00000"
"2440","GO:0043289","apocarotenoid biosynthetic process",16,4,1.36,"1.00000"
"2441","GO:0040011","locomotion",24,6,2.04,"1.00000"
"2442","GO:0019321","pentose metabolic process",11,2,0.93,"1.00000"
"2443","GO:0019322","pentose biosynthetic process",2,2,0.17,"1.00000"
"2444","GO:1902930","regulation of alcohol biosynthetic process",13,4,1.1,"1.00000"
"2445","GO:0009719","response to endogenous stimulus",1105,228,93.88,"1.00000"
"2446","GO:0023051","regulation of signaling",204,32,17.33,"1.00000"
"2447","GO:0023056","positive regulation of signaling",44,9,3.74,"1.00000"
"2448","GO:0034050","programmed cell death induced by symbiont",37,10,3.14,"1.00000"
"2449","GO:0021700","developmental maturation",187,28,15.89,"1.00000"
"2450","GO:0036293","response to decreased oxygen levels",121,43,10.28,"1.00000"
"2451","GO:0036294","cellular response to decreased oxygen levels",90,35,7.65,"1.00000"
"2452","GO:0019932","second-messenger-mediated signaling",24,7,2.04,"1.00000"
"2453","GO:0044038","cell wall macromolecule biosynthetic process",57,15,4.84,"1.00000"
"2454","GO:0050918","positive chemotaxis",24,6,2.04,"1.00000"
"2455","GO:0070482","response to oxygen levels",122,43,10.36,"1.00000"
"2456","GO:0009696","salicylic acid metabolic process",23,7,1.95,"1.00000"
"2457","GO:0009697","salicylic acid biosynthetic process",10,3,0.85,"1.00000"
"2458","GO:0001101","response to acid chemical",448,88,38.06,"1.00000"
"2459","GO:0045226","extracellular polysaccharide biosynthetic process",2,2,0.17,"1.00000"
"2460","GO:0009688","abscisic acid biosynthetic process",16,4,1.36,"1.00000"
"2461","GO:0052386","cell wall thickening",14,5,1.19,"1.00000"
"2462","GO:0045230","capsule organization",2,2,0.17,"1.00000"
"2463","GO:0022622","root system development",506,78,42.99,"1.00000"
"2464","GO:2001141","regulation of RNA biosynthetic process",913,154,77.57,"1.00000"
"2465","GO:0005991","trehalose metabolic process",11,5,0.93,"1.00000"
"2466","GO:0006935","chemotaxis",24,6,2.04,"1.00000"
"2467","GO:1903506","regulation of nucleic acid-templated transcription",912,154,77.48,"1.00000"
"2468","GO:1903507","negative regulation of nucleic acid-templated transcription",133,21,11.3,"1.00000"
"2469","GO:1903508","positive regulation of nucleic acid-templated transcription",228,31,19.37,"1.00000"
"2470","GO:0019747","regulation of isoprenoid metabolic process",22,4,1.87,"1.00000"
"2471","GO:0071395","cellular response to jasmonic acid stimulus",78,15,6.63,"1.00000"
"2472","GO:0009312","oligosaccharide biosynthetic process",26,5,2.21,"1.00000"
"2473","GO:0071398","cellular response to fatty acid",79,15,6.71,"1.00000"
"2474","GO:0071367","cellular response to brassinosteroid stimulus",37,8,3.14,"1.00000"
"2475","GO:0071383","cellular response to steroid hormone stimulus",34,8,2.89,"1.00000"
"2476","GO:0032350","regulation of hormone metabolic process",13,4,1.1,"1.00000"
"2477","GO:1902680","positive regulation of RNA biosynthetic process",228,31,19.37,"1.00000"
"2478","GO:0045089","positive regulation of innate immune response",20,6,1.7,"1.00000"
"2479","GO:1902679","negative regulation of RNA biosynthetic process",133,21,11.3,"1.00000"
"2480","GO:0034410","cell wall beta-glucan biosynthetic process",9,6,0.76,"1.00000"
"2481","GO:1902645","tertiary alcohol biosynthetic process",16,4,1.36,"1.00000"
"2482","GO:0140455","cytoplasm protein quality control",2,2,0.17,"1.00000"
"2483","GO:0071491","cellular response to red light",6,3,0.51,"1.00000"
"2484","GO:0071453","cellular response to oxygen levels",90,35,7.65,"1.00000"
"2485","GO:0019566","arabinose metabolic process",4,2,0.34,"1.00000"
"2486","GO:0046500","S-adenosylmethionine metabolic process",4,2,0.34,"1.00000"
"2487","GO:0000012","single strand break repair",3,0,0.25,"1.00000"
"2488","GO:0000018","regulation of DNA recombination",19,0,1.61,"1.00000"
"2489","GO:0000019","regulation of mitotic recombination",2,0,0.17,"1.00000"
"2490","GO:0000023","maltose metabolic process",3,0,0.25,"1.00000"
"2491","GO:0000024","maltose biosynthetic process",1,0,0.08,"1.00000"
"2492","GO:0000025","maltose catabolic process",1,0,0.08,"1.00000"
"2493","GO:0000027","ribosomal large subunit assembly",15,0,1.27,"1.00000"
"2494","GO:0000032","cell wall mannoprotein biosynthetic process",1,0,0.08,"1.00000"
"2495","GO:0000045","autophagosome assembly",21,0,1.78,"1.00000"
"2496","GO:0000050","urea cycle",2,0,0.17,"1.00000"
"2497","GO:0000052","citrulline metabolic process",1,0,0.08,"1.00000"
"2498","GO:0000053","argininosuccinate metabolic process",1,0,0.08,"1.00000"
"2499","GO:0000054","ribosomal subunit export from nucleus",9,0,0.76,"1.00000"
"2500","GO:0000055","ribosomal large subunit export from nucleus",4,0,0.34,"1.00000"
"2501","GO:0000056","ribosomal small subunit export from nucleus",3,0,0.25,"1.00000"
"2502","GO:0000070","mitotic sister chromatid segregation",42,0,3.57,"1.00000"
"2503","GO:0000075","cell cycle checkpoint signaling",29,0,2.46,"1.00000"
"2504","GO:0000076","DNA replication checkpoint signaling",11,0,0.93,"1.00000"
"2505","GO:0000077","DNA damage checkpoint signaling",10,0,0.85,"1.00000"
"2506","GO:0000080","mitotic G1 phase",1,0,0.08,"1.00000"
"2507","GO:0000082","G1/S transition of mitotic cell cycle",8,0,0.68,"1.00000"
"2508","GO:0000084","mitotic S phase",1,0,0.08,"1.00000"
"2509","GO:0000085","mitotic G2 phase",1,0,0.08,"1.00000"
"2510","GO:0000086","G2/M transition of mitotic cell cycle",18,0,1.53,"1.00000"
"2511","GO:0000087","mitotic M phase",1,0,0.08,"1.00000"
"2512","GO:0000088","mitotic prophase",1,0,0.08,"1.00000"
"2513","GO:0000097","sulfur amino acid biosynthetic process",22,0,1.87,"1.00000"
"2514","GO:0000098","sulfur amino acid catabolic process",3,0,0.25,"1.00000"
"2515","GO:0000101","sulfur amino acid transport",1,0,0.08,"1.00000"
"2516","GO:0000103","sulfate assimilation",9,0,0.76,"1.00000"
"2517","GO:0000105","histidine biosynthetic process",8,0,0.68,"1.00000"
"2518","GO:0000162","tryptophan biosynthetic process",9,0,0.76,"1.00000"
"2519","GO:0000183","rDNA heterochromatin formation",1,0,0.08,"1.00000"
"2520","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",7,0,0.59,"1.00000"
"2521","GO:0000209","protein polyubiquitination",3,0,0.25,"1.00000"
"2522","GO:0000212","meiotic spindle organization",6,0,0.51,"1.00000"
"2523","GO:0000244","spliceosomal tri-snRNP complex assembly",4,0,0.34,"1.00000"
"2524","GO:0000266","mitochondrial fission",5,0,0.42,"1.00000"
"2525","GO:0000270","peptidoglycan metabolic process",1,0,0.08,"1.00000"
"2526","GO:0000279","M phase",2,0,0.17,"1.00000"
"2527","GO:0000292","RNA fragment catabolic process",1,0,0.08,"1.00000"
"2528","GO:0000301","retrograde transport, vesicle recycling within Golgi",2,0,0.17,"1.00000"
"2529","GO:0000304","response to singlet oxygen",8,0,0.68,"1.00000"
"2530","GO:0000338","protein deneddylation",7,0,0.59,"1.00000"
"2531","GO:0000349","generation of catalytic spliceosome for first transesterification step",1,0,0.08,"1.00000"
"2532","GO:0000350","generation of catalytic spliceosome for second transesterification step",2,0,0.17,"1.00000"
"2533","GO:0000372","Group I intron splicing",1,0,0.08,"1.00000"
"2534","GO:0000373","Group II intron splicing",25,0,2.12,"1.00000"
"2535","GO:0000374","Group III intron splicing",1,0,0.08,"1.00000"
"2536","GO:0000376","RNA splicing, via transesterification reactions with guanosine as nucleophile",1,0,0.08,"1.00000"
"2537","GO:0000379","tRNA-type intron splice site recognition and cleavage",2,0,0.17,"1.00000"
"2538","GO:0000380","alternative mRNA splicing, via spliceosome",15,0,1.27,"1.00000"
"2539","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",6,0,0.51,"1.00000"
"2540","GO:0000387","spliceosomal snRNP assembly",13,0,1.1,"1.00000"
"2541","GO:0000388","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)",1,0,0.08,"1.00000"
"2542","GO:0000389","mRNA 3'-splice site recognition",1,0,0.08,"1.00000"
"2543","GO:0000390","spliceosomal complex disassembly",2,0,0.17,"1.00000"
"2544","GO:0000393","spliceosomal conformational changes to generate catalytic conformation",4,0,0.34,"1.00000"
"2545","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",10,0,0.85,"1.00000"
"2546","GO:0000395","mRNA 5'-splice site recognition",3,0,0.25,"1.00000"
"2547","GO:0000412","histone peptidyl-prolyl isomerization",1,0,0.08,"1.00000"
"2548","GO:0000413","protein peptidyl-prolyl isomerization",1,0,0.08,"1.00000"
"2549","GO:0000422","autophagy of mitochondrion",13,0,1.1,"1.00000"
"2550","GO:0000423","mitophagy",2,0,0.17,"1.00000"
"2551","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",4,0,0.34,"1.00000"
"2552","GO:0000448","cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0,0.08,"1.00000"
"2553","GO:0000454","snoRNA guided rRNA pseudouridine synthesis",1,0,0.08,"1.00000"
"2554","GO:0000459","exonucleolytic trimming involved in rRNA processing",7,0,0.59,"1.00000"
"2555","GO:0000460","maturation of 5.8S rRNA",23,0,1.95,"1.00000"
"2556","GO:0000461","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0,0.08,"1.00000"
"2557","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",19,0,1.61,"1.00000"
"2558","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",11,0,0.93,"1.00000"
"2559","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",14,0,1.19,"1.00000"
"2560","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7,0,0.59,"1.00000"
"2561","GO:0000469","cleavage involved in rRNA processing",18,0,1.53,"1.00000"
"2562","GO:0000470","maturation of LSU-rRNA",26,0,2.21,"1.00000"
"2563","GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3,0,0.25,"1.00000"
"2564","GO:0000476","maturation of 4.5S rRNA",1,0,0.08,"1.00000"
"2565","GO:0000478","endonucleolytic cleavage involved in rRNA processing",9,0,0.76,"1.00000"
"2566","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",9,0,0.76,"1.00000"
"2567","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3,0,0.25,"1.00000"
"2568","GO:0000481","maturation of 5S rRNA",2,0,0.17,"1.00000"
"2569","GO:0000488","maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",1,0,0.08,"1.00000"
"2570","GO:0000489","maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",1,0,0.08,"1.00000"
"2571","GO:0000491","small nucleolar ribonucleoprotein complex assembly",4,0,0.34,"1.00000"
"2572","GO:0000492","box C/D snoRNP assembly",3,0,0.25,"1.00000"
"2573","GO:0000493","box H/ACA snoRNP assembly",1,0,0.08,"1.00000"
"2574","GO:0000494","box C/D RNA 3'-end processing",1,0,0.08,"1.00000"
"2575","GO:0000495","box H/ACA RNA 3'-end processing",1,0,0.08,"1.00000"
"2576","GO:0000578","embryonic axis specification",8,0,0.68,"1.00000"
"2577","GO:0000707","meiotic DNA recombinase assembly",1,0,0.08,"1.00000"
"2578","GO:0000708","meiotic strand invasion",1,0,0.08,"1.00000"
"2579","GO:0000709","meiotic joint molecule formation",1,0,0.08,"1.00000"
"2580","GO:0000717","nucleotide-excision repair, DNA duplex unwinding",1,0,0.08,"1.00000"
"2581","GO:0000719","photoreactive repair",5,0,0.42,"1.00000"
"2582","GO:0000720","pyrimidine dimer repair by nucleotide-excision repair",1,0,0.08,"1.00000"
"2583","GO:0000722","telomere maintenance via recombination",2,0,0.17,"1.00000"
"2584","GO:0000727","double-strand break repair via break-induced replication",9,0,0.76,"1.00000"
"2585","GO:0000730","DNA recombinase assembly",3,0,0.25,"1.00000"
"2586","GO:0000738","DNA catabolic process, exonucleolytic",1,0,0.08,"1.00000"
"2587","GO:0000740","nuclear membrane fusion",1,0,0.08,"1.00000"
"2588","GO:0000819","sister chromatid segregation",56,0,4.76,"1.00000"
"2589","GO:0000820","regulation of glutamine family amino acid metabolic process",3,0,0.25,"1.00000"
"2590","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis",5,0,0.42,"1.00000"
"2591","GO:0000914","phragmoplast assembly",5,0,0.42,"1.00000"
"2592","GO:0000917","division septum assembly",1,0,0.08,"1.00000"
"2593","GO:0000919","cell plate assembly",11,0,0.93,"1.00000"
"2594","GO:0000957","mitochondrial RNA catabolic process",3,0,0.25,"1.00000"
"2595","GO:0000958","mitochondrial mRNA catabolic process",3,0,0.25,"1.00000"
"2596","GO:0000960","regulation of mitochondrial RNA catabolic process",1,0,0.08,"1.00000"
"2597","GO:0000962","positive regulation of mitochondrial RNA catabolic process",1,0,0.08,"1.00000"
"2598","GO:0000963","mitochondrial RNA processing",25,0,2.12,"1.00000"
"2599","GO:0000965","mitochondrial RNA 3'-end processing",4,0,0.34,"1.00000"
"2600","GO:0000966","RNA 5'-end processing",9,0,0.76,"1.00000"
"2601","GO:0000967","rRNA 5'-end processing",5,0,0.42,"1.00000"
"2602","GO:0000972","transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery",6,0,0.51,"1.00000"
"2603","GO:0000973","post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery",3,0,0.25,"1.00000"
"2604","GO:0001112","DNA-templated transcription open complex formation",1,0,0.08,"1.00000"
"2605","GO:0001113","transcription open complex formation at RNA polymerase II promoter",1,0,0.08,"1.00000"
"2606","GO:0001120","protein-DNA complex remodeling",1,0,0.08,"1.00000"
"2607","GO:0001172","RNA-templated transcription",1,0,0.08,"1.00000"
"2608","GO:0001188","RNA polymerase I preinitiation complex assembly",2,0,0.17,"1.00000"
"2609","GO:0001192","maintenance of transcriptional fidelity during transcription elongation",1,0,0.08,"1.00000"
"2610","GO:0001193","maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II",1,0,0.08,"1.00000"
"2611","GO:0001325","formation of extrachromosomal circular DNA",2,0,0.17,"1.00000"
