"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"2242","GO:0045184","establishment of protein localization",340,64,33.35,"0.51209"
"2243","GO:0010026","trichome differentiation",60,12,5.88,"0.51315"
"2244","GO:0010556","regulation of macromolecule biosynthetic process",1016,168,99.65,"0.51331"
"2245","GO:0043484","regulation of RNA splicing",25,8,2.45,"0.51344"
"2246","GO:2000243","positive regulation of reproductive process",38,9,3.73,"0.51348"
"2247","GO:1903050","regulation of proteolysis involved in protein catabolic process",21,6,2.06,"0.51393"
"2248","GO:0034508","centromere complex assembly",8,1,0.78,"0.51507"
"2249","GO:0042371","vitamin K biosynthetic process",8,1,0.78,"0.51507"
"2250","GO:0042373","vitamin K metabolic process",8,1,0.78,"0.51507"
"2251","GO:0042304","regulation of fatty acid biosynthetic process",8,1,0.78,"0.51507"
"2252","GO:0033238","regulation of cellular amine metabolic process",8,1,0.78,"0.51507"
"2253","GO:0031540","regulation of anthocyanin biosynthetic process",8,1,0.78,"0.51507"
"2254","GO:0010413","glucuronoxylan metabolic process",8,1,0.78,"0.51507"
"2255","GO:0010417","glucuronoxylan biosynthetic process",8,1,0.78,"0.51507"
"2256","GO:1905156","negative regulation of photosynthesis",8,1,0.78,"0.51507"
"2257","GO:1905177","tracheary element differentiation",8,1,0.78,"0.51507"
"2258","GO:0017038","protein import",8,1,0.78,"0.51507"
"2259","GO:0031057","negative regulation of histone modification",8,1,0.78,"0.51507"
"2260","GO:0018195","peptidyl-arginine modification",8,1,0.78,"0.51507"
"2261","GO:0046033","AMP metabolic process",8,1,0.78,"0.51507"
"2262","GO:0010100","negative regulation of photomorphogenesis",8,1,0.78,"0.51507"
"2263","GO:0090307","mitotic spindle assembly",8,1,0.78,"0.51507"
"2264","GO:0010225","response to UV-C",8,1,0.78,"0.51507"
"2265","GO:1900034","regulation of cellular response to heat",8,1,0.78,"0.51507"
"2266","GO:0051348","negative regulation of transferase activity",8,1,0.78,"0.51507"
"2267","GO:0046337","phosphatidylethanolamine metabolic process",8,1,0.78,"0.51507"
"2268","GO:0042547","cell wall modification involved in multidimensional cell growth",8,1,0.78,"0.51507"
"2269","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",8,1,0.78,"0.51507"
"2270","GO:0015706","nitrate transmembrane transport",8,1,0.78,"0.51507"
"2271","GO:0006814","sodium ion transport",8,1,0.78,"0.51507"
"2272","GO:0010047","fruit dehiscence",8,1,0.78,"0.51507"
"2273","GO:0051123","RNA polymerase II preinitiation complex assembly",8,1,0.78,"0.51507"
"2274","GO:0006566","threonine metabolic process",8,1,0.78,"0.51507"
"2275","GO:0006521","regulation of cellular amino acid metabolic process",8,1,0.78,"0.51507"
"2276","GO:1903426","regulation of reactive oxygen species biosynthetic process",8,1,0.78,"0.51507"
"2277","GO:0009643","photosynthetic acclimation",8,1,0.78,"0.51507"
"2278","GO:0006655","phosphatidylglycerol biosynthetic process",8,1,0.78,"0.51507"
"2279","GO:0006646","phosphatidylethanolamine biosynthetic process",8,1,0.78,"0.51507"
"2280","GO:1905392","plant organ morphogenesis",419,50,41.1,"0.51756"
"2281","GO:0006399","tRNA metabolic process",129,15,12.65,"0.51801"
"2282","GO:0072330","monocarboxylic acid biosynthetic process",148,13,14.52,"0.51904"
"2283","GO:0006073","cellular glucan metabolic process",141,24,13.83,"0.52075"
"2284","GO:0008610","lipid biosynthetic process",437,44,42.86,"0.52352"
"2285","GO:0006479","protein methylation",95,20,9.32,"0.52475"
"2286","GO:0008213","protein alkylation",95,20,9.32,"0.52475"
"2287","GO:0052546","cell wall pectin metabolic process",24,5,2.35,"0.52495"
"2288","GO:0009167","purine ribonucleoside monophosphate metabolic process",20,2,1.96,"0.52614"
"2289","GO:0009126","purine nucleoside monophosphate metabolic process",20,2,1.96,"0.52614"
"2290","GO:0042214","terpene metabolic process",20,2,1.96,"0.52614"
"2291","GO:0006220","pyrimidine nucleotide metabolic process",20,2,1.96,"0.52614"
"2292","GO:0006221","pyrimidine nucleotide biosynthetic process",20,2,1.96,"0.52614"
"2293","GO:0046351","disaccharide biosynthetic process",20,2,1.96,"0.52614"
"2294","GO:0045089","positive regulation of innate immune response",20,2,1.96,"0.52614"
"2295","GO:0080156","mitochondrial mRNA modification",20,2,1.96,"0.52614"
"2296","GO:0006638","neutral lipid metabolic process",20,2,1.96,"0.52614"
"2297","GO:0006639","acylglycerol metabolic process",20,2,1.96,"0.52614"
"2298","GO:0012501","programmed cell death",84,10,8.24,"0.52874"
"2299","GO:0009627","systemic acquired resistance",36,6,3.53,"0.52977"
"2300","GO:0046390","ribose phosphate biosynthetic process",79,7,7.75,"0.53099"
"2301","GO:0009161","ribonucleoside monophosphate metabolic process",32,3,3.14,"0.53125"
"2302","GO:0006487","protein N-linked glycosylation",32,3,3.14,"0.53125"
"2303","GO:0031365","N-terminal protein amino acid modification",32,3,3.14,"0.53125"
"2304","GO:0120251","hydrocarbon biosynthetic process",32,3,3.14,"0.53125"
"2305","GO:0009081","branched-chain amino acid metabolic process",32,3,3.14,"0.53125"
"2306","GO:0051130","positive regulation of cellular component organization",32,3,3.14,"0.53125"
"2307","GO:0044042","glucan metabolic process",142,24,13.93,"0.53441"
"2308","GO:0033554","cellular response to stress",689,93,67.58,"0.53488"
"2309","GO:0048232","male gamete generation",44,4,4.32,"0.53522"
"2310","GO:0072329","monocarboxylic acid catabolic process",44,4,4.32,"0.53522"
"2311","GO:1901568","fatty acid derivative metabolic process",33,3,3.24,"0.55255"
"2312","GO:0010208","pollen wall assembly",33,3,3.24,"0.55255"
"2313","GO:0071103","DNA conformation change",33,3,3.24,"0.55255"
"2314","GO:0042537","benzene-containing compound metabolic process",33,3,3.24,"0.55255"
"2315","GO:0035303","regulation of dephosphorylation",21,2,2.06,"0.55298"
"2316","GO:0050778","positive regulation of immune response",21,2,2.06,"0.55298"
"2317","GO:0002684","positive regulation of immune system process",21,2,2.06,"0.55298"
"2318","GO:0007568","aging",21,2,2.06,"0.55298"
"2319","GO:0010207","photosystem II assembly",21,2,2.06,"0.55298"
"2320","GO:0006099","tricarboxylic acid cycle",21,2,2.06,"0.55298"
"2321","GO:0045165","cell fate commitment",45,4,4.41,"0.55341"
"2322","GO:0046942","carboxylic acid transport",45,4,4.41,"0.55341"
"2323","GO:0046165","alcohol biosynthetic process",45,4,4.41,"0.55341"
"2324","GO:0006575","cellular modified amino acid metabolic process",45,4,4.41,"0.55341"
"2325","GO:0048544","recognition of pollen",17,6,1.67,"0.55573"
"2326","GO:0021700","developmental maturation",187,16,18.34,"0.55609"
"2327","GO:2000904","regulation of starch metabolic process",9,1,0.88,"0.55703"
"2328","GO:0019288","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",9,1,0.88,"0.55703"
"2329","GO:0016144","S-glycoside biosynthetic process",9,1,0.88,"0.55703"
"2330","GO:0046835","carbohydrate phosphorylation",9,1,0.88,"0.55703"
"2331","GO:0000002","mitochondrial genome maintenance",9,1,0.88,"0.55703"
"2332","GO:0018342","protein prenylation",9,1,0.88,"0.55703"
"2333","GO:0019761","glucosinolate biosynthetic process",9,1,0.88,"0.55703"
"2334","GO:0019758","glycosinolate biosynthetic process",9,1,0.88,"0.55703"
"2335","GO:0031099","regeneration",9,1,0.88,"0.55703"
"2336","GO:0051055","negative regulation of lipid biosynthetic process",9,1,0.88,"0.55703"
"2337","GO:0006493","protein O-linked glycosylation",9,1,0.88,"0.55703"
"2338","GO:0046049","UMP metabolic process",9,1,0.88,"0.55703"
"2339","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",9,1,0.88,"0.55703"
"2340","GO:0048829","root cap development",9,1,0.88,"0.55703"
"2341","GO:0071333","cellular response to glucose stimulus",9,1,0.88,"0.55703"
"2342","GO:0016558","protein import into peroxisome matrix",9,1,0.88,"0.55703"
"2343","GO:0042727","flavin-containing compound biosynthetic process",9,1,0.88,"0.55703"
"2344","GO:0006222","UMP biosynthetic process",9,1,0.88,"0.55703"
"2345","GO:0031930","mitochondria-nucleus signaling pathway",9,1,0.88,"0.55703"
"2346","GO:0005986","sucrose biosynthetic process",9,1,0.88,"0.55703"
"2347","GO:0044273","sulfur compound catabolic process",9,1,0.88,"0.55703"
"2348","GO:0015743","malate transport",9,1,0.88,"0.55703"
"2349","GO:0046471","phosphatidylglycerol metabolic process",9,1,0.88,"0.55703"
"2350","GO:0097354","prenylation",9,1,0.88,"0.55703"
"2351","GO:0031125","rRNA 3'-end processing",9,1,0.88,"0.55703"
"2352","GO:0031118","rRNA pseudouridine synthesis",9,1,0.88,"0.55703"
"2353","GO:0010048","vernalization response",9,1,0.88,"0.55703"
"2354","GO:0000727","double-strand break repair via break-induced replication",9,1,0.88,"0.55703"
"2355","GO:0006574","valine catabolic process",9,1,0.88,"0.55703"
"2356","GO:0051262","protein tetramerization",9,1,0.88,"0.55703"
"2357","GO:1901703","protein localization involved in auxin polar transport",9,1,0.88,"0.55703"
"2358","GO:0009058","biosynthetic process",2765,338,271.19,"0.56565"
"2359","GO:0006643","membrane lipid metabolic process",73,10,7.16,"0.56793"
"2360","GO:0140014","mitotic nuclear division",56,9,5.49,"0.56850"
"2361","GO:0022412","cellular process involved in reproduction in multicellular organism",46,4,4.51,"0.57121"
"2362","GO:0051338","regulation of transferase activity",46,4,4.51,"0.57121"
"2363","GO:0010109","regulation of photosynthesis",34,3,3.33,"0.57326"
"2364","GO:0070585","protein localization to mitochondrion",34,3,3.33,"0.57326"
"2365","GO:0072655","establishment of protein localization to mitochondrion",34,3,3.33,"0.57326"
"2366","GO:0006626","protein targeting to mitochondrion",34,3,3.33,"0.57326"
"2367","GO:0098661","inorganic anion transmembrane transport",22,2,2.16,"0.57873"
"2368","GO:0000097","sulfur amino acid biosynthetic process",22,2,2.16,"0.57873"
"2369","GO:0030148","sphingolipid biosynthetic process",22,2,2.16,"0.57873"
"2370","GO:0034030","ribonucleoside bisphosphate biosynthetic process",22,2,2.16,"0.57873"
"2371","GO:0034033","purine nucleoside bisphosphate biosynthetic process",22,2,2.16,"0.57873"
"2372","GO:0033866","nucleoside bisphosphate biosynthetic process",22,2,2.16,"0.57873"
"2373","GO:0010017","red or far-red light signaling pathway",22,2,2.16,"0.57873"
"2374","GO:0009646","response to absence of light",22,2,2.16,"0.57873"
"2375","GO:0006506","GPI anchor biosynthetic process",22,2,2.16,"0.57873"
"2376","GO:0019748","secondary metabolic process",290,28,28.44,"0.58594"
"2377","GO:0035825","homologous recombination",47,4,4.61,"0.58861"
"2378","GO:0043549","regulation of kinase activity",35,3,3.43,"0.59336"
"2379","GO:0006165","nucleoside diphosphate phosphorylation",35,3,3.43,"0.59336"
"2380","GO:0006816","calcium ion transport",35,3,3.43,"0.59336"
"2381","GO:0008037","cell recognition",18,6,1.77,"0.59404"
"2382","GO:0010345","suberin biosynthetic process",10,1,0.98,"0.59536"
"2383","GO:0071027","nuclear RNA surveillance",10,1,0.98,"0.59536"
"2384","GO:0061085","regulation of histone H3-K27 methylation",10,1,0.98,"0.59536"
"2385","GO:0052325","cell wall pectin biosynthetic process",10,1,0.98,"0.59536"
"2386","GO:1902182","shoot apical meristem development",10,1,0.98,"0.59536"
"2387","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process",10,1,0.98,"0.59536"
"2388","GO:0046036","CTP metabolic process",10,1,0.98,"0.59536"
"2389","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process",10,1,0.98,"0.59536"
"2390","GO:0010227","floral organ abscission",10,1,0.98,"0.59536"
"2391","GO:0090481","pyrimidine nucleotide-sugar transmembrane transport",10,1,0.98,"0.59536"
"2392","GO:0000303","response to superoxide",10,1,0.98,"0.59536"
"2393","GO:0000305","response to oxygen radical",10,1,0.98,"0.59536"
"2394","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",10,1,0.98,"0.59536"
"2395","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",10,1,0.98,"0.59536"
"2396","GO:0031398","positive regulation of protein ubiquitination",10,1,0.98,"0.59536"
"2397","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",10,1,0.98,"0.59536"
"2398","GO:0006278","RNA-templated DNA biosynthetic process",10,1,0.98,"0.59536"
"2399","GO:0006241","CTP biosynthetic process",10,1,0.98,"0.59536"
"2400","GO:0005992","trehalose biosynthetic process",10,1,0.98,"0.59536"
"2401","GO:0007004","telomere maintenance via telomerase",10,1,0.98,"0.59536"
"2402","GO:0046352","disaccharide catabolic process",10,1,0.98,"0.59536"
"2403","GO:0010833","telomere maintenance via telomere lengthening",10,1,0.98,"0.59536"
"2404","GO:0015740","C4-dicarboxylate transport",10,1,0.98,"0.59536"
"2405","GO:1903322","positive regulation of protein modification by small protein conjugation or removal",10,1,0.98,"0.59536"
"2406","GO:0015868","purine ribonucleotide transport",10,1,0.98,"0.59536"
"2407","GO:1901292","nucleoside phosphate catabolic process",10,1,0.98,"0.59536"
"2408","GO:0006560","proline metabolic process",10,1,0.98,"0.59536"
"2409","GO:1902025","nitrate import",10,1,0.98,"0.59536"
"2410","GO:0048354","mucilage biosynthetic process involved in seed coat development",10,1,0.98,"0.59536"
"2411","GO:0018023","peptidyl-lysine trimethylation",10,1,0.98,"0.59536"
"2412","GO:0006085","acetyl-CoA biosynthetic process",10,1,0.98,"0.59536"
"2413","GO:0015849","organic acid transport",72,6,7.06,"0.59900"
"2414","GO:0016117","carotenoid biosynthetic process",23,2,2.26,"0.60337"
"2415","GO:0000038","very long-chain fatty acid metabolic process",23,2,2.26,"0.60337"
"2416","GO:0016109","tetraterpenoid biosynthetic process",23,2,2.26,"0.60337"
"2417","GO:0090333","regulation of stomatal closure",23,2,2.26,"0.60337"
"2418","GO:0000460","maturation of 5.8S rRNA",23,2,2.26,"0.60337"
"2419","GO:0006270","DNA replication initiation",23,2,2.26,"0.60337"
"2420","GO:0010584","pollen exine formation",23,2,2.26,"0.60337"
"2421","GO:0000281","mitotic cytokinesis",23,2,2.26,"0.60337"
"2422","GO:0006505","GPI anchor metabolic process",23,2,2.26,"0.60337"
"2423","GO:0006612","protein targeting to membrane",48,4,4.71,"0.60559"
"2424","GO:0015031","protein transport",333,63,32.66,"0.61180"
"2425","GO:0044272","sulfur compound biosynthetic process",73,6,7.16,"0.61270"
"2426","GO:0046434","organophosphate catabolic process",36,3,3.53,"0.61283"
"2427","GO:0016570","histone modification",143,40,14.03,"0.61416"
"2428","GO:0006605","protein targeting",152,30,14.91,"0.62004"
"2429","GO:0006261","DNA-templated DNA replication",98,8,9.61,"0.62049"
"2430","GO:0009311","oligosaccharide metabolic process",49,4,4.81,"0.62213"
"2431","GO:0048653","anther development",49,4,4.81,"0.62213"
"2432","GO:0051302","regulation of cell division",49,4,4.81,"0.62213"
"2433","GO:0018193","peptidyl-amino acid modification",210,49,20.6,"0.62214"
"2434","GO:0051253","negative regulation of RNA metabolic process",145,32,14.22,"0.62430"
"2435","GO:0048588","developmental cell growth",147,12,14.42,"0.62615"
"2436","GO:0051053","negative regulation of DNA metabolic process",24,2,2.35,"0.62691"
"2437","GO:2000280","regulation of root development",24,2,2.35,"0.62691"
"2438","GO:0043086","negative regulation of catalytic activity",24,2,2.35,"0.62691"
"2439","GO:0071489","cellular response to red or far red light",24,2,2.35,"0.62691"
"2440","GO:0002229","defense response to oomycetes",24,2,2.35,"0.62691"
"2441","GO:0015979","photosynthesis",135,11,13.24,"0.62700"
"2442","GO:0015931","nucleobase-containing compound transport",66,13,6.47,"0.62748"
"2443","GO:0045927","positive regulation of growth",25,7,2.45,"0.62890"
"2444","GO:0030705","cytoskeleton-dependent intracellular transport",19,5,1.86,"0.62935"
"2445","GO:0010315","auxin export across the plasma membrane",11,1,1.08,"0.63037"
"2446","GO:0009313","oligosaccharide catabolic process",11,1,1.08,"0.63037"
"2447","GO:0048768","root hair cell tip growth",11,1,1.08,"0.63037"
"2448","GO:0051503","adenine nucleotide transport",11,1,1.08,"0.63037"
"2449","GO:0009129","pyrimidine nucleoside monophosphate metabolic process",11,1,1.08,"0.63037"
"2450","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",11,1,1.08,"0.63037"
"2451","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",11,1,1.08,"0.63037"
"2452","GO:0035265","organ growth",11,1,1.08,"0.63037"
"2453","GO:0071326","cellular response to monosaccharide stimulus",11,1,1.08,"0.63037"
"2454","GO:0071331","cellular response to hexose stimulus",11,1,1.08,"0.63037"
"2455","GO:0006112","energy reserve metabolic process",11,1,1.08,"0.63037"
"2456","GO:0019682","glyceraldehyde-3-phosphate metabolic process",11,1,1.08,"0.63037"
"2457","GO:0034472","snRNA 3'-end processing",11,1,1.08,"0.63037"
"2458","GO:0045833","negative regulation of lipid metabolic process",11,1,1.08,"0.63037"
"2459","GO:0005991","trehalose metabolic process",11,1,1.08,"0.63037"
"2460","GO:0009704","de-etiolation",11,1,1.08,"0.63037"
"2461","GO:0016074","sno(s)RNA metabolic process",11,1,1.08,"0.63037"
"2462","GO:0000165","MAPK cascade",11,1,1.08,"0.63037"
"2463","GO:0016024","CDP-diacylglycerol biosynthetic process",11,1,1.08,"0.63037"
"2464","GO:0005977","glycogen metabolic process",11,1,1.08,"0.63037"
"2465","GO:0046341","CDP-diacylglycerol metabolic process",11,1,1.08,"0.63037"
"2466","GO:0006734","NADH metabolic process",11,1,1.08,"0.63037"
"2467","GO:0010555","response to mannitol",11,1,1.08,"0.63037"
"2468","GO:0008285","negative regulation of cell population proliferation",11,1,1.08,"0.63037"
"2469","GO:0015865","purine nucleotide transport",11,1,1.08,"0.63037"
"2470","GO:0001678","cellular glucose homeostasis",11,1,1.08,"0.63037"
"2471","GO:0006526","arginine biosynthetic process",11,1,1.08,"0.63037"
"2472","GO:0016998","cell wall macromolecule catabolic process",11,1,1.08,"0.63037"
"2473","GO:0043144","sno(s)RNA processing",11,1,1.08,"0.63037"
"2474","GO:0048465","corolla development",11,1,1.08,"0.63037"
"2475","GO:0006012","galactose metabolic process",11,1,1.08,"0.63037"
"2476","GO:0048441","petal development",11,1,1.08,"0.63037"
"2477","GO:0045931","positive regulation of mitotic cell cycle",11,1,1.08,"0.63037"
"2478","GO:0009152","purine ribonucleotide biosynthetic process",62,5,6.08,"0.63096"
"2479","GO:0034050","programmed cell death induced by symbiont",37,3,3.63,"0.63167"
"2480","GO:0006865","amino acid transport",37,3,3.63,"0.63167"
"2481","GO:0009066","aspartate family amino acid metabolic process",37,3,3.63,"0.63167"
"2482","GO:0070085","glycosylation",99,8,9.71,"0.63205"
"2483","GO:0042545","cell wall modification",75,6,7.36,"0.63928"
"2484","GO:0006633","fatty acid biosynthetic process",75,6,7.36,"0.63928"
"2485","GO:1901566","organonitrogen compound biosynthetic process",897,85,87.98,"0.64475"
"2486","GO:0006400","tRNA modification",63,5,6.18,"0.64520"
"2487","GO:0016556","mRNA modification",29,5,2.84,"0.64815"
"2488","GO:0048598","embryonic morphogenesis",25,2,2.45,"0.64934"
"2489","GO:0034754","cellular hormone metabolic process",25,2,2.45,"0.64934"
"2490","GO:0034032","purine nucleoside bisphosphate metabolic process",38,3,3.73,"0.64986"
"2491","GO:0033865","nucleoside bisphosphate metabolic process",38,3,3.73,"0.64986"
"2492","GO:0033875","ribonucleoside bisphosphate metabolic process",38,3,3.73,"0.64986"
"2493","GO:1990542","mitochondrial transmembrane transport",38,3,3.73,"0.64986"
"2494","GO:0007018","microtubule-based movement",38,3,3.73,"0.64986"
"2495","GO:0046939","nucleotide phosphorylation",38,3,3.73,"0.64986"
"2496","GO:0009932","cell tip growth",113,9,11.08,"0.65120"
"2497","GO:0016053","organic acid biosynthetic process",379,31,37.17,"0.65578"
"2498","GO:0048285","organelle fission",161,17,15.79,"0.65866"
"2499","GO:0006164","purine nucleotide biosynthetic process",64,5,6.28,"0.65909"
"2500","GO:0009896","positive regulation of catabolic process",57,14,5.59,"0.65955"
"2501","GO:0009059","macromolecule biosynthetic process",1689,235,165.66,"0.66158"
"2502","GO:0016052","carbohydrate catabolic process",114,9,11.18,"0.66163"
"2503","GO:0009395","phospholipid catabolic process",12,1,1.18,"0.66236"
"2504","GO:0043666","regulation of phosphoprotein phosphatase activity",12,1,1.18,"0.66236"
"2505","GO:0048564","photosystem I assembly",12,1,1.18,"0.66236"
"2506","GO:0006108","malate metabolic process",12,1,1.18,"0.66236"
"2507","GO:0006206","pyrimidine nucleobase metabolic process",12,1,1.18,"0.66236"
"2508","GO:0042593","glucose homeostasis",12,1,1.18,"0.66236"
"2509","GO:0072662","protein localization to peroxisome",12,1,1.18,"0.66236"
"2510","GO:0072663","establishment of protein localization to peroxisome",12,1,1.18,"0.66236"
"2511","GO:0008284","positive regulation of cell population proliferation",12,1,1.18,"0.66236"
"2512","GO:0006801","superoxide metabolic process",12,1,1.18,"0.66236"
"2513","GO:0009086","methionine biosynthetic process",12,1,1.18,"0.66236"
"2514","GO:0009682","induced systemic resistance",12,1,1.18,"0.66236"
"2515","GO:0006625","protein targeting to peroxisome",12,1,1.18,"0.66236"
"2516","GO:0045489","pectin biosynthetic process",39,3,3.83,"0.66740"
"2517","GO:0007127","meiosis I",52,4,5.1,"0.66906"
"2518","GO:0009312","oligosaccharide biosynthetic process",26,2,2.55,"0.67069"
"2519","GO:0009112","nucleobase metabolic process",26,2,2.55,"0.67069"
"2520","GO:0010638","positive regulation of organelle organization",26,2,2.55,"0.67069"
"2521","GO:0072522","purine-containing compound biosynthetic process",65,5,6.38,"0.67263"
"2522","GO:1903047","mitotic cell cycle process",138,15,13.54,"0.67390"
"2523","GO:0071554","cell wall organization or biogenesis",472,41,46.29,"0.67939"
"2524","GO:0006066","alcohol metabolic process",91,7,8.93,"0.68185"
"2525","GO:0034599","cellular response to oxidative stress",45,6,4.41,"0.68290"
"2526","GO:0061982","meiosis I cell cycle process",53,4,5.2,"0.68378"
"2527","GO:0120252","hydrocarbon metabolic process",40,3,3.92,"0.68429"
"2528","GO:0006839","mitochondrial transport",40,3,3.92,"0.68429"
"2529","GO:0006081","cellular aldehyde metabolic process",40,3,3.92,"0.68429"
"2530","GO:0009308","amine metabolic process",66,5,6.47,"0.68581"
"2531","GO:0009100","glycoprotein metabolic process",104,8,10.2,"0.68680"
"2532","GO:0031669","cellular response to nutrient levels",99,16,9.71,"0.68927"
"2533","GO:0043255","regulation of carbohydrate biosynthetic process",32,9,3.14,"0.68965"
"2534","GO:0009201","ribonucleoside triphosphate biosynthetic process",27,2,2.65,"0.69097"
"2535","GO:0005985","sucrose metabolic process",27,2,2.65,"0.69097"
"2536","GO:0042023","DNA endoreduplication",27,2,2.65,"0.69097"
"2537","GO:0046855","inositol phosphate dephosphorylation",13,1,1.28,"0.69158"
"2538","GO:0016119","carotene metabolic process",13,1,1.28,"0.69158"
"2539","GO:0006415","translational termination",13,1,1.28,"0.69158"
"2540","GO:0009269","response to desiccation",13,1,1.28,"0.69158"
"2541","GO:0090151","establishment of protein localization to mitochondrial membrane",13,1,1.28,"0.69158"
"2542","GO:0072506","trivalent inorganic anion homeostasis",13,1,1.28,"0.69158"
"2543","GO:2000031","regulation of salicylic acid mediated signaling pathway",13,1,1.28,"0.69158"
"2544","GO:0010088","phloem development",13,1,1.28,"0.69158"
"2545","GO:0055062","phosphate ion homeostasis",13,1,1.28,"0.69158"
"2546","GO:0062014","negative regulation of small molecule metabolic process",13,1,1.28,"0.69158"
"2547","GO:0051204","protein insertion into mitochondrial membrane",13,1,1.28,"0.69158"
"2548","GO:0071545","inositol phosphate catabolic process",13,1,1.28,"0.69158"
"2549","GO:0046394","carboxylic acid biosynthetic process",326,26,31.97,"0.69754"
"2550","GO:0048468","cell development",245,26,24.03,"0.69789"
"2551","GO:0070592","cell wall polysaccharide biosynthetic process",54,4,5.3,"0.69803"
"2552","GO:0061458","reproductive system development",1272,231,124.76,"0.70104"
"2553","GO:0048608","reproductive structure development",1272,231,124.76,"0.70104"
"2554","GO:0009860","pollen tube growth",93,7,9.12,"0.70375"
"2555","GO:0048438","floral whorl development",128,17,12.55,"0.70642"
"2556","GO:0019538","protein metabolic process",1752,248,171.84,"0.70730"
"2557","GO:0071900","regulation of protein serine/threonine kinase activity",28,2,2.75,"0.71021"
"2558","GO:0042886","amide transport",28,2,2.75,"0.71021"
"2559","GO:0009741","response to brassinosteroid",55,4,5.39,"0.71181"
"2560","GO:0048764","trichoblast maturation",81,6,7.94,"0.71217"
"2561","GO:0048765","root hair cell differentiation",81,6,7.94,"0.71217"
"2562","GO:0010200","response to chitin",94,7,9.22,"0.71431"
"2563","GO:0031056","regulation of histone modification",33,10,3.24,"0.71607"
"2564","GO:0010921","regulation of phosphatase activity",14,1,1.37,"0.71828"
"2565","GO:0016122","xanthophyll metabolic process",14,1,1.37,"0.71828"
"2566","GO:0009962","regulation of flavonoid biosynthetic process",14,1,1.37,"0.71828"
"2567","GO:0010143","cutin biosynthetic process",14,1,1.37,"0.71828"
"2568","GO:0043628","small regulatory ncRNA 3'-end processing",14,1,1.37,"0.71828"
"2569","GO:0006144","purine nucleobase metabolic process",14,1,1.37,"0.71828"
"2570","GO:0031396","regulation of protein ubiquitination",14,1,1.37,"0.71828"
"2571","GO:1900673","olefin metabolic process",14,1,1.37,"0.71828"
"2572","GO:1900674","olefin biosynthetic process",14,1,1.37,"0.71828"
"2573","GO:0072523","purine-containing compound catabolic process",14,1,1.37,"0.71828"
"2574","GO:0006749","glutathione metabolic process",14,1,1.37,"0.71828"
"2575","GO:0010582","floral meristem determinacy",14,1,1.37,"0.71828"
"2576","GO:1903320","regulation of protein modification by small protein conjugation or removal",14,1,1.37,"0.71828"
"2577","GO:0006835","dicarboxylic acid transport",14,1,1.37,"0.71828"
"2578","GO:0043450","alkene biosynthetic process",14,1,1.37,"0.71828"
"2579","GO:0009692","ethylene metabolic process",14,1,1.37,"0.71828"
"2580","GO:0009693","ethylene biosynthetic process",14,1,1.37,"0.71828"
"2581","GO:0006555","methionine metabolic process",14,1,1.37,"0.71828"
"2582","GO:0043449","cellular alkene metabolic process",14,1,1.37,"0.71828"
"2583","GO:0051701","biological process involved in interaction with host",14,1,1.37,"0.71828"
"2584","GO:0044262","cellular carbohydrate metabolic process",296,35,29.03,"0.71873"
"2585","GO:0098656","anion transmembrane transport",69,5,6.77,"0.72315"
"2586","GO:0048469","cell maturation",82,6,8.04,"0.72327"
"2587","GO:0044264","cellular polysaccharide metabolic process",209,28,20.5,"0.72395"
"2588","GO:0006486","protein glycosylation",95,7,9.32,"0.72463"
"2589","GO:0043413","macromolecule glycosylation",95,7,9.32,"0.72463"
"2590","GO:0051235","maintenance of location",34,6,3.33,"0.72693"
"2591","GO:0044092","negative regulation of molecular function",29,2,2.84,"0.72844"
"2592","GO:0042440","pigment metabolic process",156,17,15.3,"0.73379"
"2593","GO:0009101","glycoprotein biosynthetic process",96,7,9.42,"0.73468"
"2594","GO:0046395","carboxylic acid catabolic process",96,7,9.42,"0.73468"
"2595","GO:0006260","DNA replication",109,8,10.69,"0.73616"
"2596","GO:0070589","cellular component macromolecule biosynthetic process",57,4,5.59,"0.73799"
"2597","GO:0044038","cell wall macromolecule biosynthetic process",57,4,5.59,"0.73799"
"2598","GO:0042362","fat-soluble vitamin biosynthetic process",15,1,1.47,"0.74266"
"2599","GO:0010375","stomatal complex patterning",15,1,1.47,"0.74266"
"2600","GO:0000027","ribosomal large subunit assembly",15,1,1.47,"0.74266"
"2601","GO:0019217","regulation of fatty acid metabolic process",15,1,1.47,"0.74266"
"2602","GO:0015996","chlorophyll catabolic process",15,1,1.47,"0.74266"
"2603","GO:0010167","response to nitrate",15,1,1.47,"0.74266"
"2604","GO:0002098","tRNA wobble uridine modification",15,1,1.47,"0.74266"
