"gene_ID","AT_gene_id","annotation"
"Dm_00017502-RA","AT2G31510.1","| Symbols: ATARI7, ARI7 | ARIADNE 7, ARABIDOPSIS ARIADNE 7 | chr2:13416991-13421170 REVERSE LENGTH=562"
"Dm_00017511-RA","AT1G79620.4","| Symbols: VRLK1 | Vascular-Related RLK 1 | chr1:29958830-29962174 REVERSE LENGTH=680"
"Dm_00016293-RA","AT4G28300.1","| Symbols: FLOE1 | FLOE1 | chr4:14014860-14016823 FORWARD LENGTH=496"
"Dm_00015722-RA","AT2G34670.2","| Symbols: no symbol available | no full name available | chr2:14612741-14615231 REVERSE LENGTH=694"
"Dm_00017278-RA","AT5G66520.1","| Symbols: CREF7 | Chloroplast RNA Editing Factor 7 | chr5:26551879-26553741 FORWARD LENGTH=620"
"Dm_00017334-RA","AT1G22380.1","| Symbols: UGT85A3, AtUGT85A3 | UDP-glucosyl transferase 85A3 | chr1:7900522-7902332 REVERSE LENGTH=488"
"Dm_00017587-RA","AT3G57650.1","| Symbols: LPAT2 | lysophosphatidyl acyltransferase 2 | chr3:21349751-21352839 FORWARD LENGTH=389"
"Dm_00016908-RA","AT1G44575.3","| Symbols: CP22, PSBS, NPQ4 | NONPHOTOCHEMICAL QUENCHING 4, PHOTOSYSTEM II SUBUNIT S | chr1:16871768-16873194 FORWARD LENGTH=265"
"Dm_00010593-RA","AT1G12370.1","| Symbols: PHR1, UVR2 | UV RESISTANCE 2, photolyase 1 | chr1:4206500-4208842 REVERSE LENGTH=490"
"Dm_00009970-RA","AT4G30710.4","| Symbols: QWRF8, AUG8 | QWRF domain containing 8, augmin subunit 8 | chr4:14965706-14967881 REVERSE LENGTH=611"
"Dm_00009969-RA","AT4G30720.1","| Symbols: PDE327 | PIGMENT DEFECTIVE 327 | chr4:14972212-14975461 REVERSE LENGTH=707"
"Dm_00010658-RA","AT1G69360.1","| Symbols: no symbol available | no full name available | chr1:26072520-26075420 REVERSE LENGTH=896"
"Dm_00010271-RA","AT3G26115.1","| Symbols: no symbol available | no full name available | chr3:9542301-9544246 FORWARD LENGTH=427"
"Dm_00010892-RA","AT5G55220.1","| Symbols: HP65b, TIG1 |  | chr5:22397677-22400678 FORWARD LENGTH=547"
"Dm_00010895-RA","AT1G50620.1","| Symbols: no symbol available | no full name available | chr1:18748537-18751005 FORWARD LENGTH=629"
"Dm_00010837-RA","AT4G24280.1","| Symbols: cpHsc70-1 | chloroplast heat shock protein 70-1 | chr4:12590094-12593437 FORWARD LENGTH=718"
"Dm_00010963-RA","AT4G02460.2","| Symbols: AtPMS1, PMS1 | POSTMEIOTIC SEGREGATION 1 | chr4:1077047-1080510 REVERSE LENGTH=776"
"Dm_00010124-RA","AT5G35790.1","| Symbols: G6PD1 | glucose-6-phosphate dehydrogenase 1 | chr5:13956879-13959686 REVERSE LENGTH=576"
"Dm_00009088-RA","AT5G07900.1","| Symbols: mTERF7 |  | chr5:2520188-2521405 FORWARD LENGTH=405"
"Dm_00010927-RA","AT3G06980.1","| Symbols: no symbol available | no full name available | chr3:2201531-2204662 FORWARD LENGTH=781"
"Dm_00009973-RA","AT2G23060.1","| Symbols: no symbol available | no full name available | chr2:9812839-9814633 REVERSE LENGTH=413"
"Dm_00009834-RA","AT3G10980.1","| Symbols: no symbol available | no full name available | chr3:3438810-3440501 FORWARD LENGTH=563"
"Dm_00008000-RA","AT1G15520.1","| Symbols: ATABCG40, ABCG40, PDR12, ATPDR12 | pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40 | chr1:5331993-5338175 REVERSE LENGTH=1423"
"Dm_00010663-RA","AT2G45590.1","| Symbols: no symbol available | no full name available | chr2:18786725-18788776 FORWARD LENGTH=683"
"Dm_00010534-RA","AT3G18270.1","| Symbols: CYP77A5P | ""cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"" | chr3:6262010-6264025 FORWARD LENGTH=410"
"Dm_00010169-RA","AT1G51550.1","| Symbols: no symbol available | no full name available | chr1:19117646-19119291 REVERSE LENGTH=478"
"Dm_00011104-RA","AT3G19180.1","| Symbols: CDP1, ATCDP1, PARC6, ARC6H | paralog of ARC6, CHLOROPLAST DIVISION SITE POSITIONING 1, A. THALIANA CHLOROPLAST DIVISION SITE POSITIONING 1 | chr3:6632810-6636953 FORWARD LENGTH=819"
"Dm_00008887-RA","AT1G67740.1","| Symbols: YCF32, PSBY | photosystem II BY | chr1:25394429-25394998 REVERSE LENGTH=189"
"Dm_00010308-RA","AT1G65580.1","| Symbols: FRA3 | FRAGILE FIBER3 | chr1:24377598-24383940 REVERSE LENGTH=1101"
"Dm_00010307-RA","AT1G65560.1","| Symbols: no symbol available | no full name available | chr1:24371608-24373673 REVERSE LENGTH=350"
"Dm_00010239-RA","AT1G08110.4","| Symbols: AtGLYI2, GLYI2, GLXI:3 | Glyoxalase12, Glyoxalase I;3 | chr1:2535463-2537630 FORWARD LENGTH=235"
"Dm_00010940-RA","AT3G56440.3","| Symbols: ATATG18D, ATG18D | homolog of yeast autophagy 18 (ATG18) D | chr3:20926874-20928116 FORWARD LENGTH=331"
"Dm_00007928-RA","AT5G17520.1","| Symbols: RCP1, MEX1 | MALTOSE EXCESS 1, ROOT CAP 1 | chr5:5772796-5775231 REVERSE LENGTH=415"
"Dm_00007927-RA","AT5G56740.2","| Symbols: HAC07, HAC7, HAG2, HAG02 | histone acetyltransferase of the GNAT family 2 | chr5:22953009-22955014 REVERSE LENGTH=432"
"Dm_00009592-RA","AT2G30700.2","| Symbols: no symbol available | no full name available | chr2:13082033-13085071 REVERSE LENGTH=467"
"Dm_00009514-RA","AT3G16000.1","| Symbols: MFP1 | MAR binding filament-like protein 1 | chr3:5431041-5433613 REVERSE LENGTH=726"
"Dm_00009532-RA","AT1G55110.3","| Symbols: IDD7, AtIDD7, REDSTART | indeterminate(ID)-domain 7 | chr1:20560406-20562625 REVERSE LENGTH=455"
"Dm_00016256-RA","AT4G19100.1","| Symbols: PAM68 | photosynthesis affected mutant 68 | chr4:10453453-10454359 FORWARD LENGTH=214"
"Dm_00016476-RA","AT3G18770.1","| Symbols: ATG13B | autophagy 13B | chr3:6460026-6462510 REVERSE LENGTH=625"
"Dm_00016261-RA","AT1G32990.1","| Symbols: PRPL11 | plastid ribosomal protein l11 | chr1:11955827-11957139 FORWARD LENGTH=222"
"Dm_00015736-RA","AT3G06860.1","| Symbols: ATMFP2, MFP2 | MULTIFUNCTIONAL PROTEIN 2, multifunctional protein 2 | chr3:2161926-2166009 FORWARD LENGTH=725"
"Dm_00013747-RA","AT1G07420.1","| Symbols: ATSMO1, SMO2-1 | Arabidopsis thaliana sterol 4-alpha-methyl oxidase 1, sterol 4-alpha-methyl-oxidase 2-1 | chr1:2277910-2280033 FORWARD LENGTH=266"
"Dm_00015639-RA","AT3G22760.2","| Symbols: TCX3, SOL1 |  | chr3:8045334-8047381 FORWARD LENGTH=486"
"Dm_00016498-RA","AT5G13920.1","| Symbols: no symbol available | no full name available | chr5:4485931-4487433 REVERSE LENGTH=415"
"Dm_00015633-RA","AT2G26080.1","| Symbols: GLDP2, AtGLDP2 | glycine decarboxylase P-protein 2 | chr2:11109330-11113786 REVERSE LENGTH=1044"
"Dm_00014345-RA","AT1G09620.1","| Symbols: no symbol available | no full name available | chr1:3113077-3116455 REVERSE LENGTH=1091"
"Dm_00020073-RA","AT5G15860.1","| Symbols: ATPCME, PCME, ICME | prenylcysteine methylesterase, Isoprenylcysteine methylesterase | chr5:5178676-5181263 REVERSE LENGTH=427"
"Dm_00019433-RA","AT3G26100.6","| Symbols: no symbol available | no full name available | chr3:9538063-9540149 FORWARD LENGTH=532"
"Dm_00020064-RA","AT5G30490.3","| Symbols: no symbol available | no full name available | chr5:11612199-11614271 FORWARD LENGTH=236"
"Dm_00020026-RA","AT3G22380.3","| Symbols: TIC | TIME FOR COFFEE | chr3:7913181-7918879 FORWARD LENGTH=1551"
"Dm_00019954-RA","AT2G27090.2","| Symbols: no symbol available | no full name available | chr2:11567691-11570345 REVERSE LENGTH=743"
"Dm_00020387-RA","AT4G38130.1","| Symbols: ATHDA19, HD1, HDA1, HDAC19, HDA19, RPD3A, ATHD1 | ARABIDOPSIS HISTONE DEACETYLASE 19, histone deacetylase 19, HISTONE DEACETYLASE 19, histone deacetylase 1, ARABIDOPSIS HISTONE DEACETYLASE 1 | chr4:17896493-17899057 REVERSE LENGTH=501"
"Dm_00019568-RA","AT4G16410.1","| Symbols: no symbol available | no full name available | chr4:9262019-9262576 REVERSE LENGTH=185"
"Dm_00019773-RA","AT1G56190.1","| Symbols: PGKp2, cPGK2, PGK2 |  | chr1:21028403-21030454 FORWARD LENGTH=478"
"Dm_00018349-RA","AT4G29680.1","| Symbols: no symbol available | no full name available | chr4:14538067-14539557 REVERSE LENGTH=496"
"Dm_00019906-RA","AT3G49240.1","| Symbols: emb1796, NUWA | NUWA, embryo defective 1796 | chr3:18256086-18257975 FORWARD LENGTH=629"
"Dm_00003432-RA","AT3G56860.9","| Symbols: UBA2A | UBP1-associated protein 2A | chr3:21050708-21052144 REVERSE LENGTH=478"
"Dm_00003422-RA","AT2G40980.1","| Symbols: no symbol available | no full name available | chr2:17102090-17104443 FORWARD LENGTH=617"
"Dm_00003750-RA","AT2G20570.1","| Symbols: ATGLK1, GLK1, GPRI1 | GBF's pro-rich region-interacting factor 1, ARABIDOPSIS GOLDEN2-LIKE 1, GOLDEN2-LIKE 1 | chr2:8855486-8857522 FORWARD LENGTH=420"
"Dm_00003544-RA","AT2G18790.2","| Symbols: HY3, PHYB, OOP1 | OUT OF PHASE 1, phytochrome B | chr2:8140079-8143649 FORWARD LENGTH=1130"
"Dm_00003537-RA","AT4G16180.2","| Symbols: no symbol available | no full name available | chr4:9165365-9170323 REVERSE LENGTH=820"
"Dm_00003305-RA","AT1G02260.2","| Symbols: no symbol available | no full name available | chr1:440757-442459 REVERSE LENGTH=502"
"Dm_00003306-RA","AT1G63700.2","| Symbols: EMB71, MAPKKK4, YDA | EMBRYO DEFECTIVE 71, MAP KINASE KINASE KINASE 4, YODA | chr1:23625208-23629031 REVERSE LENGTH=883"
"Dm_00003313-RA","AT5G23880.1","| Symbols: EMB1265, ATCPSF100, CPSF100, ESP5 | EMBRYO DEFECTIVE 1265, cleavage and polyadenylation specificity factor 100, CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 100, ENHANCED SILENCING PHENOTYPE 5 | chr5:8052550-8058147 FORWARD LENGTH=739"
"Dm_00003301-RA","AT5G52440.1","| Symbols: HCF106 | HIGH CHLOROPHYLL FLUORESCENCE 106 | chr5:21286896-21288613 FORWARD LENGTH=260"
"Dm_00002919-RA","AT1G01950.1","| Symbols: AtKINUb, ARK2 | ""Arabidopsis thaliana KINESIN Ungrouped clade, gene B"", armadillo repeat kinesin 2 | chr1:325473-330403 FORWARD LENGTH=894"
"Dm_00003021-RA","AT5G58410.2","| Symbols: no symbol available | no full name available | chr5:23609663-23617343 FORWARD LENGTH=1860"
"Dm_00003850-RA","AT1G28340.1","| Symbols: LLR2, MLLR2, RLP4, AtRLP4 | receptor like protein 4, malectin-like domain (MLD)- and leucine-rich repeat (LRR)-containing protein 2 | chr1:9940175-9943252 FORWARD LENGTH=626"
"Dm_00003845-RA","AT5G65590.1","| Symbols: SCAP1 | STOMATAL CARPENTER 1 | chr5:26212084-26213034 REVERSE LENGTH=316"
"Dm_00003569-RA","AT3G61710.2","| Symbols: ATG6, AtBECLIN1, ATATG6, BECLIN1 | AUTOPHAGY 6, BECLIN1 | chr3:22840211-22842253 REVERSE LENGTH=386"
"Dm_00003563-RA","AT1G01320.3","| Symbols: REC1, FLL2 | FLOURY ENDOSPERM LIKE 2, REDUCED CHLOROPLAST COVERAGE | chr1:121582-130099 REVERSE LENGTH=1789"
"Dm_00003574-RA","AT3G61690.3","| Symbols: NTP8 |  | chr3:22828349-22833477 FORWARD LENGTH=1303"
"Dm_00003568-RA","AT4G01000.2","| Symbols: no symbol available | no full name available | chr4:432186-433727 REVERSE LENGTH=415"
"Dm_00003101-RA","AT3G09650.1","| Symbols: CRM3, HCF152 | HIGH CHLOROPHYLL FLUORESCENCE 152 | chr3:2958704-2961040 FORWARD LENGTH=778"
"Dm_00003100-RA","AT5G02880.1","| Symbols: UPL4 | ubiquitin-protein ligase 4 | chr5:662643-668847 FORWARD LENGTH=1502"
"Dm_00003099-RA","AT5G02880.1","| Symbols: UPL4 | ubiquitin-protein ligase 4 | chr5:662643-668847 FORWARD LENGTH=1502"
"Dm_00003128-RA","AT3G21580.1","| Symbols: ABCI12 | ATP-binding cassette I12 | chr3:7602009-7603720 REVERSE LENGTH=391"
"Dm_00003350-RA","AT4G36870.4","| Symbols: SAW1, BLH2 | BEL1-like homeodomain 2, SAWTOOTH 1 | chr4:17369423-17372395 FORWARD LENGTH=551"
"Dm_00003353-RA","AT3G50780.2","| Symbols: no symbol available | no full name available | chr3:18875662-18877341 REVERSE LENGTH=520"
"Dm_00003355-RA","AT2G23740.6","| Symbols: SUVR5 | SU(VAR)3-9-RELATED protein 5 | chr2:10098213-10103229 FORWARD LENGTH=1382"
"Dm_00003369-RA","AT3G50380.2","| Symbols: no symbol available | no full name available | chr3:18686527-18700533 REVERSE LENGTH=3132"
"Dm_00003321-RA","AT5G62930.1","| Symbols: GGL29 |  | chr5:25254912-25256357 FORWARD LENGTH=242"
"Dm_00003332-RA","AT1G17100.1","| Symbols: AtHBP1, SOUL1, cHBP1, HBP1 | cytosolic heme (tetrapyrrole) binding protein 1, haem-binding protein 1 | chr1:5844766-5845539 FORWARD LENGTH=232"
"Dm_00003324-RA","AT3G48195.1","| Symbols: SNX5 | SORTING NEXIN 5 | chr3:17828706-17832388 REVERSE LENGTH=938"
"Dm_00003331-RA","AT4G24680.2","| Symbols: MOS1 | MODIFIER OF snc1 | chr4:12733425-12739737 FORWARD LENGTH=1413"
"Dm_00003322-RA","AT5G33320.1","| Symbols: NOX1, ARAPPT, CUE1, PPT | PHOSPHOENOLPYRUVATE/PHOSPHATE TRANSLOCATOR, Nitrous Oxide Overexpressor 1, CAB UNDEREXPRESSED 1, ARABIDOPSIS THALIANA PHOSPHATE/PHOSPHOENOLPYRUVATE TRANSLOCATOR | chr5:12588950-12591408 FORWARD LENGTH=408"
"Dm_00003329-RA","AT3G48200.1","| Symbols: no symbol available | no full name available | chr3:17832949-17837371 REVERSE LENGTH=1088"
"Dm_00003335-RA","AT5G07900.1","| Symbols: mTERF7 |  | chr5:2520188-2521405 FORWARD LENGTH=405"
"Dm_00003333-RA","AT5G07900.1","| Symbols: mTERF7 |  | chr5:2520188-2521405 FORWARD LENGTH=405"
"Dm_00003672-RA","AT4G27800.1","| Symbols: PPH1, TAP38 | thylakoid-associated phosphatase 38, PROTEIN PHOSPHATASE 1 | chr4:13852013-13854091 REVERSE LENGTH=388"
"Dm_00003673-RA","AT5G53480.1","| Symbols: AtKPNB1, KPNB1, IMB1 | homolog of human KPNB1 | chr5:21714016-21716709 FORWARD LENGTH=870"
"Dm_00003675-RA","AT5G24318.1","| Symbols: no symbol available | no full name available | chr5:8282285-8283956 REVERSE LENGTH=458"
"Dm_00003145-RA","AT3G05350.1","| Symbols: no symbol available | no full name available | chr3:1527103-1533843 REVERSE LENGTH=710"
"Dm_00003691-RA","AT4G28660.1","| Symbols: PSB28 | photosystem II reaction center PSB28 protein | chr4:14150008-14150933 FORWARD LENGTH=183"
"Dm_00002959-RA","AT5G52420.1","| Symbols: PRCE3 | PSI-INTERACTING ROOT-CELL ENRICHED 3 | chr5:21281817-21282545 FORWARD LENGTH=242"
"Dm_00002965-RA","AT4G33410.1","| Symbols: SPPL1, ATSPPL1 | SIGNAL PEPTIDE PEPTIDASE-LIKE 1 | chr4:16081640-16083119 FORWARD LENGTH=372"
"Dm_00002961-RA","AT3G49055.1","| Symbols: no symbol available | no full name available | chr3:18185166-18186968 REVERSE LENGTH=480"
"Dm_00002963-RA","AT3G49050.1","| Symbols: no symbol available | no full name available | chr3:18181498-18183613 FORWARD LENGTH=477"
"Dm_00003284-RA","AT3G48190.3","| Symbols: ATATM, PIG1, ATM | ARABIDOPSIS THALIANA ATAXIA-TELANGIECTASIA MUTATED, ataxia-telangiectasia mutated, pcd in male gametogenesis 1 | chr3:17801421-17828361 FORWARD LENGTH=2989"
"Dm_00002285-RA","AT5G46070.1","| Symbols: GBPL3 | GUANYLATE-BINDING PROTEIN-LIKE 3 | chr5:18683468-18688397 FORWARD LENGTH=1082"
"Dm_00002289-RA","AT1G28530.2","| Symbols: ANU10 | ANGULATA 10 | chr1:10032127-10035496 REVERSE LENGTH=613"
"Dm_00002302-RA","AT4G18596.1","| Symbols: no symbol available | no full name available | chr4:10239114-10239728 FORWARD LENGTH=172"
"Dm_00002305-RA","AT4G35350.2","| Symbols: XCP1 | xylem cysteine peptidase 1 | chr4:16810529-16811578 FORWARD LENGTH=288"
"Dm_00003253-RA","AT5G62000.4","| Symbols: AtARF2, ARF2, ARF1-BP, ORE14, HSS | ORESARA 14, ARF1-BINDING PROTEIN, auxin response factor 2, HLS1 SUPPRESSOR | chr5:24910859-24914873 FORWARD LENGTH=853"
"Dm_00003911-RA","AT5G48150.4","| Symbols: PAT1 | phytochrome a signal transduction 1 | chr5:19522497-19524053 REVERSE LENGTH=490"
"Dm_00003912-RA","AT4G26640.6","| Symbols: AtWRKY20, WRKY20 |  | chr4:13437298-13438881 REVERSE LENGTH=381"
"Dm_00002522-RA","AT4G25970.1","| Symbols: PSD3 | phosphatidylserine decarboxylase 3 | chr4:13184240-13189139 FORWARD LENGTH=635"
"Dm_00002528-RA","AT4G33280.2","| Symbols: no symbol available | no full name available | chr4:16048193-16049310 REVERSE LENGTH=285"
"Dm_00003320-RA","AT1G79050.1","| Symbols: RECA1 | homolog of bacterial RecA | chr1:29737084-29740140 REVERSE LENGTH=439"
"Dm_00003391-RA","AT1G45207.3","| Symbols: no symbol available | no full name available | chr1:17130703-17133548 REVERSE LENGTH=549"
"Dm_00003400-RA","AT5G42940.2","| Symbols: CTL06 |  | chr5:17216649-17219171 REVERSE LENGTH=691"
"Dm_00003397-RA","AT2G01410.1","| Symbols: no symbol available | no full name available | chr2:175209-176372 REVERSE LENGTH=387"
"Dm_00003398-RA","AT4G26370.1","| Symbols: no symbol available | no full name available | chr4:13334099-13336153 REVERSE LENGTH=301"
"Dm_00003833-RA","AT1G48050.1","| Symbols: KU80, ATKU80 | ARABIDOPSIS THALIANA KU80 HOMOLOG | chr1:17723498-17726859 FORWARD LENGTH=680"
"Dm_00003843-RA","AT3G46780.1","| Symbols: PTAC16 | plastid transcriptionally active 16 | chr3:17228766-17231021 FORWARD LENGTH=510"
"Dm_00003169-RA","AT2G03510.1","| Symbols: no symbol available | no full name available | chr2:1066717-1068934 FORWARD LENGTH=356"
"Dm_00003173-RA","AT1G13750.1","| Symbols: ATPAP1, PAP1 | PURPLE ACID PHOSPHATASE 1, ARABIDOPSIS THALIANA PURPLE ACID PHOSPHATASE 1 | chr1:4715490-4718091 REVERSE LENGTH=613"
"Dm_00003167-RA","AT1G13820.1","| Symbols: no symbol available | no full name available | chr1:4735622-4737617 FORWARD LENGTH=339"
"Dm_00003182-RA","AT1G69220.1","| Symbols: SIK1 |  | chr1:26020298-26026119 REVERSE LENGTH=836"
"Dm_00003296-RA","AT1G05750.2","| Symbols: PDE247, CLB19 | pigment defective 247, CHLOROPLAST BIOGENESIS 19 | chr1:1721523-1723025 FORWARD LENGTH=500"
"Dm_00003292-RA","AT2G35940.3","| Symbols: EDA29, BLH1 | BEL1-like homeodomain 1, embryo sac development arrest 29 | chr2:15089171-15091699 REVERSE LENGTH=680"
"Dm_00002909-RA","AT2G43970.1","| Symbols: AtLARP6b, LARP6b | La related protein 6b | chr2:18205535-18208031 REVERSE LENGTH=545"
"Dm_00003106-RA","AT3G61790.1","| Symbols: SINAT3 |  | chr3:22871974-22873543 REVERSE LENGTH=326"
"Dm_00003109-RA","AT1G01320.3","| Symbols: REC1, FLL2 | FLOURY ENDOSPERM LIKE 2, REDUCED CHLOROPLAST COVERAGE | chr1:121582-130099 REVERSE LENGTH=1789"
"Dm_00003216-RA","AT3G50590.2","| Symbols: TWD40-1 |  | chr3:18771292-18779220 FORWARD LENGTH=1606"
"Dm_00003224-RA","AT2G15790.1","| Symbols: CYP40, SQN | CYCLOPHILIN 40, SQUINT | chr2:6878144-6880743 REVERSE LENGTH=361"
"Dm_00003446-RA","AT5G66450.2","| Symbols: LPPepsilon2 | lipid phosphate phosphatase epsilon 2 | chr5:26534978-26535951 FORWARD LENGTH=227"
"Dm_00003449-RA","AT3G50910.1","| Symbols: no symbol available | no full name available | chr3:18920189-18921999 FORWARD LENGTH=447"
"Dm_00003500-RA","AT5G18480.1","| Symbols: MOCA1, PGSIP6, IPUT1 | monocation-induced [Ca2+]i increases 1, INOSITOL PHOSPHORYLCERAMIDE GLUCURONOSYLTRANSFERASE 1, plant glycogenin-like starch initiation protein 6 | chr5:6131307-6133787 REVERSE LENGTH=537"
"Dm_00020573-RA","AT1G53050.2","| Symbols: no symbol available | no full name available | chr1:19772574-19775531 FORWARD LENGTH=694"
"Dm_00020816-RA","AT3G54050.2","| Symbols: HCEF1, cfbp1 | high cyclic electron flow 1 | chr3:20016951-20018527 FORWARD LENGTH=417"
"Dm_00020487-RA","AT5G07900.1","| Symbols: mTERF7 |  | chr5:2520188-2521405 FORWARD LENGTH=405"
"Dm_00020806-RA","AT5G21222.4","| Symbols: no symbol available | no full name available | chr5:7209422-7213700 FORWARD LENGTH=831"
"Dm_00019288-RA","AT4G14540.1","| Symbols: NF-YB3 | ""nuclear factor Y, subunit B3"" | chr4:8344663-8345148 FORWARD LENGTH=161"
"Dm_00019918-RA","AT3G47080.1","| Symbols: no symbol available | no full name available | chr3:17338415-17340129 REVERSE LENGTH=515"
"Dm_00020792-RA","AT4G02570.4","| Symbols: ICU13, AXR6, ATCUL1, CUL1, ETA1 | cullin 1, AUXIN RESISTANT 6, INCURVATA 13 | chr4:1129315-1133435 FORWARD LENGTH=738"
"Dm_00018083-RA","AT1G32500.1","| Symbols: ATNAP6, ABCI7, NAP6 | ATP-binding cassette I7, non-intrinsic ABC protein 6 | chr1:11750091-11751994 REVERSE LENGTH=475"
"Dm_00021036-RA","AT5G46680.1","| Symbols: no symbol available | no full name available | chr5:18941118-18942524 FORWARD LENGTH=468"
"Dm_00020774-RA","AT4G02510.4","| Symbols: TOC86, ATTOC159, TOC160, PPI2, TOC159 | translocon at the outer envelope membrane of chloroplasts 159, PLASTID PROTEIN IMPORT 2, TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 86, TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 160 | chr4:1104766-1109360 FORWARD LENGTH=1503"
"Dm_00013453-RA","AT2G37220.1","| Symbols: no symbol available | no full name available | chr2:15634980-15636331 REVERSE LENGTH=289"
"Dm_00012492-RA","AT4G09820.1","| Symbols: AtTT8, BHLH42, TT8 | TRANSPARENT TESTA 8 | chr4:6182067-6186261 FORWARD LENGTH=518"
"Dm_00011501-RA","AT3G13772.1","| Symbols: TMN7, AtTMN7 | transmembrane nine 7 | chr3:4521712-4524394 REVERSE LENGTH=641"
"Dm_00013106-RA","AT5G15400.1","| Symbols: MUSE3, UFD2 | ""Mutant, snc1 -enhancing 3"", r Ubiquitin Fusion Degradation Protein2 | chr5:4997764-5002907 REVERSE LENGTH=1038"
"Dm_00012240-RA","AT3G59980.1","| Symbols: no symbol available | no full name available | chr3:22154528-22155570 REVERSE LENGTH=273"
"Dm_00012241-RA","AT3G59990.4","| Symbols: MAP2B | methionine aminopeptidase 2B | chr3:22155921-22158551 REVERSE LENGTH=439"
"Dm_00010875-RA","AT1G12770.2","| Symbols: ISE1, EMB1586 | INCREASED SIZE EXCLUSION LIMIT 1, embryo defective 1586 | chr1:4351888-4353543 FORWARD LENGTH=551"
"Dm_00012334-RA","AT5G13390.1","| Symbols: NEF1 | NO EXINE FORMATION 1 | chr5:4292809-4296572 FORWARD LENGTH=1123"
"Dm_00012507-RA","AT4G16390.1","| Symbols: SVR7 | suppressor of variegation 7 | chr4:9257985-9260093 FORWARD LENGTH=702"
"Dm_00010817-RA","AT3G08940.2","| Symbols: LHCB4.2 | light harvesting complex photosystem II | chr3:2717717-2718665 FORWARD LENGTH=287"
"Dm_00011916-RA","AT1G67710.1","| Symbols: ARR11 | response regulator 11 | chr1:25376994-25378905 REVERSE LENGTH=521"
"Dm_00011790-RA","AT5G18570.1","| Symbols: Obg A-2, CPSAR1, ATOBGL, OBGL, OBGC, EMB3138, EMB269, ATOBGC | EMBRYO DEFECTIVE 269, chloroplastic SAR1, EMBRYO DEFECTIVE 3138, OBG-like protein | chr5:6171839-6174823 REVERSE LENGTH=681"
"Dm_00011791-RA","AT1G63850.1","| Symbols: no symbol available | no full name available | chr1:23696962-23698708 FORWARD LENGTH=548"
"Dm_00012557-RA","AT5G35360.1","| Symbols: CAC2 | acetyl Co-enzyme a carboxylase biotin carboxylase subunit | chr5:13584300-13588268 FORWARD LENGTH=537"
"Dm_00011915-RA","AT2G40490.1","| Symbols: HEME2 |  | chr2:16912961-16914988 FORWARD LENGTH=394"
"Dm_00013499-RA","AT5G05970.2","| Symbols: NEDD1 | ""NEURAL PRECURSOR CELL EXPRESSED, DEVELOPMENTALLY DOWN-REGULATED GENE 1"" | chr5:1795464-1799313 FORWARD LENGTH=782"
"Dm_00013413-RA","AT4G20850.1","| Symbols: TPP2 | tripeptidyl peptidase ii | chr4:11160935-11169889 REVERSE LENGTH=1380"
"Dm_00013382-RA","AT2G23140.4","| Symbols: AtPUB4, PUB4 | plant U-box 4 | chr2:9845696-9848762 REVERSE LENGTH=826"
"Dm_00012139-RA","AT2G06210.1","| Symbols: ELF8, NRF2, VIP6 | NON-RESPONSE TO Fe-DEFICIENCY2, VERNALIZATION INDEPENDENCE 6, EARLY FLOWERING 8 | chr2:2429108-2436588 REVERSE LENGTH=1090"
"Dm_00012781-RA","AT2G31890.1","| Symbols: ATRAP, RAP |  | chr2:13557100-13559715 REVERSE LENGTH=671"
"Dm_00012642-RA","AT3G14420.2","| Symbols: GOX1 | glycolate oxidase 1 | chr3:4821804-4823899 FORWARD LENGTH=367"
"Dm_00011707-RA","AT1G04140.1","| Symbols: no symbol available | no full name available | chr1:1075984-1080321 REVERSE LENGTH=790"
"Dm_00013412-RA","AT4G35870.1","| Symbols: GFS10, MTV14, OSCA4.1 |  | chr4:16990332-16992785 FORWARD LENGTH=817"
"Dm_00011909-RA","AT2G45120.1","| Symbols: ZAT4 |  | chr2:18603680-18604624 FORWARD LENGTH=314"
"Dm_00014618-RA","AT1G19800.6","| Symbols: TGD1, ABCI14 | ATP-binding cassette I14, trigalactosyldiacylglycerol 1 | chr1:6846812-6847954 FORWARD LENGTH=350"
"Dm_00013202-RA","AT5G04930.1","| Symbols: ALA1 | aminophospholipid ATPase 1 | chr5:1445509-1449568 FORWARD LENGTH=1158"
"Dm_00013736-RA","AT2G40830.4","| Symbols: RHC1A, GARU, BTL01 | GA receptor RING E3 ubiquitin ligase, RING-H2 finger C1A, BCA2####zinc finger ATL 1 | chr2:17043642-17044628 FORWARD LENGTH=328"
"Dm_00013737-RA","AT5G19500.1","| Symbols: no symbol available | no full name available | chr5:6579019-6581699 FORWARD LENGTH=505"
